N,1,2,3,4,5,6,7,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.125,0.018348623853211014,0.003003003003003003,0.0020942408376963353,0.002044989775051125,0.001463057790782736,0.0014936519790888722
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.19354838709677416,0.06629834254143646,0.06060606060606061,0.015625,0.009693053311793215,0.017266187050359712,0.016393442622950817
7,1.0,0.2280701754385965,0.08843537414965988,0.1150442477876106,0.011680143755615453,0.009781790820165538,0.012987012987012988,0.010734929810074319
8,1.0,0.6249999999999999,0.2395209580838323,0.5405405405405405,0.03469210754553339,0.03162055335968379,0.029607698001480384,0.03252032520325203
9,1.0,0.3235294117647059,0.0995475113122172,0.14102564102564102,0.02142161635832522,0.01904761904761905,0.018425460636515914,0.01824212271973466
10,1.0,0.6599999999999999,0.10122699386503067,0.6,0.03113207547169811,0.02470059880239521,0.024390243902439025,0.025345622119815666
11,1.0,0.4418604651162791,0.31404958677685946,1.0555555555555556,0.03423423423423423,0.02777777777777778,0.02562373567093729,0.02518223989396951
12,1.0,0.5172413793103448,0.5454545454545454,0.5172413793103448,0.024896265560165973,0.02608695652173913,0.022042615723732544,0.02013422818791946
13,1.0,0.5510204081632654,0.7397260273972602,0.313953488372093,0.04891304347826087,0.060133630289532294,0.046632124352331605,0.052941176470588235
14,1.0,0.676056338028169,0.25,0.2296650717703349,0.054421768707482984,0.05853658536585365,0.06512890094979647,0.0625
15,1.0,0.7454545454545455,1.2424242424242424,0.6307692307692307,0.053735255570117955,0.049043062200956944,0.05510752688172043,0.05024509803921568
16,1.0,0.8214285714285713,1.7692307692307692,1.0952380952380951,0.09745762711864407,0.07700892857142856,0.07255520504731862,0.0759075907590759
17,1.0,0.8,1.3023255813953487,0.4375,0.07887323943661971,0.06787878787878787,0.06965174129353234,0.066746126340882
18,1.0,0.6346153846153846,1.5,0.07577497129735936,0.0825,0.07942238267148015,0.08707124010554089,0.08788282290279628
19,1.0,0.7362637362637362,1.3673469387755104,0.1268939393939394,0.09517045454545454,0.07683486238532111,0.09331476323119779,0.08909574468085107
20,1.0,0.4852941176470588,1.081967213114754,0.21926910299003322,0.09335219236209336,0.08229426433915212,0.08776595744680851,0.08684210526315789
21,1.0,0.5629629629629629,0.31020408163265306,0.36538461538461536,0.10439560439560439,0.09608091024020227,0.09212121212121212,0.0900473933649289
22,1.0,0.7636363636363637,0.2625,0.31460674157303375,0.11731843575418996,0.10632911392405066,0.10880829015544043,0.11052631578947368
23,1.0,0.9082568807339451,0.8608695652173913,0.35611510791366907,0.12790697674418608,0.12563451776649748,0.12958115183246074,0.1265984654731458
24,1.0,0.9224137931034483,0.6772151898734177,0.09168808911739501,0.1377091377091377,0.12588235294117647,0.1398692810457516,0.14362416107382547
25,1.0,1.0990990990990992,0.6559139784946236,0.1476997578692494,0.1750358680057389,0.1478787878787879,0.1558109833971903,0.15681233933161953
26,1.0,0.9933333333333333,0.6995305164319249,0.14752475247524754,0.21285714285714286,0.17908653846153846,0.1963109354413702,0.18860759493670887
27,1.0,1.5391304347826085,0.34570312499999994,0.41258741258741255,0.23320158102766794,0.22750642673521845,0.2260536398467433,0.2220828105395232
28,1.0,1.5684931506849313,0.9233870967741934,0.5902061855670103,0.3025099075297226,0.2719714964370546,0.2913486005089058,0.28805031446540885
29,1.0,1.4465408805031448,1.2707182320441992,0.25842696629213485,0.3034300791556729,0.27283511269276395,0.29077117572692796,0.28606965174129356
30,1.0,1.1939393939393939,0.6194968553459119,0.3963782696177063,0.24655819774718402,0.21459694989106753,0.2370637785800241,0.2441140024783148
31,1.0,0.8679245283018868,0.359375,0.2870514820592824,0.24274406332453827,0.19348054679284962,0.23057644110275688,0.22521419828641373
32,1.0,0.7062937062937062,0.4478935698447894,0.315625,0.2596401028277635,0.22773393461104846,0.24754901960784312,0.24694376528117357
33,1.0,0.7694524495677234,0.6000000000000001,0.5668789808917198,0.3248175182481752,0.3058419243986255,0.32800982800982803,0.32207478890229196
34,1.0,0.9226519337016574,0.42012578616352203,2.10062893081761,0.40533980582524276,0.3450413223140496,0.3971462544589774,0.4033816425120773
35,1.0,0.9154228855721392,0.6444833625218914,2.3896103896103895,0.4329411764705882,0.3728470111448834,0.4309133489461358,0.4324324324324324
36,1.0,0.7699316628701595,0.5168195718654435,1.5433789954337898,0.3823529411764706,0.3427991886409736,0.3867276887871854,0.3934807916181607
37,1.0,0.6987447698744771,0.5828970331588132,0.9277777777777778,0.40533980582524276,0.37111111111111117,0.38041002277904334,0.398092967818832
38,1.0,0.7891156462585034,0.651685393258427,1.167785234899329,0.41577060931899645,0.3445544554455446,0.391451068616423,0.38752783964365256
39,1.0,1.1099195710455765,0.818181818181818,0.9303370786516854,0.44136460554371,0.39617224880382773,0.4549450549450549,0.45898004434589795
40,1.0,1.1035294117647059,0.8213660245183888,1.6690391459074732,0.5120087336244541,0.4362790697674418,0.5176600441501104,0.5188053097345132
41,1.0,1.0609037328094302,0.8385093167701863,1.0112359550561798,0.5714285714285714,0.5325443786982248,0.5921052631578948,0.5831533477321814
42,1.0,0.959546925566343,0.788563829787234,1.3695150115473438,0.6417748917748917,0.590049751243781,0.6255274261603374,0.6452665941240479
43,1.0,0.9458272327964861,1.6521739130434783,2.2199312714776633,0.7209821428571429,0.5888787602552416,0.6909090909090909,0.6983783783783784
44,1.0,1.093233082706767,2.089080459770115,2.4982817869415808,0.7198019801980198,0.6800748362956033,0.7565036420395421,0.763655462184874
45,1.0,0.9862804878048781,2.1784511784511786,1.040192926045016,0.6336924583741431,0.5650655021834061,0.6581892166836216,0.675365344467641
46,1.0,1.125214408233276,2.172185430463576,1.7493333333333332,0.6437684003925416,0.6051660516605166,0.6673448626653103,0.665989847715736
47,1.0,1.5275423728813562,2.44406779661017,1.2016666666666667,0.7304964539007093,0.6296943231441048,0.7210000000000001,0.6866666666666666
48,1.0,1.6090909090909091,1.6937799043062198,1.2102564102564102,0.690731707317073,0.6436363636363636,0.6947988223748772,0.674928503336511
49,1.0,1.3758241758241758,1.0212071778140293,1.2084942084942083,0.5505716798592788,0.5355004277159966,0.610731707317073,0.5748393021120294
50,1.0,1.1723446893787575,0.841726618705036,1.3995215311004785,0.5308529945553538,0.4783319705641864,0.5539772727272727,0.536697247706422
51,1.0,0.9657794676806084,0.6666666666666667,1.109170305676856,0.4327086882453151,0.4294167371090448,0.4908212560386473,0.48380952380952386
52,1.0,0.9046052631578946,1.0436432637571158,0.8422664624808576,0.5036630036630036,0.46179680940386225,0.5092592592592592,0.5135387488328664
53,1.0,1.0197268588770867,1.1586206896551725,1.731958762886598,0.5783132530120482,0.5410628019323671,0.6081447963800906,0.6262814538676608
54,1.0,1.2531645569620253,1.552941176470588,1.5408560311284045,0.6594504579517069,0.5901639344262295,0.702127659574468,0.7115902964959568
55,1.0,1.2476038338658146,1.6795698924731182,1.5745967741935483,0.6502914238134887,0.6130298273155416,0.6923758865248226,0.6905393457117596
56,1.0,1.3951890034364263,1.373942470389171,0.9724550898203593,0.684654300168634,0.6001478196600147,0.6898895497026337,0.6353677621283255
57,1.0,1.207221350078493,0.9974059662775616,0.9122182680901542,0.579066265060241,0.581254724111867,0.6561433447098977,0.6629310344827586
58,1.0,1.1793002915451893,0.8569915254237289,1.0932432432432435,0.5896501457725947,0.5820143884892086,0.6609477124183007,0.6747289407839867
59,1.0,1.147214854111406,1.2183098591549295,1.300751879699248,0.656795747911921,0.6323099415204679,0.6998381877022654,0.7009724473257699
60,1.0,1.1843711843711844,1.3305898491083676,1.9755600814663952,0.7293233082706767,0.7111436950146628,0.7536907536907538,0.7554517133956387
61,1.0,1.1380897583429228,1.6186579378068737,1.5477308294209702,0.6659932659932659,0.6882393876130828,0.7572741194486982,0.7943775100401606
62,1.0,1.2449748743718594,1.4769001490312965,1.1060267857142856,0.6810996563573882,0.6292063492063492,0.7530395136778115,0.7513267626990144
63,1.0,1.1985294117647058,0.9504373177842564,0.9485935984481084,0.7143900657414171,0.6726272352132049,0.7488514548238897,0.7628705148205928
