N,1,2,3,4,5,6,7,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.06919945725915876,0.030502392344497607,0.013246753246753248,0.007398452611218569,0.006818181818181819,0.0035996612083568605,0.0037561682174158547,0.0022786846181341597
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0034729315628192034,0.002348715114672562,0.0013141620284477429,0.0009243149195302305,0.0007447973713033955,0.0005962401795735129,0.0005244162013758213,0.00035123966942148763
7,0.02007083825265643,0.014860139860139858,0.007553541277881455,0.005017709563164108,0.003844414292175486,0.0029006279006279,0.0021645021645021645,0.0017095736122284795
8,0.024531024531024532,0.01756198347107438,0.010215469138981886,0.006319031435853866,0.004776239213325305,0.0035845532863425507,0.0023135547087642892,0.0022095959595959595
9,0.06995884773662552,0.050746268656716415,0.027375201288244767,0.022427440633245383,0.014225941422594143,0.00871794871794872,0.007746639325586694,0.005621693121693122
10,0.06096467634929173,0.045056983832494034,0.022349306514165515,0.0188011501880115,0.0102010201020102,0.008672584430160188,0.006353358871344482,0.0041589196594578725
11,0.10515463917525772,0.06589147286821705,0.037527593818984545,0.0275974025974026,0.019883040935672516,0.014309764309764312,0.011564625850340135,0.009120171673819743
12,0.1090909090909091,0.06322314049586777,0.04031620553359684,0.030041233064991166,0.017332200509770603,0.012363636363636363,0.010349025974025974,0.008927529466682228
13,0.12351586035796562,0.06532333645735706,0.04069597711216208,0.02911931818181818,0.01940693303633579,0.01528307678814191,0.012366049251295152,0.009041614777916146
14,0.12428480610298791,0.06486396814863968,0.04209053232143819,0.030642633228840123,0.020053853058084367,0.015288367546432063,0.01087349481353764,0.010417776830438026
15,0.0932601880877743,0.0606627017841971,0.03472931562819203,0.026910900045228406,0.01662204632755209,0.012712317060143146,0.010670572235589497,0.008399209486166008
16,0.19067296340023612,0.07713739850342302,0.037169159953970084,0.030715100798782802,0.019489139179404664,0.014464845499328258,0.012147119289976433,0.009956024987670557
17,0.17222074113569716,0.10160427807486636,0.03655603655603656,0.0338680926916221,0.02480560622060094,0.02007770007770008,0.01689750330233714,0.013238790064759406
18,0.20520558279894377,0.1016189290161893,0.03969064643221946,0.03937463810075274,0.026352333279509123,0.0213903743315508,0.017976934007468356,0.012097491549546344
19,0.20848334833483345,0.11846311213399821,0.04349458958289323,0.04391411508199829,0.029043887147335423,0.022176743740724786,0.018426443388158548,0.01354136217480269
20,0.24503729927930204,0.10351458177545134,0.04078282828282828,0.03904738878143133,0.028144060412431022,0.0204767338658552,0.01667914590379799,0.012512913223140494
21,0.19356284740900123,0.11076339010876257,0.04315583273366915,0.039795767897957676,0.027128227681095678,0.02143651455578061,0.01643549885050471,0.013713857411453834
22,0.23658390068081697,0.1040785764622974,0.03778683936995283,0.04205524311240834,0.02473439053749935,0.019813519813519812,0.01738714543247121,0.01414766740109206
23,0.23400673400673402,0.10038232795242141,0.03845653093773394,0.03648406620553359,0.02425953493147169,0.021542136163074793,0.01535951535951536,0.01557556422695634
24,0.251948051948052,0.12790878063915606,0.05251675982101626,0.04227554735168949,0.03198060606060606,0.028867531467184848,0.020691385908777216,0.017374720782231214
25,0.14600550964187328,0.09458324585345372,0.05012796261266273,0.03542780748663102,0.02618298057829225,0.02135273485638449,0.017421288389030325,0.012486141906873614
26,0.18571985953960202,0.10488541928985141,0.05812878351738455,0.04449310971050101,0.029961334412372986,0.023858624047659965,0.019113395438483775,0.016377005347593582
