N,t
2,0.18181818181818182
3,0.09090909090909091
4,0.2727272727272727
5,0.09090909090909091
6,0.36363636363636365
7,1.0909090909090908
8,1.2727272727272727
9,1.0
10,1.0
11,1.4545454545454546
12,1.7272727272727273
13,2.0
14,2.1818181818181817
15,2.272727272727273
16,3.1818181818181817
17,3.090909090909091
18,3.909090909090909
19,4.2727272727272725
20,5.636363636363637
21,5.7272727272727275
22,7.181818181818182
23,7.7272727272727275
24,10.727272727272727
25,11.363636363636363
26,14.0
27,15.363636363636363
28,16.272727272727273
29,18.636363636363637
30,20.545454545454547
31,17.181818181818183
32,14.636363636363637
33,14.727272727272727
34,16.90909090909091
35,18.454545454545453
36,20.0
37,21.0
38,23.363636363636363
39,24.545454545454547
40,28.09090909090909
41,28.272727272727273
42,32.72727272727273
43,37.36363636363637
44,40.81818181818182
45,39.54545454545455
46,38.18181818181818
47,36.81818181818182
48,42.54545454545455
49,52.09090909090909
50,61.27272727272727
51,58.90909090909091
52,68.63636363636364
53,63.0
54,62.0
55,63.0
56,64.9090909090909
57,71.9090909090909
58,90.18181818181819
59,83.63636363636364
60,80.0909090909091
61,87.9090909090909
62,92.0909090909091
63,103.9090909090909
64,95.27272727272727
65,101.54545454545455
66,109.0
67,122.54545454545455
68,116.54545454545455
69,120.27272727272727
70,129.63636363636363
71,136.63636363636363
72,132.0
73,141.63636363636363
74,160.9090909090909
75,149.9090909090909
76,163.72727272727272
77,171.63636363636363
78,176.54545454545453
79,186.9090909090909
80,186.54545454545453
81,191.54545454545453
82,199.54545454545453
83,205.8181818181818
84,234.1818181818182
85,228.72727272727272
86,238.36363636363637
87,235.0
88,257.8181818181818
89,251.0
90,262.8181818181818
91,273.45454545454544
92,278.1818181818182
93,285.3636363636364
94,301.54545454545456
95,291.45454545454544
96,312.6363636363636
97,331.3636363636364
98,321.72727272727275
99,351.1818181818182
100,357.27272727272725
