N,t
2,120.18181818181819
3,120.18181818181819
4,96.81818181818181
5,67.45454545454545
6,71.27272727272727
7,94.0909090909091
8,111.18181818181819
9,115.36363636363636
10,110.36363636363636
11,133.63636363636363
12,113.9090909090909
13,101.54545454545455
14,69.9090909090909
15,69.36363636363636
16,75.45454545454545
17,75.54545454545455
18,71.27272727272727
19,66.18181818181819
20,62.27272727272727
21,66.0
22,70.0909090909091
23,67.0
24,68.0909090909091
25,70.0
26,66.0909090909091
27,66.0
28,67.27272727272727
29,68.18181818181819
30,70.0909090909091
31,71.72727272727273
32,69.72727272727273
33,73.45454545454545
34,74.0
35,74.9090909090909
36,76.72727272727273
37,74.45454545454545
38,76.81818181818181
39,77.0909090909091
40,83.72727272727273
41,79.18181818181819
42,80.18181818181819
43,84.54545454545455
44,83.18181818181819
45,83.0909090909091
46,87.0
47,86.45454545454545
48,89.18181818181819
49,89.54545454545455
50,91.45454545454545
51,93.0
52,98.27272727272727
53,95.9090909090909
54,96.9090909090909
55,98.18181818181819
56,102.9090909090909
57,104.0
58,108.27272727272727
59,116.0
60,112.0909090909091
61,114.27272727272727
62,116.81818181818181
63,119.36363636363636
64,119.27272727272727
65,118.9090909090909
66,128.27272727272728
67,128.9090909090909
68,140.36363636363637
69,132.8181818181818
70,137.45454545454547
71,141.63636363636363
72,143.1818181818182
73,151.1818181818182
74,154.54545454545453
75,150.54545454545453
76,160.8181818181818
77,163.54545454545453
78,172.72727272727272
79,168.0909090909091
80,171.36363636363637
81,171.54545454545453
82,176.0909090909091
83,181.1818181818182
84,185.0909090909091
85,193.63636363636363
86,187.0
87,199.27272727272728
88,210.63636363636363
89,215.8181818181818
90,221.27272727272728
91,206.72727272727272
92,207.45454545454547
93,229.27272727272728
94,222.0
95,226.36363636363637
96,235.9090909090909
97,230.45454545454547
98,247.45454545454547
99,259.0
100,264.09090909090907
