N,t
2,129.45454545454547
3,86.36363636363636
4,88.45454545454545
5,78.9090909090909
6,73.63636363636364
7,98.27272727272727
8,93.54545454545455
9,95.54545454545455
10,90.72727272727273
11,91.54545454545455
12,109.63636363636364
13,101.27272727272727
14,82.27272727272727
15,63.0
16,59.72727272727273
17,62.36363636363637
18,80.45454545454545
19,70.72727272727273
20,70.18181818181819
21,64.0
22,60.45454545454545
23,66.0
24,63.36363636363637
25,75.81818181818181
26,79.0
27,74.27272727272727
28,63.27272727272727
29,61.36363636363637
30,63.90909090909091
31,72.45454545454545
32,84.27272727272727
33,81.72727272727273
34,67.54545454545455
35,63.0
36,70.18181818181819
37,79.54545454545455
38,91.63636363636364
39,78.72727272727273
40,71.27272727272727
41,71.18181818181819
42,81.54545454545455
43,94.63636363636364
44,92.18181818181819
45,81.27272727272727
46,74.0
47,86.45454545454545
48,103.81818181818181
49,100.54545454545455
50,83.36363636363636
51,85.81818181818181
52,106.0
53,111.81818181818181
54,98.45454545454545
55,96.63636363636364
56,104.36363636363636
57,125.45454545454545
58,109.18181818181819
59,104.9090909090909
60,117.45454545454545
61,130.27272727272728
62,122.81818181818181
63,114.18181818181819
64,134.45454545454547
65,136.0909090909091
66,123.9090909090909
67,143.45454545454547
68,160.45454545454547
69,132.8181818181818
70,143.45454545454547
71,173.45454545454547
72,136.9090909090909
73,147.8181818181818
74,178.8181818181818
75,135.1818181818182
76,179.8181818181818
77,170.54545454545453
78,149.54545454545453
79,187.72727272727272
80,172.72727272727272
81,188.1818181818182
82,208.8181818181818
83,171.36363636363637
84,220.0909090909091
85,178.45454545454547
86,220.72727272727272
87,205.72727272727272
88,224.36363636363637
89,207.36363636363637
90,218.0909090909091
91,223.0
92,232.8181818181818
93,227.36363636363637
94,242.8181818181818
95,229.1818181818182
96,255.8181818181818
97,241.72727272727272
98,266.90909090909093
99,248.0
100,275.6363636363636
