N,S
2,0.0
3,0.06919945725915876
4,0.0
5,0.0
6,0.0034729315628192034
7,0.02007083825265643
8,0.024531024531024532
9,0.06995884773662552
10,0.06096467634929173
11,0.10515463917525772
12,0.1090909090909091
13,0.12351586035796562
14,0.12428480610298791
15,0.0932601880877743
16,0.19067296340023612
17,0.17222074113569716
18,0.20520558279894377
19,0.20848334833483345
20,0.24503729927930204
21,0.19356284740900123
22,0.23658390068081697
23,0.23400673400673402
24,0.251948051948052
25,0.14600550964187328
26,0.18571985953960202
27,0.18991165574237673
28,0.29283654575808166
29,0.21877213695395512
30,0.25407608695652173
31,0.2320912303244459
32,0.2334549508462552
33,0.2633975676125951
34,0.2742491883116883
35,0.2923116883116883
36,0.289458098904353
37,0.26686365944872803
38,0.28619528619528617
39,0.2809917355371901
40,0.28117563065207046
41,0.28000150761344794
42,0.26390148608107167
43,0.2676979639970865
44,0.2663620042435123
45,0.2779671717171717
46,0.26870919136112503
47,0.22804477900019302
48,0.2728377669125162
49,0.28345584261160955
50,0.21310754343523206
51,0.2689023788372322
52,0.2595182595182595
53,0.2623992736352287
54,0.27329751069196184
55,0.2467200743062812
56,0.27329634371887884
57,0.27551747338425614
58,0.27785566706021253
59,0.27715508457305893
60,0.2738405872734231
61,0.27312163506052606
62,0.2464454281610038
63,0.23583761464139216
64,0.2842335811456952
65,0.2758580142573675
66,0.28339393939393936
67,0.2868665048884151
68,0.29132811345841336
69,0.26339242585257466
70,0.28622688379795747
71,0.2890353920888272
72,0.28811847062598794
73,0.29860609072835714
74,0.24986582552610515
75,0.2754851437313794
76,0.2985176738882554
77,0.2305670933288124
78,0.2870331863927473
79,0.3109237931879441
80,0.3099567997887151
81,0.3168046906364664
82,0.32422980549095953
83,0.3249690696499207
84,0.32488366603722685
85,0.32650842543939124
86,0.32666101127705444
87,0.3276980418759575
88,0.29144962778820166
89,0.3205566007596465
90,0.3221541211323702
91,0.34211528694768917
92,0.32578811644999434
93,0.33303218520609823
94,0.318704639809928
95,0.33802102486716795
96,0.32827643054991545
97,0.33965126935285156
98,0.3309808687875157
99,0.3330828639386218
100,0.3209251916192938
