N,S
2,0.0
3,0.029593810444874274
4,0.0
5,0.0
6,0.003697259678120922
7,0.02007083825265643
8,0.025276125743415465
9,0.08970976253298153
10,0.075204600752046
11,0.1103896103896104
12,0.12016493225996466
13,0.11647727272727272
14,0.12257053291536049
15,0.10764360018091362
16,0.12286040319513121
17,0.1354723707664884
18,0.15749855240301097
19,0.17565646032799315
20,0.15618955512572533
21,0.1591830715918307
22,0.16822097244963335
23,0.14593626482213437
24,0.16910218940675795
25,0.14171122994652408
26,0.17797243884200403
27,0.169317546623304
28,0.17298726914111529
29,0.17224391150771518
30,0.1732283464566929
31,0.17970401691331925
32,0.1756051076805794
33,0.17233485938521909
34,0.19130188612477442
35,0.1834811529933481
36,0.17856055531876028
37,0.17410687390806676
38,0.18240343347639484
39,0.17925186197662418
40,0.17403579407360126
41,0.18817599229970364
42,0.16777928097762201
43,0.17218070273284997
44,0.1716774315709747
45,0.18369560682548292
46,0.1696037296037296
47,0.1788660964347892
48,0.17224421463822961
49,0.1787339183777797
50,0.174249235748966
51,0.17731096539043562
52,0.16296189997847457
53,0.17090731678469523
54,0.16874991536096856
55,0.16286228875803135
56,0.1692681453135621
57,0.1747517979742196
58,0.18222953517071164
59,0.17756887322104714
60,0.17215095742703107
61,0.17348639140899835
62,0.1693390810386157
63,0.1768517004578156
64,0.17645594346668708
65,0.18106567103701776
66,0.1812072581380505
67,0.18888365520489872
68,0.19205298013245034
69,0.1830181079765721
70,0.1871672231748037
71,0.1893858196109
72,0.1884410587275059
73,0.19800459900978976
74,0.19311996041102666
75,0.1952280751809979
76,0.20166384224310585
77,0.19967699309939804
78,0.2053039667378357
79,0.2119363696493115
80,0.20256059373227803
81,0.20525166496288996
82,0.21649664469922664
83,0.2171455185864408
84,0.2156027972027972
85,0.22001098834015018
86,0.22635862091281206
87,0.22677427011630666
88,0.2207543007249537
89,0.2270313757039421
90,0.22084951397766467
91,0.23752528245336518
92,0.22735177865612646
93,0.22939125501034094
94,0.2256844798654042
95,0.23078787878787876
96,0.22831392849013177
97,0.2320049415676211
98,0.23895299746692938
99,0.23644063718177002
100,0.24077324524540178
