N,S
2,0.0
3,0.018229476945073278
4,0.0
5,0.0
6,0.002809917355371901
7,0.013676588897827836
8,0.017676767676767676
9,0.04497354497354498
10,0.03327135727566298
11,0.07296137339055794
12,0.07142023573345782
13,0.07233291822332917
14,0.0833422146435042
15,0.06719367588932806
16,0.07964819990136446
17,0.10591032051807525
18,0.09677993239637075
19,0.10833089739842151
20,0.10010330578512396
21,0.10971085929163067
22,0.11318133920873648
23,0.12460451381565071
24,0.1389977662578497
25,0.09988913525498891
26,0.13101604278074866
27,0.12072901192072175
28,0.1232671053472178
29,0.12058306761241619
30,0.12103559870550162
31,0.12326897375380329
32,0.13501553250102574
33,0.12122064047844198
34,0.12407335154116271
35,0.13543697499217752
36,0.13866887338928952
37,0.13809580695257437
38,0.14333895446880268
39,0.13124731929494907
40,0.13136048623207205
41,0.13985579547807753
42,0.12971091526353687
43,0.1275934467423829
44,0.12279724910084121
45,0.1273334586520526
46,0.1425794415965135
47,0.1282879556991232
48,0.12434691745036573
49,0.13487205863443488
50,0.12708196721311477
51,0.12838729440595692
52,0.12845136697320347
53,0.12413289521723257
54,0.12200518921035883
55,0.11954320432043204
56,0.13115057884932363
57,0.12960549587623107
58,0.13783699690685802
59,0.13013108793416897
60,0.13481779642872438
61,0.1300602576873459
62,0.13593512499595745
63,0.13943744813194428
64,0.1484118291347207
65,0.13820832873080746
66,0.1461679905854663
67,0.14264092513286927
68,0.1452456360020623
69,0.13989122208396937
70,0.1517857142857143
71,0.14437009847917454
72,0.14644283220268334
73,0.1533913204941481
74,0.1479398139114825
75,0.15440160212111811
76,0.15714285714285714
77,0.153386341848531
78,0.15806669957708416
79,0.16512930495981343
80,0.15493017510443086
81,0.15819114219114225
82,0.16969445374821335
83,0.17289925412917614
84,0.16621023077686106
85,0.17585634819947302
86,0.17600218047635025
87,0.1791389928249402
88,0.16844862213278733
89,0.17435022183779775
90,0.17087818569999552
91,0.1835476570719265
92,0.18196705447995057
93,0.17517567185092262
94,0.17252697932087807
95,0.17779615739922425
96,0.17598263632789526
97,0.18558533463326635
98,0.18329131928349643
99,0.18603388974787793
100,0.18301568340791718
