N,S
2,0.0
3,0.061004784688995214
4,0.0
5,0.0
6,0.004697430229345124
7,0.029720279720279717
8,0.03512396694214876
9,0.10149253731343283
10,0.09011396766498807
11,0.1317829457364341
12,0.12644628099173555
13,0.13064667291471413
14,0.12972793629727936
15,0.1213254035683942
16,0.15427479700684604
17,0.2032085561497327
18,0.2032378580323786
19,0.23692622426799642
20,0.20702916355090267
21,0.22152678021752514
22,0.2081571529245948
23,0.20076465590484283
24,0.2558175612783121
25,0.18916649170690744
26,0.20977083857970283
27,0.20207411001273576
28,0.2089447181764037
29,0.19508343422645677
30,0.2019438444924406
31,0.22065560419423802
32,0.20836725463591135
33,0.21095000889521437
34,0.21852136303003358
35,0.22338229456133385
36,0.21586308428413692
37,0.20867932702722217
38,0.21875
39,0.21477272727272728
40,0.21546457554481627
41,0.22049090315495798
42,0.20733411900128812
43,0.2124239671923596
44,0.20866896816263902
45,0.22243552501957614
46,0.21804276946682008
47,0.216006216006216
48,0.21646795827123697
49,0.22510515924113658
50,0.21447543160690571
51,0.21667462021792722
52,0.21597565614302014
53,0.21239068126699492
54,0.2196661201896804
55,0.2197328737613098
56,0.22050045913682276
57,0.22453916493299145
58,0.22591531550449223
59,0.22113821138211384
60,0.22371281992979664
61,0.21930802803133562
62,0.2231320504313205
63,0.22504258722253287
64,0.22914412902102685
65,0.23128396613553182
66,0.2297058313587239
67,0.23427190249266863
68,0.23518187239117472
69,0.2324795617092487
70,0.23313848920863312
71,0.23370038976784263
72,0.2317125624874547
73,0.25358043876562397
74,0.2505665294406466
75,0.25953706249940733
76,0.2565660525284202
77,0.264359996112353
78,0.26408019589837767
79,0.25987367593207006
80,0.26327343230489436
81,0.2667295523326652
82,0.27480519480519483
83,0.2759605495830775
84,0.2817260738618088
85,0.2818707961833255
86,0.28648751953804885
87,0.2913278581883233
88,0.27747360818226957
89,0.29227622278035265
90,0.28090639112507365
91,0.2978170765404808
92,0.2868121102618102
93,0.2950822566879543
94,0.2902576875179615
95,0.2960807290943524
96,0.2896704425119533
97,0.30065219026334733
98,0.2975937648198932
99,0.30397211681240716
100,0.3109274665805097
