N,1,2,3,4,5,6,7,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.010057187931374481,0.00919305413687436,0.01749571183533448,0.012363636363636365,0.010145215834493735,0.014812663374963696,0.014672036823935558,0.012276337960362678
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0009128497019814208,0.0014760788399756882,0.0013973368403748148,0.001139715741485653,0.0006664314555647027,0.0008624188311688312,0.0008172684005576655,0.0008344786962497546
7,0.0029823514964387216,0.006108515989938915,0.006375637563756377,0.005499838240051763,0.0020828228375398185,0.0038908724709328935,0.00384059280679559,0.003565884968746067
8,0.003959803008119259,0.004962468723936613,0.007844946931241346,0.007112545574084036,0.002647621590352868,0.004726160689463441,0.004589809850734755,0.004219259679478089
9,0.010149253731343283,0.01287878787878788,0.020897357098955134,0.01982507288629738,0.007945781724702033,0.0136986301369863,0.013671089666264577,0.012587930396149576
10,0.009973891871278125,0.011355286887983434,0.016388701436421477,0.016780179646629156,0.011952471349223089,0.010552779415872623,0.009831135785334259,0.008879371131597504
11,0.01624203821656051,0.014634146341463415,0.02628865979381443,0.024274155164207518,0.019303557910673733,0.015482695810564663,0.015848353014294592,0.01548739750986942
12,0.017645532393391575,0.018619934282584887,0.02699483922191346,0.02118673405802119,0.02008532983262225,0.018367898196224378,0.0167579408543264,0.01637808761741644
13,0.020147420147420145,0.027159724116432214,0.02390178663283151,0.025915597694738803,0.02282551742205921,0.021384959960727763,0.019247763172429027,0.017227742350091453
14,0.02296217993892412,0.029645917052088862,0.026959009894163475,0.026877470355731223,0.02249000603951569,0.020653953832338492,0.019354998391208574,0.018374491881858124
15,0.019892458139470093,0.02687747035573123,0.02421981004070557,0.025444567192901186,0.0195274040039383,0.01818181818181818,0.016750733137829914,0.015924703363368722
16,0.027238994771462303,0.0338160879427674,0.033393066372596314,0.031664597085157835,0.025689970571860333,0.02353484079372404,0.022222731859462434,0.020654374933390174
17,0.03512396694214876,0.045227010186578924,0.040655778973535985,0.04151804363893442,0.03352970181402953,0.0304128807494939,0.028501466987271403,0.027207446248446943
18,0.036814798105120686,0.05356087955365933,0.05103668261562998,0.047874680982135,0.0389508102818683,0.03616860954744914,0.03243630003577533,0.03149302406360356
19,0.03985203346452459,0.05679519401704162,0.05101591322063762,0.05238014473089099,0.042134703715494104,0.03944147634149975,0.03681261919898284,0.034905624835173114
20,0.04147406266050334,0.05637818181818182,0.05248192379559671,0.05282813138885102,0.042793737717225694,0.03882367082014504,0.0350192443215699,0.03433005030822646
21,0.04643310321095984,0.06093533910981908,0.053861890030935035,0.0538766750680009,0.04552835241770523,0.04156559239151361,0.03891211880902603,0.03683797433797433
22,0.04810080201929732,0.06219403063641628,0.05730012851912025,0.055580383394096204,0.046058786839232806,0.043662232076866224,0.039700273852925856,0.0391432547044792
23,0.046386996721697646,0.05998832220557995,0.05607365748321113,0.053557262981346755,0.0457936861688727,0.04049353097420958,0.03806133625410734,0.03624399895700723
24,0.06106276615441585,0.07856870592719649,0.07359307359307359,0.07215840717645772,0.05833038556773965,0.054552070927616776,0.04968813089462742,0.04771135929633702
25,0.04847647913341344,0.061864872287833016,0.0583121197739138,0.05668449197860963,0.0477789758365298,0.04301948051948052,0.039097418095031464,0.03818012317080061
26,0.05692709846064478,0.07125596116421803,0.0681920510826409,0.06526806526806526,0.055024358021633225,0.0503422122169006,0.04518333694944673,0.045109321058688145
27,0.053021020638734616,0.06976257275658473,0.06493228100945142,0.06203339973563196,0.051471383332046025,0.04941420732611597,0.044434368623894806,0.044395293992245476
28,0.05842101279236999,0.07560736677115988,0.06838561049087365,0.07082943303415744,0.05759615528126446,0.05313816749745256,0.04934845714139567,0.04747843846504017
29,0.056776051720439986,0.07007260626229012,0.06755746759757186,0.06591842905675815,0.052873366432688466,0.04865815871015177,0.046592323455827804,0.04404040404040404
30,0.0590184629951081,0.07264957264957266,0.06759443339960237,0.06731461483081354,0.05632530120481928,0.05210365004179437,0.04890167364016736,0.046937751004016065
31,0.05926179084073821,0.07561222354008233,0.07131576349817392,0.07110987172336866,0.05795454545454546,0.05506370114446124,0.05104804521902968,0.048007176159204426
32,0.06123072833599149,0.07566724152090007,0.07125181725385876,0.0708660206122135,0.059255543550959515,0.055413890158531605,0.050735091679973573,0.04853612027096788
33,0.061623812802889553,0.07577887841508228,0.06984963845485472,0.07084814626714069,0.05698940235022709,0.05560766290712125,0.051862138342773416,0.04979579838108536
34,0.06775879573342693,0.08212809917355372,0.08151510125303459,0.07739441660701504,0.06537908014560935,0.0592971217971218,0.05579004943291469,0.051841196777905635
35,0.06700883606830685,0.08372266031840499,0.08065995814340185,0.07996646155157958,0.06597181513353811,0.0608475620965213,0.05656185919343814,0.05318073131775179
36,0.06815567150477031,0.08312781699124075,0.07702713351369808,0.08000927643784786,0.0644951999736081,0.05965336967798369,0.055200519534301516,0.05212962633768266
37,0.06488695300747659,0.08081429490226782,0.0737169676563616,0.07526923728041048,0.06197859701044415,0.057508432248500094,0.05398690490645695,0.05197374336840212
38,0.07116373639516804,0.08703920421299005,0.08361439010680158,0.08234154442291725,0.06663680143353119,0.062140992167101824,0.0587190368104214,0.059375311845125234
39,0.06723234183241089,0.08288618305644413,0.08220965637233581,0.08012368923080761,0.06478671600108883,0.06044927754364841,0.05579045155016887,0.055153117275473784
40,0.07266372144035915,0.08778838652152914,0.08430854859426287,0.08171098585704899,0.06715166671402995,0.06380738073807381,0.0604440579117,0.05841683697013646
41,0.07509046434997069,0.09018074994840919,0.08808707921789961,0.08201137053596069,0.07035770771576585,0.06548028275776967,0.06209669330301916,0.059888590614847595
42,0.07211148922378868,0.08570878274268104,0.08637619602201364,0.08210688547364765,0.06801100402761795,0.06405208836055441,0.05994833269937872,0.058380922981941655
43,0.07207358640332447,0.0846364732975107,0.08388765705838877,0.08149086685672051,0.06966898655906699,0.0634104259951526,0.06029357769496981,0.05887198889380464
44,0.07461458276183683,0.08878733474783743,0.08671165187822112,0.08325681052953779,0.06867415125145175,0.06512890094979647,0.06222262890607128,0.05914672156100955
45,0.08050537555766839,0.09402695026373674,0.09049801656629601,0.08362534780585548,0.07334360554699539,0.0689471582590177,0.06659557894896054,0.06254261363636364
46,0.07757723604974495,0.09308918957646721,0.090342895740623,0.0843519875350114,0.07302112353777107,0.06753395261113958,0.06544907637284744,0.06344522573804341
47,0.08114001201819898,0.09542173539952552,0.09168509680673574,0.08881371858116043,0.07443457443457445,0.07138595391482323,0.06724099908230122,0.06440359221051771
48,0.08227131124327386,0.09549176761768488,0.08978193089781931,0.086428827693627,0.07577291906405831,0.07113841632935279,0.06736507546770883,0.06450032978299626
49,0.0849105480450093,0.1002571185517248,0.09549779214275958,0.09065843834811319,0.07774524700737502,0.07489949371969638,0.07118135671435163,0.06725054337720958
50,0.08456235273584083,0.09743589743589744,0.09390444810543658,0.08747066257447195,0.07743327473229983,0.07300534920515332,0.06863092286989164,0.06753554502369669
51,0.08297481896610802,0.09598259506214162,0.09397935334753474,0.09189576657109125,0.07492900413254396,0.07295355796718195,0.06826795972960951,0.06713447842480101
52,0.08121812889337081,0.09988038277511961,0.09639249639249639,0.0912465649959021,0.07616109453069984,0.07272214964522657,0.06857736391415148,0.06723743886698166
