N,plain,1,2,3,4,5,6,7,8
45,47.09090909090909,584.9411764705883,500.8235294117647,520.3529411764706,563.1176470588235,642.0588235294117,683.0,707.1176470588235,752.9411764705883
46,48.63636363636363,626.9411764705883,522.4705882352941,538.3529411764706,576.5882352941177,666.0588235294117,720.1764705882352,743.1176470588235,766.5882352941177
47,50.54545454545455,622.9411764705883,529.7058823529412,551.2941176470588,569.1176470588236,679.0588235294117,708.0588235294118,751.7058823529412,784.8235294117648
48,52.81818181818182,642.0,553.1176470588235,588.2941176470588,611.1176470588235,697.0588235294117,742.4705882352941,784.0588235294117,818.8823529411765
49,56.09090909090909,660.5882352941177,559.4705882352941,587.3529411764707,618.7058823529412,721.4705882352941,748.8823529411765,788.0,834.0588235294117
50,57.0,674.0588235294117,585.0,607.0,651.6470588235293,736.1176470588235,780.7647058823529,830.5294117647059,844.0
51,58.27272727272727,702.2941176470588,607.1176470588235,620.0588235294117,634.1176470588235,777.7058823529412,798.7647058823529,853.5882352941177,868.0
52,60.72727272727273,747.7058823529412,608.0,630.0,665.5294117647059,797.3529411764706,835.0588235294117,885.5294117647059,903.1764705882352
53,61.81818181818182,785.0,613.1764705882352,654.2352941176471,666.4705882352941,798.8235294117648,846.9411764705883,897.2941176470588,928.8823529411765
54,66.63636363636364,779.1176470588235,643.7058823529412,667.5882352941177,690.1176470588235,828.4117647058823,878.0,920.1176470588235,954.1764705882352
55,68.18181818181819,763.3529411764706,644.7058823529412,689.5294117647059,707.0,845.7647058823529,892.9411764705883,933.4117647058823,960.7647058823529
56,71.9090909090909,871.4117647058823,665.2941176470588,715.9411764705883,739.4117647058823,877.2352941176471,914.8235294117648,977.9411764705883,998.1764705882352
57,74.45454545454545,794.0588235294117,673.5294117647059,733.8823529411765,755.2941176470588,901.8235294117648,947.3529411764706,984.2941176470588,1012.4705882352941
58,80.54545454545455,859.5294117647059,701.0588235294117,753.4705882352941,776.1176470588235,925.1764705882352,969.1764705882352,1027.5294117647059,1047.3529411764705
59,80.0,861.0,724.5882352941177,750.7647058823529,792.9411764705883,952.8823529411765,986.3529411764706,1042.9411764705883,1080.1764705882354
60,84.18181818181819,870.2941176470588,740.7647058823529,792.7058823529412,825.4705882352941,975.4705882352941,1019.2941176470588,1075.1176470588234,1129.4705882352944
61,85.18181818181819,904.4117647058823,759.8235294117648,805.3529411764706,851.1176470588235,992.8235294117648,1037.3529411764705,1081.4705882352941,1137.3529411764703
62,89.9090909090909,934.1176470588235,778.1764705882352,841.1176470588235,848.0,1028.4705882352941,1069.2941176470588,1130.3529411764707,1167.1764705882354
63,92.54545454545455,1004.1764705882352,796.7058823529412,869.7058823529412,861.7647058823529,1037.4705882352941,1078.2941176470588,1146.1764705882354,1218.6470588235295
64,98.54545454545455,986.1764705882352,817.7647058823529,885.8823529411765,905.1764705882352,1049.4117647058824,1116.6470588235295,1194.2941176470588,1234.4117647058824
