N,S
2,0.0
3,0.0
4,0.0018508437670114318
5,0.0030663780663780665
6,0.004373927958833619
7,0.0024204456467573146
8,0.008512769153730594
9,0.01196287988740819
10,0.022350257143961952
11,0.009247704073469648
12,0.020446250829462508
13,0.02326355499667135
14,0.025092725758837333
15,0.032417763761047345
16,0.033583318090360345
17,0.04108097069534733
18,0.04243300052548608
19,0.04414151249594287
20,0.049664890874720743
21,0.05977428684852266
22,0.06346835915624416
23,0.07135496518963481
24,0.07490723562152134
25,0.07113936076364541
26,0.06512692925868029
27,0.0715120355223183
28,0.07296572280178837
29,0.07357777357777358
30,0.0774694269896933
31,0.07475632347085404
32,0.0688676236044657
33,0.0781126482213439
34,0.07732427679058768
35,0.08144522900482039
36,0.08671350776613934
37,0.08311173896183037
38,0.09114916773367478
39,0.08156134701380649
40,0.08581173260572987
41,0.08331623230043093
42,0.08956543262260881
43,0.08785630166588537
44,0.08393153537937816
45,0.08656998270722159
46,0.09082705224837205
47,0.08891564362688982
48,0.09536874658218779
49,0.09573187928927328
50,0.09548468409227905
51,0.09509105025409373
52,0.09649248389405869
53,0.10319273604073755
54,0.09846818015134846
55,0.09774008083338076
56,0.09721154732991054
57,0.10073400107041823
58,0.10331627135750848
59,0.1042485805599844
60,0.11177042198192982
61,0.10536157935511446
62,0.10670351812084095
63,0.10398402371323068
64,0.10752351097178683
65,0.10819828985296612
66,0.11175765566009468
67,0.11144624357662775
68,0.11284854552280407
69,0.11381802650336424
70,0.11438006765827202
71,0.11606538504586227
72,0.12007974935915693
73,0.12077269906079927
74,0.12150193784170114
75,0.12205878835713091
76,0.1286228761245417
77,0.13794074860876993
78,0.1444860980943455
79,0.14026729531560925
80,0.13816144590900384
81,0.1357196028738949
82,0.14164431787045725
83,0.14481862194635373
84,0.15341919012377597
85,0.15231498445644853
86,0.16597600114317052
87,0.15829907111314145
88,0.16209463269978452
89,0.15405093913741488
90,0.1518376728166938
91,0.1582447598123627
92,0.1639463708194569
93,0.16010357285960086
94,0.16255842412367938
95,0.1627756203085905
96,0.16327009931031852
97,0.16764016295412731
98,0.17035970069151857
99,0.1730645999830732
100,0.17387675206691727
