N,S
2,0.0
3,0.0
4,0.0014497697424526693
5,0.001992849188207022
6,0.002512934220251293
7,0.0015040920150409202
8,0.007039337474120082
9,0.010027280100272802
10,0.016187755559289755
11,0.00832469178476783
12,0.013032329694149991
13,0.016148494262021515
14,0.016911539638812364
15,0.020792661413618723
16,0.020236310730976103
17,0.025300270400570146
18,0.026394279877425948
19,0.029481898981140255
20,0.03206598121162808
21,0.037239868565169774
22,0.039310253699788585
23,0.046402536693798825
24,0.05012570222539496
25,0.04735162154837543
26,0.04146632088035326
27,0.04542081044975508
28,0.048414529632803745
29,0.049242951288310965
30,0.05235362758189277
31,0.049582601306739235
32,0.04746619764757612
33,0.05145981837711161
34,0.05299912707320115
35,0.05656224406224406
36,0.05916492652176897
37,0.05639295581408462
38,0.061984707899104784
39,0.055894572258208625
40,0.059022238904006756
41,0.05759105511285409
42,0.06139514591345376
43,0.0613243310109257
44,0.05926484420490004
45,0.06115062087364453
46,0.06367086969649045
47,0.06379709549738367
48,0.06906605487047128
49,0.0689708890424134
50,0.06816225942731967
51,0.06907911603343075
52,0.07009194291342195
53,0.07189089499465516
54,0.06683826441138202
55,0.06722674974689986
56,0.06953844462160157
57,0.07174167551526042
58,0.07473287339059151
59,0.07470634461080321
60,0.08074280593448173
61,0.07621329674682845
62,0.07676608730896693
63,0.07749151749151749
64,0.07781722094699195
65,0.08060506809948526
66,0.08116059343978345
67,0.07983237517636405
68,0.0817563669331575
69,0.08418845675694528
70,0.08382194379077765
71,0.08449900861015291
72,0.08777481678880746
73,0.08846315694555074
74,0.08905490549054906
75,0.09035668884537346
76,0.09412053483155261
77,0.10034232424387998
78,0.10227841844068503
79,0.10255494424473988
80,0.10228884133450214
81,0.10207496548014833
82,0.1038408862647229
83,0.10319307336975637
84,0.11258545146238357
85,0.11167345523875552
86,0.12220165434015484
87,0.11689235344883325
88,0.11783727427486948
89,0.11084322665938962
90,0.11392202700436095
91,0.11755441156628507
92,0.11990669287577986
93,0.118153242138482
94,0.11874563284581838
95,0.1178386537577094
96,0.11902635414979523
97,0.12272992946927533
98,0.12485222214938506
99,0.1274601686972821
100,0.12720392190590868
