N,S
2,0.0
3,0.0
4,0.001900928100190093
5,0.003415369161225515
6,0.004226402585563934
7,0.002354081562002354
8,0.007525453740593183
9,0.0111938762912054
10,0.02445111891365963
11,0.011137230721800456
12,0.01472828847130523
13,0.02084645212607298
14,0.022414550863788497
15,0.024606134832711686
16,0.02643476257666945
17,0.037220920192426295
18,0.041125541125541135
19,0.04352
20,0.048473666554847375
21,0.05735898342902234
22,0.05792868443470853
23,0.0714735278568012
24,0.07523350336570936
25,0.07099803598437816
26,0.05888090451261023
27,0.06673936750272629
28,0.06639184204816663
29,0.0721674328933709
30,0.07745426069623407
31,0.07205313042317446
32,0.06559917355371901
33,0.07445722987080267
34,0.07388627308946034
35,0.07714217896985522
36,0.08040984371044461
37,0.07925983648778942
38,0.08278117618557325
39,0.06958610947354371
40,0.06369620253164557
41,0.06460611052868055
42,0.08244637567945838
43,0.07340746685008981
44,0.07147229874502602
45,0.07206316124132328
46,0.07468526279397256
47,0.08136395242782449
48,0.0746808620600548
49,0.07923033830257384
50,0.07779133618059791
51,0.09074911381107546
52,0.09524838731129881
53,0.10371211415111126
54,0.09534761731832304
55,0.08373975809598126
56,0.0858714101432548
57,0.09769390479015276
58,0.10225399747415288
59,0.10036952656145809
60,0.10802781626345519
61,0.10446367675590487
62,0.09455649661102562
63,0.09311925315637039
64,0.10556075189331081
65,0.10721272127212722
66,0.10876081834511396
67,0.11165566112757196
68,0.11259492162226586
69,0.0984204947165956
70,0.0887305051986137
71,0.09733172432287476
72,0.10029975733929676
73,0.10902885826479959
74,0.11691552870776083
75,0.1079595696340705
76,0.12497849725217516
77,0.1351532346007484
78,0.14261227599216428
79,0.13780789587241202
80,0.13407200577871084
81,0.1336113730027049
82,0.13640561470281334
83,0.12546103107037607
84,0.15113576670221743
85,0.15445715450110473
86,0.16490414869614597
87,0.1619268287933955
88,0.16558441558441558
89,0.15071182581881581
90,0.1511061208598682
91,0.14365665725972668
92,0.1683114866891308
93,0.16486027321267596
94,0.16281835691655075
95,0.16468187915923677
96,0.16334994077842238
97,0.1660721933408567
98,0.16371639446305244
99,0.1451260499941702
100,0.16259090084593442
