N,S
2,0.0
3,0.0
4,0.0015786052558269107
5,0.002537692192864607
6,0.003221934424158191
7,0.0014443500424808837
8,0.005211526670754139
9,0.00709738023170859
10,0.012433851051929613
11,0.009903025734160298
12,0.01946923623726404
13,0.021280914842507697
14,0.023682800500089304
15,0.02994174231133993
16,0.0293854033290653
17,0.03549895591306138
18,0.036635853229739695
19,0.039708029197080295
20,0.04240956783329665
21,0.05061710608461797
22,0.054582148426749834
23,0.06453886198822432
24,0.06585251483210666
25,0.06403339102107299
26,0.054424021637136395
27,0.05977730025395585
28,0.062267894388767356
29,0.06318676859651684
30,0.06701157920670116
31,0.06736664742499648
32,0.06485138849255816
33,0.06834392426403839
34,0.06967784244610213
35,0.07286707199662372
36,0.07737080293842387
37,0.07642833490409844
38,0.08145702468503047
39,0.07242165703900073
40,0.07749168411974867
41,0.07538802660753881
42,0.07694566516130338
43,0.07727272727272728
44,0.07691040843214755
45,0.07675304519588017
46,0.07994259513322259
47,0.08004406421292964
48,0.08626939248948819
49,0.08468825109571611
50,0.08477118671553206
51,0.0856858925945065
52,0.08768720966717432
53,0.0900483347679269
54,0.08212960002224416
55,0.08281940147323305
56,0.08521590319559637
57,0.08833448430763867
58,0.09190957190957191
59,0.09128814201781539
60,0.09885769319858097
61,0.09550388347751336
62,0.09433707970513436
63,0.09582841401023219
64,0.09800768687740215
65,0.09929531282997477
66,0.09874562504302152
67,0.0996634944003365
68,0.10257908398051727
69,0.10327558611248124
70,0.10384247884247884
71,0.10385182147234288
72,0.10913797566658037
73,0.10886804056022305
74,0.11168908576150419
75,0.11275590690357619
76,0.11781524582538525
77,0.1265549793234357
78,0.12921860747947705
79,0.12995258144614133
80,0.12620231974647403
81,0.12621487603305784
82,0.1294381869017766
83,0.13095357651636036
84,0.14012522645178194
85,0.1412582353134626
86,0.1521974714027694
87,0.14334616882870646
88,0.14538821779591182
89,0.13940926751571134
90,0.14143113248370756
91,0.14625839359504134
92,0.15160625977294975
93,0.1461584569276877
94,0.14515235946584357
95,0.14834223551033376
96,0.1481889047007242
97,0.15257781109359156
98,0.1534215906313193
99,0.15849850514893146
100,0.15927330879799267
