N,S
2,0.0
3,0.0
4,0.001512186443693293
5,0.00204560495758378
6,0.0024286870803371585
7,0.0014178482068390324
8,0.006751389992057188
9,0.009569377990430622
10,0.015186547556489752
11,0.008351152979252152
12,0.013471049539579746
13,0.015471271153089336
14,0.015907291441733248
15,0.020171595472800292
16,0.019399011030810195
17,0.02445448467289341
18,0.024805606220600945
19,0.02764789591380362
20,0.03029720615728688
21,0.03618511397967592
22,0.038691637404083754
23,0.043427714805806684
24,0.04756785414488314
25,0.044834419148359866
26,0.04004602991944764
27,0.04341041282451412
28,0.04596147347076715
29,0.04659764198934706
30,0.05072911445523319
31,0.048283573744828355
32,0.04578857512486347
33,0.04915993822617924
34,0.050406214789776436
35,0.05348447740099322
36,0.056829952728026066
37,0.05419684626916895
38,0.05924782827319543
39,0.051641448536027666
40,0.05678945467677862
41,0.05516083916083916
42,0.059389458546955105
43,0.05847525988158836
44,0.06058316735727967
45,0.059655663998245415
46,0.06216180175880631
47,0.062440227861786025
48,0.0668031568867021
49,0.06626537385306175
50,0.06445507564455076
51,0.06550462507141207
52,0.06773108548256478
53,0.07020804295080275
54,0.0654654055641439
55,0.06608421214687091
56,0.06799634428256546
57,0.06914486045071427
58,0.0722623651793323
59,0.07158391170161645
60,0.07870408564371091
61,0.07544751529179956
62,0.07574110927627462
63,0.0744079449961803
64,0.07741944049816112
65,0.07695422027160313
66,0.07893489320996537
67,0.07885693841212786
68,0.0811822764919632
69,0.0816566116426036
70,0.08121008787815245
71,0.08262289857381881
72,0.0836607532642775
73,0.08516171502564436
74,0.08640293424155096
75,0.0887254646290791
76,0.09159920371599203
77,0.09822614803804212
78,0.09899556487278519
79,0.0959848127043323
80,0.09619802748428474
81,0.09761357620674718
82,0.09925209666017962
83,0.10069644057374119
84,0.10634341940939612
85,0.10752879589889656
86,0.11545922013443734
87,0.1115064988697035
88,0.11310473152578415
89,0.10677007569377453
90,0.1080326764735852
91,0.11186474994938246
92,0.11409559709917529
93,0.11276246579110877
94,0.11282763925741589
95,0.11571321705578962
96,0.1125983062756231
97,0.11753864670703726
98,0.11764718411859931
99,0.12198764698237383
100,0.12029842794599992
