N,S
2,0.0
3,0.0
4,0.001333437916699349
5,0.0019044418305046772
6,0.0024780137019581165
7,0.0014545454545454547
8,0.007498897220996913
9,0.008743731516008744
10,0.018894446078912098
11,0.008552320075757574
12,0.013747908533184607
13,0.016690548214190946
14,0.016449980150853513
15,0.022102210221022104
16,0.021944397963330385
17,0.02728176845531395
18,0.02722005688401981
19,0.03059617547806524
20,0.03364703599495489
21,0.03838869463869465
22,0.041385546358767476
23,0.04806162180463856
24,0.051596619862302524
25,0.046054943767572624
26,0.041613910694690635
27,0.04633555420956995
28,0.04764747099888407
29,0.04874780866516403
30,0.05198217890373981
31,0.050442746664797554
32,0.04875735368841815
33,0.04992263727935836
34,0.05329153605015674
35,0.05535295649908831
36,0.05852121212121212
37,0.05698793006846909
38,0.06114889047959914
39,0.053341518732627345
40,0.058823529411764705
41,0.057813926605965675
42,0.06069925154364131
43,0.06259367872271099
44,0.06208940749546393
45,0.06253736147514599
46,0.06464727564687421
47,0.06526620789568996
48,0.07084325535789326
49,0.0684102329830973
50,0.06969674748511737
51,0.06905964066945178
52,0.07134984338902416
53,0.07486559057574331
54,0.06956547338671691
55,0.06864156072599344
56,0.06833173957438532
57,0.07174597296796889
58,0.07489182466188674
59,0.07497924449979244
60,0.08222886984738631
61,0.07865857610825526
62,0.07765402740730379
63,0.07922905033279264
64,0.08019529638289094
65,0.08187271169276311
66,0.08219546380120414
67,0.081171125261756
68,0.08093091561792481
69,0.08238874768621689
70,0.08286779122965361
71,0.08581764587659944
72,0.08835981053778766
73,0.08877133980816795
74,0.09043379704952197
75,0.0924488790342449
76,0.09643132830592006
77,0.1024124476262969
78,0.10566527123552771
79,0.10486056898174984
80,0.10058789040835407
81,0.10266817675642842
82,0.10453733520027209
83,0.10550273143805794
84,0.11110363490089958
85,0.11512689629704632
86,0.11982913418320117
87,0.11515816176755676
88,0.11994726863699928
89,0.11178801505933152
90,0.11295167417616393
91,0.11626027109005713
92,0.11953650847746443
93,0.11953862901015912
94,0.11750610384160531
95,0.11985357440142781
96,0.12187072823457781
97,0.12498823640127986
98,0.12507302889906388
99,0.12482831092836369
100,0.12904126441244346
