N,t
2,39.81818181818182
3,37.27272727272727
4,13.272727272727273
5,19.363636363636363
6,8.545454545454545
7,11.0
8,14.0
9,8.818181818181818
10,12.909090909090908
11,19.181818181818183
12,3.4545454545454546
13,3.909090909090909
14,6.7272727272727275
15,2.909090909090909
16,3.4545454545454546
17,3.4545454545454546
18,3.8181818181818183
19,4.0
20,4.7272727272727275
21,4.818181818181818
22,10.272727272727273
23,8.818181818181818
24,19.181818181818183
25,22.727272727272727
26,11.727272727272727
27,12.727272727272727
28,11.818181818181818
29,15.363636363636363
30,33.63636363636363
31,49.63636363636363
32,44.72727272727273
33,75.45454545454545
34,35.54545454545455
35,34.36363636363637
36,44.81818181818182
37,36.90909090909091
38,36.36363636363637
39,80.45454545454545
40,57.90909090909091
41,54.09090909090909
42,52.81818181818182
43,45.72727272727273
44,39.27272727272727
45,35.36363636363637
46,33.0
47,41.27272727272727
48,36.18181818181818
49,47.36363636363637
50,78.18181818181819
51,53.72727272727273
52,44.09090909090909
53,45.0
54,60.54545454545455
55,36.81818181818182
56,62.09090909090909
57,66.0
58,84.9090909090909
59,63.72727272727273
60,57.09090909090909
61,65.36363636363636
62,61.18181818181818
63,90.0
64,93.0
65,80.63636363636364
66,81.0909090909091
67,73.0909090909091
68,99.72727272727273
69,96.63636363636364
70,96.18181818181819
71,96.72727272727273
72,96.9090909090909
73,102.63636363636364
74,114.72727272727273
75,105.63636363636364
76,112.72727272727273
77,95.27272727272727
78,115.81818181818181
79,128.63636363636363
80,136.0909090909091
81,121.54545454545455
82,161.9090909090909
83,136.63636363636363
84,129.9090909090909
85,169.63636363636363
86,156.0
87,154.0909090909091
88,172.54545454545453
89,154.0909090909091
90,205.1818181818182
91,179.8181818181818
92,200.1818181818182
93,180.27272727272728
94,215.45454545454547
95,202.45454545454547
96,189.1818181818182
97,217.54545454545453
98,209.36363636363637
99,227.36363636363637
100,212.54545454545453
