N,t
2,3.8181818181818183
3,7.454545454545454
4,3.4545454545454546
5,9.181818181818182
6,12.454545454545455
7,8.727272727272727
8,8.090909090909092
9,6.909090909090909
10,5.636363636363637
11,6.909090909090909
12,7.454545454545454
13,6.363636363636363
14,4.363636363636363
15,5.909090909090909
16,6.181818181818182
17,7.181818181818182
18,11.272727272727273
19,10.0
20,7.363636363636363
21,6.636363636363637
22,9.727272727272727
23,6.454545454545454
24,7.363636363636363
25,10.727272727272727
26,10.636363636363637
27,9.818181818181818
28,11.272727272727273
29,13.181818181818182
30,14.909090909090908
31,19.90909090909091
32,31.272727272727273
33,27.09090909090909
34,28.90909090909091
35,38.72727272727273
36,45.45454545454545
37,42.36363636363637
38,46.45454545454545
39,49.63636363636363
40,38.27272727272727
41,38.90909090909091
42,44.18181818181818
43,46.54545454545455
44,52.90909090909091
45,47.81818181818182
46,63.72727272727273
47,58.0
48,46.27272727272727
49,41.63636363636363
50,50.54545454545455
51,49.27272727272727
52,54.54545454545455
53,55.72727272727273
54,56.54545454545455
55,59.0
56,58.36363636363637
57,63.63636363636363
58,62.36363636363637
59,67.0909090909091
60,67.9090909090909
61,73.45454545454545
62,73.81818181818181
63,77.54545454545455
64,80.0
65,80.18181818181819
66,86.36363636363636
67,86.63636363636364
68,89.45454545454545
69,93.36363636363636
70,93.45454545454545
71,99.36363636363636
72,100.27272727272727
73,109.18181818181819
74,109.9090909090909
75,113.54545454545455
76,117.0
77,122.63636363636364
78,127.9090909090909
79,128.0909090909091
80,135.36363636363637
81,138.1818181818182
82,144.27272727272728
83,144.45454545454547
84,155.27272727272728
85,153.9090909090909
86,163.54545454545453
87,171.8181818181818
88,177.0
89,170.72727272727272
90,182.63636363636363
91,187.1818181818182
92,202.1818181818182
93,199.8181818181818
94,205.1818181818182
95,208.27272727272728
96,221.36363636363637
97,219.36363636363637
98,229.8181818181818
99,240.1818181818182
100,242.72727272727272
