N,E
2,0.0
3,0.0030612244897959186
4,0.0
5,0.0
6,0.0013736263736263735
7,0.006544502617801047
8,0.024647887323943664
9,0.07236842105263158
10,0.028409090909090908
11,0.11956521739130435
12,0.2647058823529412
13,0.16532258064516128
14,0.19491525423728814
15,0.12209302325581396
16,0.07960893854748603
17,0.32758620689655177
18,0.06575342465753424
19,0.21124031007751937
20,0.24782608695652172
21,0.09921875
22,0.02800161160354553
23,0.10659509202453987
24,0.20726495726495725
25,0.07514177693761814
26,0.07010014306151645
27,0.04390681003584229
28,0.06591173054587689
29,0.1184782608695652
30,0.054701627486437615
31,0.08817427385892115
32,0.08630573248407644
33,0.2518050541516245
34,0.1992481203007519
35,0.3433609958506224
36,0.48184357541899436
37,0.4009433962264151
38,0.2916666666666667
39,0.48461538461538467
40,0.2149484536082474
41,0.21337890625
42,0.3047945205479452
43,0.24620390455531455
44,0.3342618384401114
45,0.4450171821305842
46,0.4564846416382252
47,0.4052478134110787
48,0.4375
49,0.3489819004524887
50,0.4852941176470588
51,0.30523809523809525
52,0.31156716417910446
53,0.24285714285714288
54,0.19515441959531418
55,0.3735059760956176
56,0.35954545454545456
57,0.5656077348066298
58,0.5442260442260443
59,0.3353658536585366
60,0.2660919540229885
61,0.284629404617254
62,0.330548128342246
63,0.4059011164274322
64,0.4378029079159935
65,0.4524590163934426
66,0.2668949771689498
67,0.19119516846789572
68,0.4563662374821173
69,0.43462059620596205
70,0.3765432098765432
71,0.26384615384615384
72,0.32379654859218887
73,0.5016129032258065
74,0.35477272727272724
75,0.3466838931955211
76,0.27861842105263157
77,0.3751065643648764
78,0.41636280765724704
79,0.26779563719862226
80,0.3817140600315955
81,0.4130794701986755
82,0.32654320987654323
83,0.2899048625792812
84,0.3234874429223744
85,0.31411637931034486
86,0.39822580645161293
87,0.3725692398350029
88,0.30880917520741824
89,0.3668508287292818
90,0.3816609977324263
91,0.37718138551031205
92,0.35717834078489813
93,0.3448316183348924
94,0.33651710350955133
95,0.3632993512511584
96,0.35542168674698793
97,0.38894139886578444
98,0.32716763005780347
99,0.38379814077025226
100,0.4038118591172537
