N,E
2,0.0
3,0.0009920634920634922
4,0.0
5,0.0
6,0.00021353833013025838
7,0.0006131207847946045
8,0.0008333333333333333
9,0.002783753005187903
10,0.0022062879205736346
11,0.0030552726599388943
12,0.004140786749482402
13,0.004785247432306255
14,0.008265947888589397
15,0.008746355685131196
16,0.010644257703081233
17,0.012879173021521776
18,0.01668404588112617
19,0.021900743419730757
20,0.022777222777222775
21,0.024287626697265252
22,0.024977538185085357
23,0.025788497217068645
24,0.03637045369328834
25,0.029887218045112785
26,0.035668789808917196
27,0.036939313984168866
28,0.043180521209815484
29,0.04086989126359205
30,0.04548872180451128
31,0.04593766888848856
32,0.04597896165592128
33,0.04802065404475043
34,0.05453610015434745
35,0.05656185919343814
36,0.058395396073121185
37,0.058309037900874626
38,0.06300114547537229
39,0.06136363636363636
40,0.06685906685906685
41,0.06837740572680331
42,0.06677671068427371
43,0.06958920907418761
44,0.07135424409097665
45,0.07543323139653414
46,0.07838827838827837
47,0.08088449228978763
48,0.08392315470171892
49,0.08718383495831568
50,0.08498238004879373
51,0.08431991581162852
52,0.0908843537414966
53,0.0922534255867589
54,0.09606815203145479
55,0.09678668215253582
56,0.10216998191681735
57,0.10156249999999999
58,0.10939622175577232
59,0.10754002199682268
60,0.1059981684981685
61,0.1068293239083343
62,0.10575278015397775
63,0.10942706653767602
64,0.1154788537338873
65,0.10891870560378848
66,0.11260957518543492
67,0.12223125381020118
68,0.12291686735381947
69,0.12579664673007157
70,0.1274696048632219
71,0.1304058549567532
72,0.13211043172132667
73,0.14149226569608736
74,0.1344993968636912
75,0.13947847180109157
76,0.14499700419412823
77,0.14301966520396553
78,0.14638250140213124
79,0.14409266409266408
80,0.1466504817540399
81,0.15047116471918584
82,0.15509785237850912
83,0.16081506999926704
84,0.1629879933855777
85,0.1606281857005097
86,0.1662178537767605
87,0.17504152823920266
88,0.16005817997849872
89,0.1748518762343647
90,0.17487012987012987
91,0.18747535812853203
92,0.1829283806131535
93,0.18477443609022554
94,0.1856162705219309
95,0.19031435853865758
96,0.18916993231207696
97,0.19211017740429503
98,0.19413479677585319
99,0.19474393530997305
100,0.1951626804567981
