N,E
2,0.0
3,0.007317073170731708
4,0.0
5,0.0
6,0.003546099290780142
7,0.013774104683195593
8,0.015151515151515152
9,0.07560137457044673
10,0.04694835680751174
11,0.05213270142180094
12,0.31578947368421056
13,0.31782945736434104
14,0.2072072072072072
15,0.4375
16,0.5
17,0.6666666666666666
18,0.7619047619047619
19,0.8257575757575757
20,0.7307692307692307
21,0.7987421383647798
22,0.4100294985250737
23,0.47766323024054985
24,0.306477093206951
25,0.212
26,0.5064599483204134
27,0.4666666666666666
28,0.5820512820512821
29,0.42998027613412226
30,0.21801801801801804
31,0.1556776556776557
32,0.18360433604336043
33,0.11204819277108434
34,0.2710997442455243
35,0.2918871252204585
36,0.23326572008113589
37,0.2791461412151068
38,0.3208333333333333
39,0.1423728813559322
40,0.2182103610675039
41,0.24481792717086834
42,0.25530694205392995
43,0.3008614976805832
44,0.3703703703703703
45,0.4438731790916881
46,0.4912764003673094
47,0.40822320117474303
48,0.4865996649916248
49,0.39475367882277673
50,0.24302325581395348
51,0.36153412295544274
52,0.45910652920962197
53,0.4579124579124579
54,0.36686686686686687
55,0.6172839506172839
56,0.386041971693509
57,0.37603305785123964
58,0.31620271234832265
59,0.4184498335710889
60,0.49150743099787686
61,0.4343996291145109
62,0.48984645864289256
63,0.34276094276094277
64,0.35320951449983706
65,0.41488162344983087
66,0.43684603886397605
67,0.4987562189054726
68,0.38772409601944696
69,0.40232047663844467
70,0.422810333963453
71,0.4298245614035088
72,0.4459036898061288
73,0.45910835547682316
74,0.41230850501848915
75,0.46184738955823296
76,0.45537634408602146
77,0.5597964376590331
78,0.47802197802197804
79,0.43957597173144874
80,0.43041638833222
81,0.4976315133383196
82,0.39603219165262965
83,0.4865823907740076
84,0.5288080242593889
85,0.41657734905323335
86,0.47960372960372966
87,0.49734513274336284
88,0.444502985598876
89,0.5223205506391347
90,0.39772559444690586
91,0.48078867542972703
92,0.4353617923100212
93,0.49571356530509325
94,0.4261603375527426
95,0.46939080975901804
96,0.5103315713599231
97,0.4585596879788271
98,0.49153278332609646
99,0.46221511395441817
100,0.5165383518676933
