N,E
2,0.0
3,0.0015576323987538943
4,0.0
5,0.0
6,0.00021394950791613182
7,0.0007303534910896872
8,0.0010842627013630732
9,0.003714961161769672
10,0.003387533875338753
11,0.005087881591119334
12,0.004796163069544365
13,0.006627869382476559
14,0.008518518518518519
15,0.007650273224043716
16,0.011473429951690822
17,0.017617060732498843
18,0.019728729963008628
19,0.02314225053078556
20,0.026760563380281686
21,0.028720036182722748
22,0.03008658008658009
23,0.03347784200385357
24,0.04453627180899908
25,0.037219101123595506
26,0.04225959465286761
27,0.04343971631205674
28,0.047950992817912964
29,0.03988291255031101
30,0.0439360929557008
31,0.043589743589743594
32,0.049963126843657814
33,0.05863808322824716
34,0.05644302449414271
35,0.05764541971438523
36,0.05983350676378773
37,0.06289308176100629
38,0.06899641577060932
39,0.06408952187182097
40,0.07164948453608247
41,0.07925281102647806
42,0.07940756602426838
43,0.08608266970041716
44,0.08537886872998933
45,0.07613168724279835
46,0.09154688569472963
47,0.09058325187357445
48,0.09761424731182795
49,0.09868841970569418
50,0.09867799811142587
51,0.09564309161444345
52,0.10532954903815832
53,0.10631644777986242
54,0.09634595162986331
55,0.10237510237510239
56,0.1121031746031746
57,0.10411899313501144
58,0.11019900497512437
59,0.11943539630836048
60,0.12057291666666668
61,0.11697877652933834
62,0.12553947702462553
63,0.11518443086671193
64,0.13749365804160327
65,0.14035087719298245
66,0.1299755392483878
67,0.1382758620689655
68,0.15965965965965964
69,0.12226033924147132
70,0.1270111678970282
71,0.14011437908496732
72,0.14223020147616197
73,0.14592717717717718
74,0.15844498578968735
75,0.14973958333333334
76,0.14478632478632478
77,0.15058179329226556
78,0.15066798614547255
79,0.15722952477249746
80,0.16254624957954927
81,0.16291217760365656
82,0.18320346320346323
83,0.16317120333184593
84,0.19218379111563244
85,0.17690790471855564
86,0.1913953488372093
87,0.17540574282147314
88,0.16961533306527277
89,0.18082788671023967
90,0.1776150903574726
91,0.19527720739219712
92,0.18006511394941146
93,0.18244246473645134
94,0.17920511000709724
95,0.18116695551704218
96,0.1760026516407027
97,0.18095866314863676
98,0.17737386399247887
99,0.16763341067285384
100,0.19335041092966165
