N,t
2,119.81818181818181
3,130.8181818181818
4,103.63636363636364
5,67.9090909090909
6,66.27272727272727
7,105.63636363636364
8,114.36363636363636
9,104.45454545454545
10,125.0909090909091
11,141.0909090909091
12,117.0
13,93.18181818181819
14,75.81818181818181
15,73.81818181818181
16,76.81818181818181
17,72.72727272727273
18,66.45454545454545
19,70.45454545454545
20,68.9090909090909
21,69.36363636363636
22,68.54545454545455
23,70.54545454545455
24,69.27272727272727
25,68.18181818181819
26,70.18181818181819
27,69.63636363636364
28,71.0909090909091
29,71.45454545454545
30,72.36363636363636
31,71.54545454545455
32,72.9090909090909
33,73.36363636363636
34,75.9090909090909
35,75.81818181818181
36,77.0909090909091
37,77.9090909090909
38,78.72727272727273
39,80.0909090909091
40,80.9090909090909
41,80.18181818181819
42,84.0909090909091
43,84.18181818181819
44,84.18181818181819
45,85.0909090909091
46,85.72727272727273
47,89.0
48,90.45454545454545
49,90.45454545454545
50,92.9090909090909
51,94.0
52,96.0909090909091
53,96.36363636363636
54,98.27272727272727
55,99.81818181818181
56,100.9090909090909
57,102.36363636363636
58,107.72727272727273
59,109.18181818181819
60,112.0909090909091
61,112.81818181818181
62,114.81818181818181
63,116.81818181818181
64,118.72727272727273
65,117.9090909090909
66,121.9090909090909
67,129.8181818181818
68,131.72727272727272
69,128.72727272727272
70,133.45454545454547
71,138.9090909090909
72,143.72727272727272
73,147.63636363636363
74,151.63636363636363
75,151.0
76,147.63636363636363
77,153.9090909090909
78,152.0909090909091
79,155.27272727272728
80,160.45454545454547
81,164.45454545454547
82,165.9090909090909
83,165.36363636363637
84,168.8181818181818
85,179.0909090909091
86,185.45454545454547
87,183.0
88,183.1818181818182
89,191.63636363636363
90,191.72727272727272
91,189.63636363636363
92,197.0
93,192.36363636363637
94,194.36363636363637
95,199.0
96,202.0909090909091
97,206.63636363636363
98,221.0
99,212.63636363636363
100,221.27272727272728
