N,S
2,0.0
3,0.014672036823935558
4,0.0
5,0.0
6,0.0008172684005576655
7,0.00384059280679559
8,0.004589809850734755
9,0.013671089666264577
10,0.009831135785334259
11,0.015848353014294592
12,0.0167579408543264
13,0.019247763172429027
14,0.019354998391208574
15,0.016750733137829914
16,0.022222731859462434
17,0.028501466987271403
18,0.03243630003577533
19,0.03681261919898284
20,0.0350192443215699
21,0.03891211880902603
22,0.039700273852925856
23,0.03806133625410734
24,0.04968813089462742
25,0.039097418095031464
26,0.04518333694944673
27,0.044434368623894806
28,0.04934845714139567
29,0.046592323455827804
30,0.04890167364016736
31,0.05104804521902968
32,0.050735091679973573
33,0.051862138342773416
34,0.05579004943291469
35,0.05656185919343814
36,0.055200519534301516
37,0.05398690490645695
38,0.0587190368104214
39,0.05579045155016887
40,0.0604440579117
41,0.06209669330301916
42,0.05994833269937872
43,0.06029357769496981
44,0.06222262890607128
45,0.06659557894896054
46,0.06544907637284744
47,0.06724099908230122
48,0.06736507546770883
49,0.07118135671435163
50,0.06863092286989164
51,0.06826795972960951
52,0.06857736391415148
53,0.06889400097738894
54,0.07242156896932501
55,0.07304580974860785
56,0.07353110047846889
57,0.0756425788996159
58,0.07838749297416575
59,0.07670614777213762
60,0.07830009898183013
61,0.07876480332286696
62,0.07954072363939141
63,0.0807427624979588
64,0.08251355599038208
65,0.08294515401953419
66,0.08415485204193979
67,0.08688171494844704
68,0.08989378675297442
69,0.08889966740576496
70,0.09007209241726744
71,0.09131626340928667
72,0.09076681144226448
73,0.09774197007287666
74,0.09590357962450985
75,0.09635152641658219
76,0.0990990990990991
77,0.10100259933160045
78,0.10229866506812994
79,0.10355938455913319
80,0.10158682070131725
81,0.10449618132544962
82,0.10691760341927085
83,0.11187565239300756
84,0.11227513073371109
85,0.11374467413602651
86,0.11729150598571476
87,0.11898969602869502
88,0.11509284571722046
89,0.12058186518396266
90,0.11983958913038356
91,0.122907448798066
92,0.12338581663735038
93,0.12382279062530101
94,0.12468984882777989
95,0.12784008479189293
96,0.12772219091121326
97,0.12909506124426195
98,0.12910468455091106
99,0.1284976351866786
100,0.13189441765245027
