N,S
2,0.0
3,0.010057187931374481
4,0.0
5,0.0
6,0.0009128497019814208
7,0.0029823514964387216
8,0.003959803008119259
9,0.010149253731343283
10,0.009973891871278125
11,0.01624203821656051
12,0.017645532393391575
13,0.020147420147420145
14,0.02296217993892412
15,0.019892458139470093
16,0.027238994771462303
17,0.03512396694214876
18,0.036814798105120686
19,0.03985203346452459
20,0.04147406266050334
21,0.04643310321095984
22,0.04810080201929732
23,0.046386996721697646
24,0.06106276615441585
25,0.04847647913341344
26,0.05692709846064478
27,0.053021020638734616
28,0.05842101279236999
29,0.056776051720439986
30,0.0590184629951081
31,0.05926179084073821
32,0.06123072833599149
33,0.061623812802889553
34,0.06775879573342693
35,0.06700883606830685
36,0.06815567150477031
37,0.06488695300747659
38,0.07116373639516804
39,0.06723234183241089
40,0.07266372144035915
41,0.07509046434997069
42,0.07211148922378868
43,0.07207358640332447
44,0.07461458276183683
45,0.08050537555766839
46,0.07757723604974495
47,0.08114001201819898
48,0.08227131124327386
49,0.0849105480450093
50,0.08456235273584083
51,0.08297481896610802
52,0.08121812889337081
53,0.0787492762015055
54,0.0855279865472391
55,0.08931886484479534
56,0.08252022043030549
57,0.0937645212776704
58,0.09370878232088196
59,0.09291521486643438
60,0.09672801007711451
61,0.09418477457501849
62,0.09625028623769177
63,0.09216054872431184
64,0.09992679554266194
65,0.09908716058898996
66,0.10501257635644987
67,0.10442495047078287
68,0.10979344134513669
69,0.10351979648210201
70,0.10992738644193566
71,0.10225025974652248
72,0.11193144303002597
73,0.12110980286155412
74,0.11992714980386483
75,0.11742245484576773
76,0.12130479102956167
77,0.12043924902585901
78,0.12692373705589563
79,0.1258210376011423
80,0.13373460633734605
81,0.13678286948950308
82,0.13364591189594258
83,0.1364313069942169
84,0.13953345232966086
85,0.14263099572581922
86,0.1464883013178468
87,0.1465432321793163
88,0.1475999190425061
89,0.1571849304100204
90,0.15502324620661864
91,0.16444807616670962
92,0.15621844765665938
93,0.16362265579613175
94,0.16051029247711224
95,0.15918496533355625
96,0.1618186598467918
97,0.16942974435980962
98,0.1741964099825297
99,0.1743878559132024
100,0.17265438847307488
