N,S
2,0.0
3,0.01749571183533448
4,0.0
5,0.0
6,0.0013973368403748148
7,0.006375637563756377
8,0.007844946931241346
9,0.020897357098955134
10,0.016388701436421477
11,0.02628865979381443
12,0.02699483922191346
13,0.02390178663283151
14,0.026959009894163475
15,0.02421981004070557
16,0.033393066372596314
17,0.040655778973535985
18,0.05103668261562998
19,0.05101591322063762
20,0.05248192379559671
21,0.053861890030935035
22,0.05730012851912025
23,0.05607365748321113
24,0.07359307359307359
25,0.0583121197739138
26,0.0681920510826409
27,0.06493228100945142
28,0.06838561049087365
29,0.06755746759757186
30,0.06759443339960237
31,0.07131576349817392
32,0.07125181725385876
33,0.06984963845485472
34,0.08151510125303459
35,0.08065995814340185
36,0.07702713351369808
37,0.0737169676563616
38,0.08361439010680158
39,0.08220965637233581
40,0.08430854859426287
41,0.08808707921789961
42,0.08637619602201364
43,0.08388765705838877
44,0.08671165187822112
45,0.09049801656629601
46,0.090342895740623
47,0.09168509680673574
48,0.08978193089781931
49,0.09549779214275958
50,0.09390444810543658
51,0.09397935334753474
52,0.09639249639249639
53,0.09448921874744569
54,0.09981656373408951
55,0.09888166772657475
56,0.10043994293439695
57,0.10145297152350695
58,0.10689926827017934
59,0.10655801927446526
60,0.10619552605305055
61,0.10576955000298803
62,0.10689240824215297
63,0.10641005933532142
64,0.11123988892913196
65,0.1113913833114721
66,0.11598846710557033
67,0.11688556633860293
68,0.1226215644820296
69,0.11834187895065246
70,0.12114485981308412
71,0.12476396801198214
72,0.12456580272542288
73,0.1319776933484441
74,0.12771743053917867
75,0.1297752995452886
76,0.13382405561519195
77,0.13688289467062553
78,0.14059380842232014
79,0.14197608220845717
80,0.14310724006532388
81,0.14520463531949127
82,0.1488137346157824
83,0.15360728788290626
84,0.15434800892310033
85,0.15634218289085547
86,0.16104192085453164
87,0.163588420620063
88,0.15676280276312338
89,0.16418252360814659
90,0.1611456650369416
91,0.16942752144873266
92,0.165440604210797
93,0.16915508497737644
94,0.1680324125422446
95,0.172640809836692
96,0.17187901636535002
97,0.1617947643070874
98,0.16749740334344917
99,0.17125080242950963
100,0.17771231212688668
