N,S
2,0.0
3,0.014812663374963696
4,0.0
5,0.0
6,0.0008624188311688312
7,0.0038908724709328935
8,0.004726160689463441
9,0.0136986301369863
10,0.010552779415872623
11,0.015482695810564663
12,0.018367898196224378
13,0.021384959960727763
14,0.020653953832338492
15,0.01818181818181818
16,0.02353484079372404
17,0.0304128807494939
18,0.03616860954744914
19,0.03944147634149975
20,0.03882367082014504
21,0.04156559239151361
22,0.043662232076866224
23,0.04049353097420958
24,0.054552070927616776
25,0.04301948051948052
26,0.0503422122169006
27,0.04941420732611597
28,0.05313816749745256
29,0.04865815871015177
30,0.05210365004179437
31,0.05506370114446124
32,0.055413890158531605
33,0.05560766290712125
34,0.0592971217971218
35,0.0608475620965213
36,0.05965336967798369
37,0.057508432248500094
38,0.062140992167101824
39,0.06044927754364841
40,0.06380738073807381
41,0.06548028275776967
42,0.06405208836055441
43,0.0634104259951526
44,0.06512890094979647
45,0.0689471582590177
46,0.06753395261113958
47,0.07138595391482323
48,0.07113841632935279
49,0.07489949371969638
50,0.07300534920515332
51,0.07295355796718195
52,0.07272214964522657
53,0.0729899354708356
54,0.07589563056533444
55,0.07635644987423644
56,0.07860433034044144
57,0.07859219327707374
58,0.0831071089628992
59,0.08110687022900763
60,0.0825883488625871
61,0.0821145964894193
62,0.0840826573580452
63,0.08582579931660725
64,0.08825121041314476
65,0.08794751640112464
66,0.09100525708424156
67,0.0905239954319709
68,0.09437212863705972
69,0.09384788819661975
70,0.09405469139721555
71,0.09532723267381361
72,0.09525081824861398
73,0.10178229715733422
74,0.09960999816072279
75,0.10184527109745072
76,0.10601336302895323
77,0.10423053341508277
78,0.10464164305471796
79,0.10563436563436562
80,0.1078548500384012
81,0.10995677168059004
82,0.11517563547993584
83,0.11511159942718878
84,0.11812756514196211
85,0.11901852646874278
86,0.12104581647455107
87,0.12315911597461936
88,0.11980231101211193
89,0.1231763075479316
90,0.12185714970161887
91,0.12758418409623595
92,0.12651146422814086
93,0.1251625917816564
94,0.1240523278776961
95,0.12760447209250558
96,0.12850218393449855
97,0.13297881187789448
98,0.13492631077082726
99,0.13513618828663834
100,0.1395956573967045
