N,S
2,0.0
3,0.00919305413687436
4,0.0
5,0.0
6,0.0014760788399756882
7,0.006108515989938915
8,0.004962468723936613
9,0.01287878787878788
10,0.011355286887983434
11,0.014634146341463415
12,0.018619934282584887
13,0.027159724116432214
14,0.029645917052088862
15,0.02687747035573123
16,0.0338160879427674
17,0.045227010186578924
18,0.05356087955365933
19,0.05679519401704162
20,0.05637818181818182
21,0.06093533910981908
22,0.06219403063641628
23,0.05998832220557995
24,0.07856870592719649
25,0.061864872287833016
26,0.07125596116421803
27,0.06976257275658473
28,0.07560736677115988
29,0.07007260626229012
30,0.07264957264957266
31,0.07561222354008233
32,0.07566724152090007
33,0.07577887841508228
34,0.08212809917355372
35,0.08372266031840499
36,0.08312781699124075
37,0.08081429490226782
38,0.08703920421299005
39,0.08288618305644413
40,0.08778838652152914
41,0.09018074994840919
42,0.08570878274268104
43,0.0846364732975107
44,0.08878733474783743
45,0.09402695026373674
46,0.09308918957646721
47,0.09542173539952552
48,0.09549176761768488
49,0.1002571185517248
50,0.09743589743589744
51,0.09598259506214162
52,0.09988038277511961
53,0.10081629805344311
54,0.10351989233465976
55,0.1057564698075647
56,0.10808616670685636
57,0.11054386661373561
58,0.11489115013196236
59,0.11040753369053417
60,0.11364177789969898
61,0.11210737083617783
62,0.11553817714525251
63,0.1161601245771358
64,0.12050587881403592
65,0.12014518823898444
66,0.12299246808062929
67,0.12509634088156493
68,0.12793564292201895
69,0.1261495216833046
70,0.12919703482215164
71,0.13037159593972186
72,0.13193355973528387
73,0.1425121163601861
74,0.1384478935698448
75,0.14135790354401875
76,0.14404401650618984
77,0.14519056261343008
78,0.14888191165544185
79,0.14957563183704264
80,0.14799918931699957
81,0.15540187771925806
82,0.15921040984332122
83,0.16252347566156702
84,0.16655790133327572
85,0.16839547705821886
86,0.17142402051876873
87,0.1744222842491318
88,0.1715213968228658
89,0.1793710571896204
90,0.17474531179027966
91,0.1822352477033196
92,0.17980288320094145
93,0.17914879931389363
94,0.1801326078137895
95,0.182826415728449
96,0.18134274387957355
97,0.18949072083267024
98,0.18830236927251853
99,0.19130626654898497
100,0.1899122144348207
