N,Строки и столбцы,Только строки
2,25.90909090909091,39.81818181818182
3,9.909090909090908,37.27272727272727
4,17.636363636363637,13.272727272727273
5,7.454545454545454,19.363636363636363
6,16.454545454545453,8.545454545454545
7,13.363636363636363,11.0
8,15.181818181818182,14.0
9,20.09090909090909,8.818181818181818
10,29.636363636363637,12.909090909090908
11,11.0,19.181818181818183
12,5.0,3.4545454545454546
13,6.636363636363637,3.909090909090909
14,17.454545454545453,6.7272727272727275
15,3.0,2.909090909090909
16,3.5454545454545454,3.4545454545454546
17,3.909090909090909,3.4545454545454546
18,4.0,3.8181818181818183
19,4.454545454545454,4.0
20,5.545454545454546,4.7272727272727275
21,22.272727272727273,4.818181818181818
22,29.09090909090909,10.272727272727273
23,10.454545454545455,8.818181818181818
24,14.363636363636363,19.181818181818183
25,16.90909090909091,22.727272727272727
26,19.363636363636363,11.727272727272727
27,46.54545454545455,12.727272727272727
28,22.545454545454547,11.818181818181818
29,16.454545454545453,15.363636363636363
30,28.90909090909091,33.63636363636363
31,46.54545454545455,49.63636363636363
32,41.0,44.72727272727273
33,40.45454545454545,75.45454545454545
34,72.27272727272727,35.54545454545455
35,51.90909090909091,34.36363636363637
36,59.45454545454545,44.81818181818182
37,52.09090909090909,36.90909090909091
38,48.54545454545455,36.36363636363637
39,46.0,80.45454545454545
40,51.90909090909091,57.90909090909091
41,58.54545454545455,54.09090909090909
42,68.36363636363636,52.81818181818182
43,35.54545454545455,45.72727272727273
44,31.636363636363637,39.27272727272727
45,27.0,35.36363636363637
46,27.454545454545453,33.0
47,26.818181818181817,41.27272727272727
48,38.0,36.18181818181818
49,55.72727272727273,47.36363636363637
50,63.18181818181818,78.18181818181819
51,69.27272727272727,53.72727272727273
52,47.90909090909091,44.09090909090909
53,52.72727272727273,45.0
54,46.36363636363637,60.54545454545455
55,42.27272727272727,36.81818181818182
56,53.72727272727273,62.09090909090909
57,70.0909090909091,66.0
58,85.81818181818181,84.9090909090909
59,64.54545454545455,63.72727272727273
60,66.27272727272727,57.09090909090909
61,55.54545454545455,65.36363636363636
62,61.0,61.18181818181818
63,93.54545454545455,90.0
64,92.0909090909091,93.0
65,84.0909090909091,80.63636363636364
66,81.72727272727273,81.0909090909091
67,75.72727272727273,73.0909090909091
68,98.72727272727273,99.72727272727273
69,110.18181818181819,96.63636363636364
70,97.54545454545455,96.18181818181819
71,87.9090909090909,96.72727272727273
72,97.36363636363636,96.9090909090909
73,116.72727272727273,102.63636363636364
74,113.0909090909091,114.72727272727273
75,90.27272727272727,105.63636363636364
76,119.0909090909091,112.72727272727273
77,126.45454545454545,95.27272727272727
78,119.18181818181819,115.81818181818181
79,110.18181818181819,128.63636363636363
80,154.27272727272728,136.0909090909091
81,132.36363636363637,121.54545454545455
82,129.54545454545453,161.9090909090909
83,160.8181818181818,136.63636363636363
84,159.8181818181818,129.9090909090909
85,139.54545454545453,169.63636363636363
86,187.54545454545453,156.0
87,149.63636363636363,154.0909090909091
88,159.8181818181818,172.54545454545453
89,174.36363636363637,154.0909090909091
90,170.54545454545453,205.1818181818182
91,183.36363636363637,179.8181818181818
92,208.45454545454547,200.1818181818182
93,187.8181818181818,180.27272727272728
94,209.54545454545453,215.45454545454547
95,196.0,202.45454545454547
96,217.9090909090909,189.1818181818182
97,218.27272727272728,217.54545454545453
98,248.0,209.36363636363637
99,222.27272727272728,227.36363636363637
100,230.63636363636363,212.54545454545453
