N,Строки и столбцы,Только строки
2,131.8181818181818,111.9090909090909
3,86.81818181818181,91.72727272727273
4,58.72727272727273,71.54545454545455
5,66.63636363636364,75.36363636363636
6,69.81818181818181,59.45454545454545
7,101.18181818181819,91.27272727272727
8,104.81818181818181,92.81818181818181
9,93.36363636363636,93.27272727272727
10,96.36363636363636,100.9090909090909
11,100.9090909090909,95.72727272727273
12,109.54545454545455,110.63636363636364
13,100.36363636363636,103.27272727272727
14,80.18181818181819,87.9090909090909
15,69.36363636363636,64.36363636363636
16,64.36363636363636,54.45454545454545
17,64.54545454545455,54.81818181818182
18,72.72727272727273,71.0
19,64.0,78.18181818181819
20,64.27272727272727,74.27272727272727
21,66.18181818181819,62.18181818181818
22,65.0909090909091,56.27272727272727
23,70.36363636363636,60.18181818181818
24,70.63636363636364,68.0909090909091
25,63.36363636363637,70.0
26,63.63636363636363,73.81818181818181
27,69.0,68.18181818181819
28,68.81818181818181,58.81818181818182
29,68.9090909090909,64.72727272727273
30,72.63636363636364,67.27272727272727
31,68.9090909090909,70.36363636363636
32,70.72727272727273,79.54545454545455
33,74.72727272727273,76.72727272727273
34,74.9090909090909,71.0909090909091
35,77.27272727272727,70.45454545454545
36,80.36363636363636,72.18181818181819
37,74.9090909090909,77.18181818181819
38,76.0909090909091,85.54545454545455
39,85.27272727272727,79.18181818181819
40,83.27272727272727,73.63636363636364
41,85.9090909090909,76.45454545454545
42,84.0,84.0909090909091
43,81.45454545454545,95.63636363636364
44,91.81818181818181,89.9090909090909
45,92.81818181818181,82.27272727272727
46,92.63636363636364,80.0
47,89.72727272727273,91.72727272727273
48,93.18181818181819,104.0
49,103.36363636363636,97.72727272727273
50,100.18181818181819,82.9090909090909
51,106.72727272727273,91.63636363636364
52,99.27272727272727,107.0909090909091
53,105.63636363636364,112.45454545454545
54,109.18181818181819,99.72727272727273
55,109.18181818181819,95.54545454545455
56,107.81818181818181,110.63636363636364
57,120.72727272727273,119.36363636363636
58,124.72727272727273,110.54545454545455
59,119.72727272727273,108.72727272727273
60,120.9090909090909,127.9090909090909
61,135.0,134.63636363636363
62,132.27272727272728,121.54545454545455
63,124.45454545454545,132.54545454545453
64,139.1818181818182,147.27272727272728
65,141.72727272727272,124.27272727272727
66,143.8181818181818,132.72727272727272
67,145.9090909090909,158.1818181818182
68,151.9090909090909,144.36363636363637
69,149.0909090909091,143.63636363636363
70,154.8181818181818,170.1818181818182
71,165.54545454545453,146.8181818181818
72,166.27272727272728,154.0909090909091
73,173.72727272727272,174.36363636363637
74,169.45454545454547,153.63636363636363
75,174.27272727272728,171.54545454545453
76,181.36363636363637,181.36363636363637
77,182.63636363636363,180.63636363636363
78,193.8181818181818,198.0909090909091
79,206.54545454545453,180.63636363636363
80,206.63636363636363,211.72727272727272
81,210.45454545454547,184.27272727272728
82,260.27272727272725,210.0909090909091
83,238.8181818181818,206.0909090909091
84,238.8181818181818,206.54545454545453
85,241.72727272727272,223.0
86,241.8181818181818,230.0
87,230.63636363636363,227.1818181818182
88,234.9090909090909,234.9090909090909
89,258.90909090909093,235.9090909090909
90,257.90909090909093,247.72727272727272
91,254.9090909090909,233.54545454545453
92,251.45454545454547,260.8181818181818
93,255.36363636363637,233.0909090909091
94,267.27272727272725,266.54545454545456
95,264.09090909090907,254.9090909090909
96,284.8181818181818,278.6363636363636
97,284.90909090909093,288.45454545454544
98,299.8181818181818,279.6363636363636
99,292.6363636363636,307.3636363636364
100,295.54545454545456,320.0
