N,Строки и столбцы,Только строки
2,109.54545454545455,118.81818181818181
3,124.27272727272727,117.81818181818181
4,109.63636363636364,112.0909090909091
5,67.18181818181819,66.0909090909091
6,63.18181818181818,60.81818181818182
7,91.0,105.9090909090909
8,122.81818181818181,109.0909090909091
9,108.54545454545455,102.63636363636364
10,123.0,117.72727272727273
11,134.8181818181818,140.27272727272728
12,123.72727272727273,112.9090909090909
13,105.27272727272727,111.27272727272727
14,67.0,72.27272727272727
15,67.63636363636364,62.36363636363637
16,86.45454545454545,69.54545454545455
17,73.0909090909091,76.63636363636364
18,68.9090909090909,74.72727272727273
19,65.27272727272727,64.63636363636364
20,68.36363636363636,65.0
21,75.0,67.9090909090909
22,70.18181818181819,72.27272727272727
23,69.45454545454545,70.0
24,69.54545454545455,69.27272727272727
25,71.18181818181819,69.0909090909091
26,69.0,71.36363636363636
27,71.18181818181819,68.9090909090909
28,71.45454545454545,68.27272727272727
29,71.9090909090909,69.27272727272727
30,75.54545454545455,69.0909090909091
31,72.54545454545455,72.0909090909091
32,74.18181818181819,76.54545454545455
33,74.0,75.45454545454545
34,76.45454545454545,75.72727272727273
35,77.63636363636364,76.0
36,79.45454545454545,76.72727272727273
37,79.81818181818181,75.72727272727273
38,80.81818181818181,79.36363636363636
39,82.72727272727273,80.0
40,82.36363636363636,81.0
41,82.9090909090909,83.0
42,86.18181818181819,86.54545454545455
43,85.0,84.72727272727273
44,87.36363636363636,87.36363636363636
45,89.36363636363636,89.18181818181819
46,89.36363636363636,88.63636363636364
47,90.9090909090909,89.27272727272727
48,92.63636363636364,89.9090909090909
49,93.18181818181819,91.9090909090909
50,96.0,95.81818181818181
51,94.0909090909091,98.72727272727273
52,98.18181818181819,95.45454545454545
53,100.45454545454545,95.72727272727273
54,102.54545454545455,99.0909090909091
55,102.54545454545455,100.63636363636364
56,107.0,100.54545454545455
57,106.54545454545455,104.72727272727273
58,111.27272727272727,105.18181818181819
59,112.36363636363636,106.27272727272727
60,117.0,113.45454545454545
61,118.72727272727273,113.9090909090909
62,119.63636363636364,121.45454545454545
63,118.72727272727273,120.81818181818181
64,121.0909090909091,121.9090909090909
65,124.18181818181819,131.63636363636363
66,127.18181818181819,134.8181818181818
67,135.0,127.81818181818181
68,132.63636363636363,134.8181818181818
69,133.72727272727272,132.45454545454547
70,137.9090909090909,136.72727272727272
71,144.54545454545453,136.63636363636363
72,146.45454545454547,140.1818181818182
73,145.72727272727272,142.72727272727272
74,151.54545454545453,150.72727272727272
75,155.0,149.9090909090909
76,161.45454545454547,151.72727272727272
77,159.45454545454547,159.8181818181818
78,171.54545454545453,162.0909090909091
79,173.63636363636363,168.1818181818182
80,167.72727272727272,171.1818181818182
81,172.36363636363637,172.27272727272728
82,173.36363636363637,177.1818181818182
83,171.1818181818182,177.1818181818182
84,176.63636363636363,180.63636363636363
85,180.45454545454547,188.54545454545453
86,187.72727272727272,192.9090909090909
87,198.1818181818182,187.63636363636363
88,192.45454545454547,205.36363636363637
89,193.63636363636363,197.27272727272728
90,198.36363636363637,200.0
91,199.0909090909091,197.63636363636363
92,205.0909090909091,204.1818181818182
93,208.63636363636363,207.27272727272728
94,214.8181818181818,212.0
95,218.8181818181818,214.0
96,219.8181818181818,218.72727272727272
97,224.36363636363637,222.54545454545453
98,231.36363636363637,227.1818181818182
99,228.8181818181818,231.27272727272728
100,240.54545454545453,241.0909090909091
