N,Строки и столбцы,Только строки
2,8.0,3.8181818181818183
3,1.4545454545454546,7.454545454545454
4,3.909090909090909,3.4545454545454546
5,18.272727272727273,9.181818181818182
6,5.636363636363637,12.454545454545455
7,5.181818181818182,8.727272727272727
8,5.818181818181818,8.090909090909092
9,6.181818181818182,6.909090909090909
10,4.545454545454546,5.636363636363637
11,7.818181818181818,6.909090909090909
12,5.2727272727272725,7.454545454545454
13,8.909090909090908,6.363636363636363
14,6.454545454545454,4.363636363636363
15,5.0,5.909090909090909
16,7.636363636363637,6.181818181818182
17,6.363636363636363,7.181818181818182
18,9.454545454545455,11.272727272727273
19,8.272727272727273,10.0
20,12.363636363636363,7.363636363636363
21,12.272727272727273,6.636363636363637
22,10.0,9.727272727272727
23,9.909090909090908,6.454545454545454
24,10.545454545454545,7.363636363636363
25,10.090909090909092,10.727272727272727
26,13.636363636363637,10.636363636363637
27,10.454545454545455,9.818181818181818
28,13.272727272727273,11.272727272727273
29,14.454545454545455,13.181818181818182
30,15.0,14.909090909090908
31,19.272727272727273,19.90909090909091
32,26.0,31.272727272727273
33,31.545454545454547,27.09090909090909
34,32.90909090909091,28.90909090909091
35,36.54545454545455,38.72727272727273
36,39.90909090909091,45.45454545454545
37,43.45454545454545,42.36363636363637
38,40.09090909090909,46.45454545454545
39,33.90909090909091,49.63636363636363
40,38.63636363636363,38.27272727272727
41,46.27272727272727,38.90909090909091
42,56.18181818181818,44.18181818181818
43,62.09090909090909,46.54545454545455
44,60.45454545454545,52.90909090909091
45,59.63636363636363,47.81818181818182
46,53.0,63.72727272727273
47,42.90909090909091,58.0
48,40.0,46.27272727272727
49,41.36363636363637,41.63636363636363
50,45.36363636363637,50.54545454545455
51,47.81818181818182,49.27272727272727
52,55.27272727272727,54.54545454545455
53,59.90909090909091,55.72727272727273
54,57.45454545454545,56.54545454545455
55,56.90909090909091,59.0
56,52.90909090909091,58.36363636363637
57,57.90909090909091,63.63636363636363
58,62.36363636363637,62.36363636363637
59,68.54545454545455,67.0909090909091
60,74.45454545454545,67.9090909090909
61,79.0,73.45454545454545
62,72.36363636363636,73.81818181818181
63,74.18181818181819,77.54545454545455
64,82.54545454545455,80.0
65,95.18181818181819,80.18181818181819
66,95.81818181818181,86.36363636363636
67,83.27272727272727,86.63636363636364
68,97.81818181818181,89.45454545454545
69,98.63636363636364,93.36363636363636
70,101.81818181818181,93.45454545454545
71,106.0909090909091,99.36363636363636
72,111.63636363636364,100.27272727272727
73,113.9090909090909,109.18181818181819
74,120.63636363636364,109.9090909090909
75,123.9090909090909,113.54545454545455
76,128.8181818181818,117.0
77,122.0,122.63636363636364
78,137.63636363636363,127.9090909090909
79,132.1818181818182,128.0909090909091
80,134.0,135.36363636363637
81,148.0,138.1818181818182
82,149.0909090909091,144.27272727272728
83,146.0909090909091,144.45454545454547
84,162.45454545454547,155.27272727272728
85,161.45454545454547,153.9090909090909
86,160.54545454545453,163.54545454545453
87,174.8181818181818,171.8181818181818
88,174.0,177.0
89,187.45454545454547,170.72727272727272
90,192.1818181818182,182.63636363636363
91,191.45454545454547,187.1818181818182
92,208.27272727272728,202.1818181818182
93,200.54545454545453,199.8181818181818
94,220.0909090909091,205.1818181818182
95,208.8181818181818,208.27272727272728
96,233.9090909090909,221.36363636363637
97,226.8181818181818,219.36363636363637
98,246.36363636363637,229.8181818181818
99,239.27272727272728,240.1818181818182
100,252.0,242.72727272727272
