N,Строки и столбцы,Только строки
2,1.5454545454545454,0.09090909090909091
3,0.18181818181818182,0.36363636363636365
4,0.8181818181818182,0.0
5,1.0909090909090908,0.2727272727272727
6,1.0909090909090908,0.9090909090909091
7,1.1818181818181819,0.9090909090909091
8,3.6363636363636362,1.1818181818181819
9,2.0,1.2727272727272727
10,3.0,1.5454545454545454
11,3.4545454545454546,1.5454545454545454
12,2.727272727272727,2.0
13,4.909090909090909,2.3636363636363638
14,4.363636363636363,2.727272727272727
15,3.727272727272727,3.090909090909091
16,6.2727272727272725,4.2727272727272725
17,5.090909090909091,4.181818181818182
18,6.0,5.363636363636363
19,6.090909090909091,5.0
20,6.0,6.0
21,6.909090909090909,5.2727272727272725
22,7.636363636363637,6.545454545454546
23,9.0,6.545454545454546
24,9.727272727272727,7.181818181818182
25,11.090909090909092,9.0
26,13.545454545454545,9.909090909090908
27,16.09090909090909,11.818181818181818
28,20.818181818181817,13.272727272727273
29,20.90909090909091,13.727272727272727
30,17.90909090909091,17.09090909090909
31,16.727272727272727,18.181818181818183
32,18.363636363636363,20.454545454545453
33,24.272727272727273,18.181818181818183
34,30.363636363636363,17.181818181818183
35,33.45454545454545,20.454545454545453
36,30.727272727272727,21.636363636363637
37,30.363636363636363,21.727272727272727
38,31.636363636363637,23.727272727272727
39,37.63636363636363,24.272727272727273
40,42.63636363636363,26.09090909090909
41,49.09090909090909,26.272727272727273
42,53.90909090909091,29.09090909090909
43,58.72727272727273,30.363636363636363
44,66.0909090909091,35.63636363636363
45,58.81818181818182,37.09090909090909
46,59.63636363636363,38.81818181818182
47,65.54545454545455,38.90909090909091
48,64.36363636363636,42.18181818181818
49,56.90909090909091,46.81818181818182
50,53.18181818181818,53.54545454545455
51,46.18181818181818,58.72727272727273
52,50.0,52.0
53,61.09090909090909,58.0
54,72.0,62.45454545454545
55,71.0,66.72727272727273
56,73.81818181818181,66.0909090909091
57,69.9090909090909,67.18181818181819
58,73.54545454545455,75.0
59,78.63636363636364,85.63636363636364
60,88.18181818181819,81.18181818181819
61,89.9090909090909,81.45454545454545
62,90.0909090909091,91.81818181818181
63,88.9090909090909,89.27272727272727
64,93.0,102.81818181818181
65,97.63636363636364,97.18181818181819
66,109.0909090909091,104.54545454545455
67,101.63636363636364,105.27272727272727
68,107.9090909090909,118.81818181818181
69,115.63636363636364,112.72727272727273
70,125.36363636363636,122.63636363636364
71,119.36363636363636,120.9090909090909
72,121.54545454545455,139.0
73,141.45454545454547,132.72727272727272
74,135.72727272727272,140.0909090909091
75,136.0,154.0
76,160.8181818181818,149.54545454545453
77,152.72727272727272,153.63636363636363
78,155.63636363636363,170.27272727272728
79,186.1818181818182,169.0909090909091
80,171.8181818181818,180.1818181818182
81,190.72727272727272,179.63636363636363
82,193.45454545454547,186.63636363636363
83,192.8181818181818,196.72727272727272
84,223.27272727272728,200.8181818181818
85,203.72727272727272,211.1818181818182
86,232.0909090909091,220.9090909090909
87,216.45454545454547,224.45454545454547
88,250.72727272727272,230.72727272727272
89,234.0,239.0
90,253.9090909090909,247.45454545454547
91,260.45454545454544,257.45454545454544
92,266.0,264.45454545454544
93,286.45454545454544,273.0
94,274.90909090909093,284.90909090909093
95,294.6363636363636,285.72727272727275
96,315.45454545454544,298.0
97,300.1818181818182,301.8181818181818
98,321.27272727272725,315.3636363636364
99,345.45454545454544,321.72727272727275
100,348.3636363636364,351.90909090909093
