N,E
2,0.0
3,0.0008401792382374906
4,0.0
5,0.0
6,0.00017076502732240437
7,0.0005161023947151115
8,0.0007113821138211383
9,0.0022802653399668325
10,0.0019201228878648233
11,0.0027335984095427433
12,0.0030201342281879194
13,0.005024509803921568
14,0.007486979166666667
15,0.006433823529411764
16,0.007838283828382838
17,0.011323003575685341
18,0.015978695073235686
19,0.018118351063829786
20,0.01875
21,0.018809241706161134
22,0.022861842105263156
23,0.022218670076726343
24,0.032550335570469796
25,0.025546272493573264
26,0.0310126582278481
27,0.03074027603513174
28,0.035691823899371075
29,0.033893034825870645
30,0.037484510532837675
31,0.03901468788249694
32,0.0414119804400978
33,0.04206875753920386
34,0.0480072463768116
35,0.0486192714453584
36,0.05020372526193248
37,0.05065554231227653
38,0.0535913140311804
39,0.052383592017738366
40,0.057660398230088485
41,0.05899028077753779
42,0.06052774755168661
43,0.06135135135135135
44,0.06302521008403361
45,0.06758872651356994
46,0.06789340101522842
47,0.06619047619047619
48,0.06923260247855101
49,0.070821854912764
50,0.07190366972477064
51,0.07630952380952381
52,0.07796451914098973
53,0.07921714818266543
54,0.08232255166217431
55,0.08289124668435015
56,0.07736697965571204
57,0.08825431034482759
58,0.09236864053377815
59,0.08914100486223663
60,0.09014797507788162
61,0.09407630522088353
62,0.09372630780894617
63,0.09925897035881436
64,0.09462290502793295
65,0.09913793103448275
66,0.09840067340067339
67,0.09733009708737862
68,0.10384114583333334
69,0.10684543637574949
70,0.10767008985879334
71,0.11312664907651716
72,0.11317460317460316
73,0.12540322580645163
74,0.11712184873949578
75,0.12204366282595513
76,0.12733012627781118
77,0.12724117987275882
78,0.12902542372881357
79,0.13467090069284063
80,0.13349447513812154
81,0.13868816008893833
82,0.13515585079202863
83,0.14343619246861927
84,0.14311868686868687
85,0.14804469273743018
86,0.15949612403100777
87,0.16063262195121952
88,0.14818501170960188
89,0.16338582677165356
90,0.16806040938592112
91,0.16798162976919453
92,0.17192730750836918
93,0.17225467289719626
94,0.17731741573033707
95,0.17810086324398
96,0.17645104120513955
97,0.17922473867595817
98,0.18313201035375326
99,0.18283424715309995
100,0.19197753285290375
