N,E
2,0.0
3,0.0015337423312883436
4,0.0
5,0.0
6,0.00013462574044157243
7,0.0006270378730875344
8,0.0009222661396574441
9,0.003174603174603175
10,0.00249500998003992
11,0.004020467836257311
12,0.0052173913043478265
13,0.00760950259836674
14,0.009349593495934958
15,0.008373205741626795
16,0.01060267857142857
17,0.015353535353535354
18,0.01925391095066185
19,0.020833333333333332
20,0.02369077306733167
21,0.02675937631689844
22,0.029324894514767937
23,0.02939932318104907
24,0.03803921568627452
25,0.03212121212121213
26,0.039262820512820505
27,0.041988003427592104
28,0.04493269992082344
29,0.04310003954132067
30,0.0439360929557008
31,0.04468980021030494
32,0.0509207065013153
33,0.05326460481099657
34,0.054752066115702484
35,0.055893279297534605
36,0.05831643002028397
37,0.06296296296296297
38,0.06353135313531354
39,0.060287081339712924
40,0.06465116279069767
41,0.07182774490466798
42,0.07379767827529021
43,0.06897599513825585
44,0.07483629560336762
45,0.07540029112081514
46,0.0822570725707257
47,0.0809315866084425
48,0.08803030303030303
49,0.08796692329626461
50,0.08544562551103842
51,0.09030712876866724
52,0.09347886929750909
53,0.09125067096081589
54,0.09103328365623448
55,0.09811616954474099
56,0.09743779255974377
57,0.10317460317460318
58,0.10623501199040768
59,0.10721247563352827
60,0.11314760508308896
61,0.10867548132683834
62,0.10465608465608466
63,0.1166895919303072
64,0.11319966583124479
65,0.11372064276885042
66,0.12292323869610934
67,0.11663757998836533
68,0.12857718661829906
69,0.12346035411855273
70,0.12572606333145964
71,0.12882629107981222
72,0.12987249544626592
73,0.14232106900970165
74,0.14381794730053435
75,0.13607167004732929
76,0.1394238683127572
77,0.14703425229741018
78,0.14383561643835616
79,0.15215264187866925
80,0.1416117216117216
81,0.15408368071638104
82,0.14780664990220732
83,0.16080328349457637
84,0.1599633079311318
85,0.16468926553672317
86,0.1589416763229046
87,0.17169042769857434
88,0.16752713794016416
89,0.16882786676837022
90,0.1679765469061876
91,0.17012522361359572
92,0.1724220623501199
93,0.16901650618982114
94,0.17206132879045996
95,0.18950930626057527
96,0.17717717717717718
97,0.18674835488994782
98,0.18065751675710184
99,0.18314321926489222
100,0.18858005413283366
