N,E
2,0.0
3,0.0009405371512174732
4,0.0
5,0.0
6,0.00020554984583761563
7,0.0007135721421435707
8,0.0007401924500370097
9,0.0026322086623594165
10,0.0021117094287825995
11,0.0031788845005298145
12,0.003778734124068437
13,0.005057981741919565
14,0.008916456677650708
15,0.008064516129032258
16,0.008562415502478594
17,0.013503909026297086
18,0.01809272521673577
19,0.021687226422602467
20,0.021656534954407298
21,0.02199134199134199
22,0.025721687638786083
23,0.02599102468212416
24,0.03622782446311858
25,0.029009304871373837
26,0.03689064558629775
27,0.035759897828863345
28,0.04125772446383134
29,0.03937150081271446
30,0.04160220044696579
31,0.04564983888292159
32,0.04744397759103641
33,0.04896454896454896
34,0.05401732631221335
35,0.055369688859150216
36,0.056390977443609026
37,0.055320533680442575
38,0.06186726659167604
39,0.059340659340659345
40,0.06575212866603594
41,0.06845238095238096
42,0.06705846895720312
43,0.06936592818945761
44,0.07135424409097665
45,0.0752797558494405
46,0.0777503269873565
47,0.07942857142857143
48,0.08145240431795878
49,0.08599303135888502
50,0.08482142857142858
51,0.08847481021394064
52,0.08835978835978835
53,0.08791208791208792
54,0.09283181357649442
55,0.09498480243161093
56,0.09600679694137637
57,0.09982935153583618
58,0.10340802987861812
59,0.10171058714748035
60,0.1027861027861028
61,0.10249398381098228
62,0.10735996526270082
63,0.11135418945526143
64,0.11625911625911625
65,0.11545701736038484
66,0.11937097927090778
67,0.11572871572871572
68,0.12493880348575347
69,0.12459939788287852
70,0.12637724832846783
71,0.12327044025157234
72,0.12645207058614877
73,0.1385794492469477
74,0.13377324535092983
75,0.13489736070381234
76,0.13626126126126126
77,0.14334582179508062
78,0.13831478537360892
79,0.13956619296933434
80,0.14967092528068138
81,0.15039180229053645
82,0.15851374634804105
83,0.1664517107958425
84,0.16667892066759799
85,0.16783015473191792
86,0.17080594949844347
87,0.16572739187418087
88,0.17079425062419865
89,0.17813547954393028
90,0.1763126882283619
91,0.18610567514677107
92,0.1821175278622087
93,0.18356676003734826
94,0.18318118614352216
95,0.18612380556709596
96,0.18823112371499467
97,0.19055336883537852
98,0.19062587706988493
99,0.19683296441341733
100,0.19560522621747115
