N,E
2,0.0
3,0.0033783783783783786
4,0.0
5,0.0
6,0.0012626262626262627
7,0.011061946902654865
8,0.023648648648648646
9,0.035256410256410256
10,0.09090909090909091
11,0.22916666666666666
12,0.15517241379310345
13,0.05959302325581395
14,0.05502392344497607
15,0.16153846153846155
16,0.22619047619047616
17,0.1484375
18,0.02755453501722158
19,0.05160984848484848
20,0.0946843853820598
21,0.15264423076923075
22,0.1301498127340824
23,0.125
24,0.04155955441302485
25,0.04812348668280872
26,0.048514851485148516
27,0.11421911421911421
28,0.14626288659793815
29,0.06123595505617977
30,0.12173038229376258
31,0.09945397815912638
32,0.105859375
33,0.1480891719745223
34,0.5
35,0.5373376623376623
36,0.39383561643835613
37,0.23611111111111113
38,0.32298657718120805
39,0.21235955056179778
40,0.37099644128113873
41,0.2045880149812734
42,0.25692840646651266
43,0.3900343642611684
44,0.41237113402061853
45,0.20819935691318328
46,0.35666666666666663
47,0.23166666666666666
48,0.2482905982905983
49,0.29777992277992277
50,0.375
51,0.34989082969432317
52,0.2557427258805513
53,0.4381443298969072
54,0.35651750972762647
55,0.3780241935483871
56,0.23682634730538923
57,0.24288256227758007
58,0.2993243243243244
59,0.3308270676691729
60,0.47148676171079434
61,0.36658841940532083
62,0.2759486607142857
63,0.24684772065955382
64,0.23261802575107296
65,0.4495114006514658
66,0.324361820199778
67,0.34930313588850176
68,0.3393617021276596
69,0.2222799722799723
70,0.3627027027027027
71,0.28160919540229884
72,0.36082995951417
73,0.3142683912691997
74,0.3254795663052544
75,0.3264395782643958
76,0.3222983257229833
77,0.36820083682008364
78,0.2726865671641791
79,0.26266891891891886
80,0.4389191643960036
81,0.37946768060836505
82,0.22801724137931037
83,0.41055389221556887
84,0.3270340450086555
85,0.27028280018544276
86,0.3661032028469751
87,0.3069174757281553
88,0.32005563985837127
89,0.40463132236441196
90,0.29619445666520017
91,0.39211105002748764
92,0.27792810204870505
93,0.3628198818897638
94,0.28360164732309995
95,0.45607911576497956
96,0.2794736842105263
97,0.3878416588124411
98,0.32754629629629634
99,0.3533007334963325
100,0.3464996174445295
