N,t
2,109.54545454545455
3,124.27272727272727
4,109.63636363636364
5,67.18181818181819
6,63.18181818181818
7,91.0
8,122.81818181818181
9,108.54545454545455
10,123.0
11,134.8181818181818
12,123.72727272727273
13,105.27272727272727
14,67.0
15,67.63636363636364
16,86.45454545454545
17,73.0909090909091
18,68.9090909090909
19,65.27272727272727
20,68.36363636363636
21,75.0
22,70.18181818181819
23,69.45454545454545
24,69.54545454545455
25,71.18181818181819
26,69.0
27,71.18181818181819
28,71.45454545454545
29,71.9090909090909
30,75.54545454545455
31,72.54545454545455
32,74.18181818181819
33,74.0
34,76.45454545454545
35,77.63636363636364
36,79.45454545454545
37,79.81818181818181
38,80.81818181818181
39,82.72727272727273
40,82.36363636363636
41,82.9090909090909
42,86.18181818181819
43,85.0
44,87.36363636363636
45,89.36363636363636
46,89.36363636363636
47,90.9090909090909
48,92.63636363636364
49,93.18181818181819
50,96.0
51,94.0909090909091
52,98.18181818181819
53,100.45454545454545
54,102.54545454545455
55,102.54545454545455
56,107.0
57,106.54545454545455
58,111.27272727272727
59,112.36363636363636
60,117.0
61,118.72727272727273
62,119.63636363636364
63,118.72727272727273
64,121.0909090909091
65,124.18181818181819
66,127.18181818181819
67,135.0
68,132.63636363636363
69,133.72727272727272
70,137.9090909090909
71,144.54545454545453
72,146.45454545454547
73,145.72727272727272
74,151.54545454545453
75,155.0
76,161.45454545454547
77,159.45454545454547
78,171.54545454545453
79,173.63636363636363
80,167.72727272727272
81,172.36363636363637
82,173.36363636363637
83,171.1818181818182
84,176.63636363636363
85,180.45454545454547
86,187.72727272727272
87,198.1818181818182
88,192.45454545454547
89,193.63636363636363
90,198.36363636363637
91,199.0909090909091
92,205.0909090909091
93,208.63636363636363
94,214.8181818181818
95,218.8181818181818
96,219.8181818181818
97,224.36363636363637
98,231.36363636363637
99,228.8181818181818
100,240.54545454545453
