N,Строки и столбцы,Только строки
2,69.52941176470588,15.764705882352942
3,53.470588235294116,10.705882352941176
4,47.8235294117647,26.117647058823533
5,53.23529411764706,20.647058823529413
6,64.52941176470588,24.235294117647058
7,77.23529411764706,14.470588235294118
8,132.88235294117646,15.941176470588236
9,129.94117647058823,17.941176470588236
10,126.41176470588235,19.941176470588236
11,138.76470588235293,17.470588235294116
12,179.0,25.352941176470587
13,161.35294117647058,24.41176470588235
14,158.1764705882353,31.41176470588235
15,192.11764705882354,31.176470588235293
16,185.7058823529412,37.05882352941176
17,173.41176470588235,36.529411764705884
18,167.99999999999997,45.23529411764706
19,183.8235294117647,43.705882352941174
20,191.2941176470588,54.705882352941174
21,196.52941176470588,55.23529411764706
22,219.7058823529412,63.64705882352941
23,212.41176470588235,63.588235294117645
24,229.58823529411765,71.3529411764706
25,236.88235294117646,74.88235294117646
26,268.6470588235294,87.3529411764706
27,269.70588235294116,89.47058823529412
28,295.7647058823529,93.82352941176471
29,288.47058823529414,102.52941176470588
30,300.47058823529414,106.94117647058823
31,320.47058823529414,107.05882352941177
32,352.0,119.3529411764706
33,340.6470588235294,121.47058823529412
34,369.11764705882354,135.35294117647058
35,383.0,128.1764705882353
36,401.3529411764706,145.76470588235293
37,404.88235294117646,149.41176470588235
38,441.47058823529414,159.23529411764707
39,480.7647058823529,164.23529411764707
40,580.8823529411765,174.94117647058823
41,571.2941176470588,176.76470588235293
42,492.88235294117646,191.35294117647058
43,559.7647058823529,197.64705882352942
44,594.0,207.41176470588235
45,605.5294117647059,216.76470588235293
46,634.1764705882354,230.0
47,592.1764705882352,231.35294117647058
48,724.2941176470588,246.94117647058823
49,687.2941176470588,253.0
50,718.7058823529412,268.2352941176471
51,635.1176470588235,270.88235294117646
52,643.2941176470588,290.3529411764706
53,631.1176470588235,293.29411764705884
54,662.6470588235294,306.2352941176471
55,767.5294117647059,315.6470588235294
56,787.6470588235294,331.0
57,721.1764705882352,336.11764705882354
58,749.4705882352941,355.88235294117646
59,769.8823529411765,361.88235294117646
60,802.8235294117648,374.6470588235294
61,807.5882352941177,381.2352941176471
62,910.4705882352941,397.2352941176471
63,950.8823529411765,406.29411764705884
64,886.1764705882352,424.05882352941177
65,891.1764705882352,442.6470588235294
66,916.9411764705883,454.70588235294116
67,907.8235294117648,463.1764705882353
68,942.2352941176471,479.11764705882354
69,1114.8823529411766,492.1764705882353
70,1283.764705882353,512.3529411764707
71,1196.4705882352941,517.8235294117648
72,1236.2941176470588,542.4705882352941
73,1154.8235294117646,553.3529411764707
74,1131.3529411764705,557.5882352941177
75,1263.9411764705883,582.9999999999999
76,1181.2941176470588,592.5294117647059
77,1181.8235294117646,608.8823529411765
78,1179.2941176470588,620.0588235294117
79,1214.4705882352941,637.1764705882352
80,1265.9411764705883,647.5882352941177
81,1298.8823529411766,684.1176470588235
82,1337.5882352941178,712.8235294117648
83,1500.6470588235295,707.5882352941177
84,1343.764705882353,730.3529411764706
85,1338.4117647058824,746.6470588235294
86,1393.6470588235295,770.9411764705883
87,1373.235294117647,782.1176470588235
88,1401.6470588235295,816.5882352941177
89,1484.4705882352941,831.9411764705883
90,1538.3529411764705,865.2941176470588
91,1686.4705882352941,874.0
92,1515.5882352941176,881.3529411764706
93,1542.3529411764705,915.6470588235294
94,1618.6470588235295,937.8235294117648
95,1622.4117647058824,950.0588235294117
96,1684.0588235294117,990.5882352941177
97,1710.6470588235295,1024.6470588235295
98,1804.1176470588234,1051.6470588235295
99,2109.764705882353,1058.6470588235293
100,1945.764705882353,1073.0588235294117
