N,Строки и столбцы,Только строки
2,102.29411764705883,37.76470588235294
3,60.1764705882353,39.294117647058826
4,60.11764705882353,42.05882352941177
5,88.88235294117646,31.58823529411765
6,112.29411764705883,30.529411764705884
7,128.23529411764707,31.176470588235293
8,148.11764705882354,34.35294117647057
9,152.0,39.470588235294116
10,203.52941176470588,40.8235294117647
11,185.05882352941177,39.76470588235294
12,195.7058823529412,46.23529411764706
13,217.41176470588235,49.529411764705884
14,222.88235294117646,49.529411764705884
15,234.35294117647058,63.529411764705884
16,253.05882352941177,76.0
17,263.94117647058823,79.94117647058823
18,278.52941176470586,77.94117647058823
19,289.3529411764706,88.52941176470588
20,306.05882352941177,102.6470588235294
21,311.52941176470586,103.58823529411765
22,328.94117647058823,120.58823529411765
23,349.5882352941176,104.0
24,363.11764705882354,130.0588235294118
25,375.11764705882354,126.29411764705883
26,395.0,145.23529411764707
27,414.6470588235294,141.0
28,427.2352941176471,153.8235294117647
29,446.7647058823529,157.35294117647058
30,458.7647058823529,174.58823529411765
31,478.2352941176471,186.41176470588235
32,504.29411764705884,188.94117647058823
33,515.9411764705883,202.52941176470588
34,541.0588235294117,205.58823529411765
35,552.4117647058823,215.05882352941177
36,567.8823529411765,235.64705882352942
37,592.1176470588234,250.8235294117647
38,616.8235294117648,261.0
39,647.8235294117648,267.88235294117646
40,651.5294117647059,276.4117647058824
41,669.1176470588235,304.05882352941177
42,684.2352941176471,319.29411764705884
43,702.7058823529412,338.2352941176471
44,700.7647058823529,365.7647058823529
45,731.4705882352941,342.0
46,761.9411764705883,375.6470588235294
47,771.6470588235294,387.05882352941177
48,809.7058823529412,428.1764705882353
49,821.7647058823529,426.52941176470586
50,867.4117647058823,463.94117647058823
51,879.8823529411765,451.8235294117647
52,904.6470588235294,505.94117647058823
53,932.2941176470588,516.4117647058823
54,965.1176470588235,542.9411764705883
55,972.5882352941177,544.5882352941177
56,994.7058823529412,564.1176470588234
57,1018.9411764705883,557.0588235294117
58,1060.5294117647059,620.8235294117648
59,1079.4705882352941,611.7058823529412
60,1101.9411764705883,680.2352941176471
61,1118.1764705882354,646.0
62,1136.6470588235295,657.2352941176471
63,1190.0,703.8823529411765
64,1208.2941176470588,701.1764705882352
65,1241.5882352941176,709.3529411764706
66,1263.4117647058824,782.7058823529412
67,1285.4117647058824,778.1176470588235
68,1306.8235294117646,846.3529411764706
69,1343.764705882353,827.1176470588235
70,1402.6470588235295,853.2352941176471
71,1409.4705882352941,926.1764705882352
72,1482.1764705882354,916.8823529411765
73,1478.4705882352941,931.4117647058823
74,1530.8823529411766,947.5882352941177
75,1537.9411764705883,1002.8823529411765
76,1611.764705882353,973.2352941176471
77,1626.1176470588234,1034.1764705882354
78,1698.8823529411766,1028.4117647058824
79,1743.6470588235295,1106.1176470588234
80,1764.3529411764705,1146.0588235294117
81,1777.8823529411766,1118.1764705882356
82,1838.2941176470588,1203.4117647058824
83,1869.7058823529412,1179.0588235294115
84,1909.764705882353,1249.8823529411766
85,1922.5294117647059,1187.0
86,1990.4705882352941,1256.3529411764705
87,1994.1764705882354,1370.764705882353
88,2052.0,1313.1764705882354
89,2095.4117647058824,1328.5882352941176
90,2151.705882352941,1426.3529411764705
91,2165.764705882353,1319.8235294117646
92,2235.764705882353,1507.4705882352941
93,2254.9411764705883,1415.5294117647059
94,2335.823529411765,1512.235294117647
95,2308.9999999999995,1511.235294117647
96,2443.1176470588234,1618.7058823529412
97,2417.0,1565.4705882352941
98,2510.5882352941176,1649.235294117647
99,2509.9411764705883,1676.6470588235295
100,2629.823529411765,1773.8235294117646
