N,Строки и столбцы,Только строки
2,85.41176470588235,20.529411764705884
3,68.52941176470588,24.0
4,49.11764705882353,22.470588235294116
5,59.294117647058826,36.88235294117647
6,62.35294117647059,31.470588235294116
7,75.11764705882354,24.11764705882353
8,117.47058823529413,20.941176470588236
9,121.58823529411765,25.705882352941178
10,138.2941176470588,24.352941176470587
11,167.11764705882354,24.352941176470587
12,128.94117647058823,33.35294117647059
13,144.58823529411768,27.705882352941178
14,141.2941176470588,40.470588235294116
15,145.8235294117647,45.35294117647059
16,146.1764705882353,55.64705882352941
17,157.11764705882354,54.64705882352941
18,162.8235294117647,67.58823529411765
19,181.23529411764707,77.17647058823529
20,186.7058823529412,85.58823529411765
21,188.58823529411765,90.11764705882354
22,200.52941176470588,96.82352941176471
23,212.76470588235293,108.88235294117646
24,230.58823529411765,107.11764705882354
25,236.41176470588235,95.3529411764706
26,242.88235294117646,99.94117647058823
27,251.7058823529412,109.88235294117646
28,269.11764705882354,116.23529411764706
29,282.94117647058823,108.76470588235294
30,300.4117647058824,128.11764705882354
31,308.88235294117646,133.35294117647058
32,335.29411764705884,142.58823529411768
33,324.7058823529411,147.58823529411765
34,352.70588235294116,152.8235294117647
35,362.7647058823529,159.23529411764707
36,372.1764705882353,170.52941176470588
37,386.11764705882354,178.76470588235296
38,400.94117647058823,199.7058823529412
39,410.1764705882353,200.94117647058823
40,431.1764705882353,211.1764705882353
41,443.0,210.41176470588235
42,453.70588235294116,232.0
43,467.70588235294116,242.23529411764707
44,505.8235294117647,261.29411764705884
45,504.05882352941177,255.8235294117647
46,521.4705882352941,283.05882352941177
47,541.8823529411765,291.3529411764706
48,567.1764705882352,307.3529411764706
49,568.8235294117648,317.9411764705882
50,585.5294117647057,326.11764705882354
51,606.1176470588235,341.29411764705884
52,635.0,352.6470588235294
53,634.2941176470587,363.2352941176471
54,641.6470588235294,383.5882352941176
55,657.5882352941177,395.0
56,695.7647058823529,408.1764705882353
57,699.4117647058823,421.47058823529414
58,741.7647058823529,438.11764705882354
59,741.2352941176471,459.88235294117646
60,775.9411764705883,479.05882352941177
61,800.7058823529412,486.5882352941176
62,806.8235294117648,502.4117647058824
63,851.5294117647059,522.6470588235294
64,870.0,543.8823529411765
65,883.0588235294117,547.5294117647059
66,892.3529411764706,564.4117647058823
67,909.5294117647059,579.5882352941177
68,940.1176470588235,607.5294117647059
69,964.0588235294117,615.7058823529412
70,995.8823529411765,629.0
71,1003.3529411764706,649.1764705882352
72,1032.6470588235295,675.7058823529412
73,1042.5294117647059,681.1764705882352
74,1088.6470588235297,709.6470588235294
75,1117.9411764705883,717.6470588235294
76,1147.8235294117644,749.5882352941177
77,1157.9411764705883,766.0588235294117
78,1164.0,782.5882352941177
79,1193.1764705882354,804.0588235294117
80,1228.4705882352941,824.8235294117648
81,1278.7058823529412,836.5882352941177
82,1288.1176470588234,875.1764705882352
83,1300.0588235294117,884.2352941176471
84,1323.764705882353,917.5882352941177
85,1357.2352941176468,952.0588235294117
86,1384.6470588235295,971.4117647058823
87,1404.7058823529412,1000.8823529411765
88,1431.8235294117646,1020.1764705882352
89,1452.2941176470588,1050.9411764705885
90,1530.9411764705883,1075.9411764705883
91,1531.0,1079.0588235294117
92,1555.9411764705883,1108.6470588235295
93,1588.1764705882354,1120.764705882353
94,1621.235294117647,1168.235294117647
95,1641.4117647058824,1173.3529411764705
96,1684.8823529411766,1218.0588235294117
97,1694.6470588235295,1237.4117647058824
98,1733.764705882353,1249.1764705882356
99,1769.1764705882354,1277.4117647058824
100,1819.4705882352941,1340.4705882352941
