N,Строки и столбцы,Только строки
2,111.17647058823529,19.941176470588236
3,65.82352941176471,23.41176470588235
4,68.17647058823529,39.76470588235294
5,95.47058823529412,31.764705882352942
6,110.05882352941177,26.88235294117647
7,125.0,26.41176470588235
8,133.35294117647058,25.823529411764707
9,166.35294117647058,31.058823529411764
10,163.58823529411765,36.88235294117647
11,180.7058823529412,39.470588235294116
12,191.76470588235293,38.94117647058823
13,201.52941176470588,36.76470588235294
14,215.52941176470588,44.64705882352941
15,213.88235294117646,46.470588235294116
16,223.7058823529412,59.705882352941174
17,236.58823529411765,54.94117647058823
18,253.82352941176464,66.88235294117646
19,261.47058823529414,62.705882352941174
20,275.5882352941176,82.76470588235294
21,293.6470588235294,93.94117647058823
22,307.52941176470586,106.47058823529412
23,315.88235294117646,100.70588235294117
24,334.7647058823529,111.70588235294117
25,365.1764705882353,111.05882352941177
26,380.11764705882354,127.70588235294117
27,388.47058823529414,126.94117647058823
28,412.11764705882354,136.2941176470588
29,427.05882352941177,153.35294117647058
30,447.70588235294116,155.47058823529412
31,457.7647058823529,158.35294117647058
32,473.5882352941176,173.58823529411762
33,508.05882352941177,180.1764705882353
34,511.7647058823529,190.58823529411765
35,533.7647058823529,203.64705882352942
36,551.4705882352941,215.05882352941177
37,563.1176470588235,209.1764705882353
38,597.6470588235294,218.35294117647058
39,627.1764705882352,235.41176470588235
40,629.0,266.70588235294116
41,638.4117647058823,267.52941176470586
42,669.4705882352941,272.7058823529412
43,656.4705882352941,275.52941176470586
44,683.7647058823529,294.05882352941177
45,697.7647058823529,304.94117647058823
46,732.6470588235294,336.3529411764706
47,738.2352941176471,338.7647058823529
48,763.5294117647059,357.11764705882354
49,796.0,368.47058823529414
50,802.1764705882352,392.7647058823529
51,834.5882352941177,391.2352941176471
52,858.7647058823529,418.70588235294116
53,874.2941176470588,441.0
54,908.2352941176471,478.8235294117647
55,936.3529411764706,474.70588235294116
56,989.8235294117648,496.1764705882353
57,982.0,511.6470588235294
58,1023.294117647059,547.7647058823529
59,1030.5882352941176,543.8235294117646
60,1054.7058823529412,560.8823529411765
61,1072.5294117647059,581.6470588235294
62,1108.6470588235295,638.9411764705883
63,1117.5882352941176,597.0588235294117
64,1166.4705882352941,660.5294117647059
65,1167.0,640.6470588235294
66,1213.2941176470588,655.0588235294117
67,1248.764705882353,658.8823529411765
68,1310.8823529411766,717.8823529411765
69,1331.8235294117646,759.3529411764706
70,1374.5882352941176,782.6470588235294
71,1357.0,759.5294117647059
72,1403.3529411764705,831.0
73,1418.3529411764705,812.5294117647059
74,1462.6470588235295,842.9411764705883
75,1476.0,873.7647058823529
76,1531.0,902.7647058823529
77,1559.6470588235295,911.6470588235294
78,1591.6470588235295,931.3529411764706
79,1596.0588235294117,974.5294117647059
80,1687.3529411764705,972.6470588235294
81,1690.3529411764705,999.0
82,1745.3529411764705,1029.8235294117646
83,1784.5294117647059,1052.2941176470588
84,1827.9411764705883,1108.0
85,1795.6470588235295,1102.5882352941176
86,1917.8823529411766,1152.235294117647
87,1930.9411764705883,1165.8235294117646
88,1934.9411764705883,1200.4117647058824
89,2001.3529411764705,1229.294117647059
90,2058.000000000001,1250.0
91,2083.8823529411766,1246.1176470588234
92,2134.0,1309.235294117647
93,2127.1176470588234,1317.2941176470588
94,2242.823529411765,1365.5294117647059
95,2229.235294117647,1364.1764705882354
96,2257.235294117647,1428.7058823529412
97,2272.9411764705883,1436.235294117647
98,2361.529411764706,1513.1176470588234
99,2452.823529411765,1513.3529411764705
100,2451.6470588235293,1571.1176470588234
