N,Строки и столбцы,Только строки
2,90.3529411764706,23.0
3,88.52941176470588,24.0
4,57.588235294117645,23.294117647058822
5,71.6470588235294,22.176470588235293
6,84.6470588235294,21.176470588235293
7,125.88235294117646,23.470588235294116
8,191.88235294117646,25.176470588235293
9,204.94117647058823,26.058823529411764
10,248.58823529411765,26.11764705882353
11,156.05882352941177,24.11764705882353
12,135.41176470588235,29.823529411764707
13,158.05882352941177,32.05882352941177
14,149.70588235294116,33.11764705882353
15,157.88235294117646,37.05882352941177
16,167.05882352941177,41.1764705882353
17,181.8235294117647,46.1764705882353
18,188.58823529411765,53.0
19,201.47058823529412,56.23529411764706
20,218.64705882352942,62.588235294117645
21,222.7058823529412,71.58823529411762
22,233.1764705882353,70.05882352941177
23,235.23529411764707,79.76470588235294
24,262.29411764705884,90.41176470588235
25,262.6470588235294,96.88235294117646
26,290.6470588235294,105.70588235294117
27,301.11764705882354,105.94117647058823
28,315.3529411764706,120.05882352941177
29,329.47058823529414,114.70588235294117
30,347.29411764705884,129.23529411764707
31,342.7647058823529,135.41176470588235
32,356.05882352941177,143.2941176470588
33,371.11764705882354,144.52941176470586
34,391.4117647058824,153.52941176470588
35,405.47058823529414,163.11764705882354
36,417.11764705882354,170.47058823529412
37,419.88235294117646,186.8235294117647
38,448.6470588235294,181.76470588235293
39,461.94117647058823,199.23529411764707
40,477.47058823529414,219.88235294117646
41,489.5882352941176,228.88235294117646
42,528.1176470588235,233.8235294117647
43,531.7647058823529,239.2941176470588
44,552.0,261.88235294117646
45,568.5294117647059,264.52941176470586
46,592.4705882352944,281.3529411764706
47,601.9411764705883,292.2352941176471
48,627.0,310.764705882353
49,643.0,322.52941176470586
50,659.5294117647059,329.7647058823529
51,672.6470588235294,360.70588235294116
52,698.7647058823529,372.47058823529414
53,726.8823529411765,375.47058823529414
54,769.2941176470588,389.7647058823529
55,776.0588235294117,422.4117647058824
56,793.7058823529412,432.6470588235294
57,797.5882352941177,432.29411764705884
58,833.8235294117648,461.88235294117646
59,846.4705882352941,472.4117647058824
60,877.2941176470588,495.52941176470586
61,883.3529411764706,523.8235294117648
62,912.5882352941177,537.4705882352941
63,924.0,541.3529411764706
64,954.4705882352941,580.8823529411765
65,962.2352941176471,579.1176470588235
66,1009.9411764705883,575.1176470588235
67,1017.0588235294117,618.7058823529412
68,1034.235294117647,648.529411764706
69,1062.4705882352944,641.4705882352941
70,1096.9411764705883,662.4705882352941
71,1121.3529411764707,694.6470588235294
72,1136.1764705882354,716.0588235294117
73,1156.5294117647059,715.2352941176471
74,1184.2941176470588,748.3529411764706
75,1210.1764705882354,739.4117647058823
76,1253.1176470588234,785.5882352941177
77,1262.1176470588234,779.2352941176471
78,1301.5294117647059,829.8235294117648
79,1287.8823529411766,813.8235294117648
80,1344.8823529411766,843.9411764705883
81,1375.0,869.7058823529412
82,1409.5882352941176,898.6470588235294
83,1437.7058823529412,898.0
84,1449.3529411764705,946.1176470588235
85,1463.4705882352941,971.3529411764706
86,1510.0,976.2352941176471
87,1551.235294117647,999.7058823529412
88,1596.3529411764705,1028.764705882353
89,1604.8235294117646,1055.4117647058822
90,1643.5882352941176,1087.2941176470588
91,1656.4705882352941,1089.235294117647
92,1682.5882352941176,1142.647058823529
93,1739.7058823529412,1157.1764705882354
94,1815.6470588235295,1188.764705882353
95,1801.1176470588234,1199.5882352941176
96,1856.3529411764705,1242.4705882352941
97,1861.9411764705883,1258.5294117647059
98,1925.1764705882354,1326.1176470588234
99,1931.764705882353,1364.7058823529412
100,1986.2941176470588,1388.3529411764705
