N,t
2,118.81818181818181
3,117.81818181818181
4,112.0909090909091
5,66.0909090909091
6,60.81818181818182
7,105.9090909090909
8,109.0909090909091
9,102.63636363636364
10,117.72727272727273
11,140.27272727272728
12,112.9090909090909
13,111.27272727272727
14,72.27272727272727
15,62.36363636363637
16,69.54545454545455
17,76.63636363636364
18,74.72727272727273
19,64.63636363636364
20,65.0
21,67.9090909090909
22,72.27272727272727
23,70.0
24,69.27272727272727
25,69.0909090909091
26,71.36363636363636
27,68.9090909090909
28,68.27272727272727
29,69.27272727272727
30,69.0909090909091
31,72.0909090909091
32,76.54545454545455
33,75.45454545454545
34,75.72727272727273
35,76.0
36,76.72727272727273
37,75.72727272727273
38,79.36363636363636
39,80.0
40,81.0
41,83.0
42,86.54545454545455
43,84.72727272727273
44,87.36363636363636
45,89.18181818181819
46,88.63636363636364
47,89.27272727272727
48,89.9090909090909
49,91.9090909090909
50,95.81818181818181
51,98.72727272727273
52,95.45454545454545
53,95.72727272727273
54,99.0909090909091
55,100.63636363636364
56,100.54545454545455
57,104.72727272727273
58,105.18181818181819
59,106.27272727272727
60,113.45454545454545
61,113.9090909090909
62,121.45454545454545
63,120.81818181818181
64,121.9090909090909
65,131.63636363636363
66,134.8181818181818
67,127.81818181818181
68,134.8181818181818
69,132.45454545454547
70,136.72727272727272
71,136.63636363636363
72,140.1818181818182
73,142.72727272727272
74,150.72727272727272
75,149.9090909090909
76,151.72727272727272
77,159.8181818181818
78,162.0909090909091
79,168.1818181818182
80,171.1818181818182
81,172.27272727272728
82,177.1818181818182
83,177.1818181818182
84,180.63636363636363
85,188.54545454545453
86,192.9090909090909
87,187.63636363636363
88,205.36363636363637
89,197.27272727272728
90,200.0
91,197.63636363636363
92,204.1818181818182
93,207.27272727272728
94,212.0
95,214.0
96,218.72727272727272
97,222.54545454545453
98,227.1818181818182
99,231.27272727272728
100,241.0909090909091
