POOL TYPE,MATRIX SORT,MATRIX TYPE,#,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
static,RC,vector,7,101,48,72,91,100,91,123,126,115,148,193,185,161,189,187,197,182,216,233,211,253,257,238,241,283,296,302,291,321,349,388,344,373,385,416,389,414,459,461,470,520,504,551,515,565,528,610,648,678,650,609,638,723,637,666,706,821,721,745,865,831,855,829,890,920,944,954,1023,1048,1039,999,1040,1192,1187,1274,1190,1327,1366,1409,1346,1531,1484,1540,1401,1759,1561,1694,1683,1774,1645,1783,1638,2318,1798,1891,2275,2831,2060,2297
static,RC,vector,8,98,55,63,78,98,123,139,151,135,177,199,180,163,170,165,185,183,223,204,211,230,230,258,254,281,286,311,323,323,342,339,362,434,396,414,417,444,468,430,488,441,558,538,482,605,530,587,628,633,656,700,683,704,678,747,780,810,856,823,813,867,949,902,869,912,938,937,986,968,1030,1019,1019,1115,1165,1138,1266,1309,1231,1232,1496,1403,1483,1345,1510,1718,1755,1872,1510,1754,1869,1884,2015,1852,1894,2400,2716,2414,2657,2026
static,RC,vector,9,104,45,63,108,108,96,105,132,113,136,177,143,192,170,179,178,203,204,208,224,230,229,272,249,276,315,280,335,306,328,352,336,378,380,437,399,395,461,463,552,670,540,566,560,583,588,550,608,612,586,622,665,633,659,702,778,882,746,766,789,962,876,852,960,981,945,964,1005,1035,1101,1115,1106,1089,1104,1226,1164,1170,1232,1377,1326,1372,1322,1490,1704,1712,1670,1929,1654,1989,1831,1876,2108,1932,2235,1832,2527,1929,1954,2056
static,RC,vector,10,99,48,64,83,94,97,114,129,139,135,199,174,160,191,157,197,182,188,211,249,222,263,257,245,285,310,323,312,358,303,388,333,397,370,417,396,467,472,458,522,494,538,502,514,609,598,569,585,613,613,665,668,755,647,668,766,764,778,770,811,841,801,810,875,956,977,973,1040,1016,1017,1063,1104,1196,1107,1294,1295,1370,1206,1373,1455,1441,1357,1461,1843,1663,1389,1613,1693,1792,1654,1702,1662,1759,1865,2130,2153,2315,2121,2216
static,RC,vector,11,67,84,77,76,120,87,99,107,130,144,173,177,173,165,164,210,245,203,205,213,231,246,238,280,276,323,312,347,329,335,357,347,365,419,410,378,443,512,513,472,547,506,541,560,501,546,614,635,684,589,647,680,714,725,737,788,771,835,765,798,807,869,859,869,876,918,982,963,961,971,976,1098,1068,1151,1111,1240,1346,1325,1289,1521,1350,1568,1414,1549,1533,1447,1579,1591,1722,1902,1806,1945,2401,2284,1977,2039,1864,2752,2757
static,RC,vector,12,93,62,70,82,86,113,100,113,125,146,167,133,170,209,191,187,188,198,224,234,266,229,240,257,283,280,337,309,360,318,360,346,372,391,438,433,457,446,479,531,609,614,561,558,563,542,625,674,667,586,648,637,660,645,662,753,746,734,839,814,831,877,856,840,892,903,937,928,998,1005,987,1030,1061,1099,1216,1171,1194,1170,1340,1318,1420,1419,1516,1466,1538,1863,1835,1634,1684,1682,1847,1752,1745,2114,1957,2351,1906,2417,1970
static,RC,vector,13,100,50,64,83,75,120,123,125,138,145,171,192,152,189,223,190,219,198,213,242,218,236,265,266,281,304,294,296,357,315,357,386,365,368,396,402,433,426,462,471,533,530,522,533,563,535,593,587,606,652,638,619,693,755,702,734,757,785,815,846,745,859,873,845,941,925,929,971,1054,1095,1072,1133,1142,1229,1305,1177,1373,1351,1388,1307,1556,1444,1472,1432,1619,1659,1516,1774,1820,1863,1822,2293,2175,1675,2145,2384,2357,2422,2332
static,RC,vector,14,107,53,72,105,99,100,110,141,125,166,147,157,276,164,203,193,189,219,226,248,245,238,270,275,263,267,313,337,329,327,333,360,370,423,405,400,468,426,450,474,506,528,588,514,563,529,583,628,604,724,630,664,724,703,777,762,793,811,820,838,927,889,874,853,892,926,1016,1021,927,1055,1202,1207,1207,1169,1233,1282,1306,1248,1405,1394,1391,1465,1592,1534,1662,1424,1559,1671,1621,1821,1747,1690,1932,2316,2208,2269,1891,2239,2032
static,RC,vector,15,85,75,76,89,105,109,99,114,121,205,142,165,148,181,164,205,195,195,211,234,221,264,277,259,317,279,292,331,336,351,366,353,414,388,391,406,469,464,412,485,509,562,647,575,596,559,576,580,646,622,706,659,643,701,682,705,741,728,810,752,883,800,870,901,909,888,923,1023,954,1014,993,1049,1128,1175,1090,1175,1208,1336,1350,1357,1417,1424,1396,1451,1711,1782,1703,1980,1740,2036,1721,1863,1809,2178,2010,2127,2180,2380,2024
static,RC,vector,16,98,59,79,103,85,115,101,103,127,169,170,150,143,191,165,200,215,204,232,244,252,242,285,253,302,272,326,301,348,332,399,354,420,385,382,445,435,449,482,441,552,519,556,564,601,609,553,642,615,623,676,640,665,641,664,693,741,832,761,805,866,821,867,910,938,902,911,1081,1007,1112,1122,1118,1095,1219,1324,1250,1278,1335,1682,1669,1541,1562,1474,1802,1696,1736,1799,1708,1599,1702,2008,2125,2529,1892,2302,2450,2782,2387,2851
dynamic,RO,table,1,74,20,44,25,14,31,17,37,22,31,29,40,38,43,33,59,56,42,86,73,89,93,109,93,136,134,140,121,171,154,171,166,176,149,197,209,222,223,254,257,318,315,323,303,361,276,380,378,437,369,451,369,479,476,448,542,574,480,653,621,641,637,670,630,688,658,700,693,780,657,780,802,815,856,933,915,803,855,1020,1024,924,1047,1147,1156,1232,1216,1283,1285,1353,1245,1388,1362,1352,1477,1479,1407,1546,1480,1488
dynamic,RO,table,2,49,37,35,15,18,16,23,22,19,49,33,42,50,70,110,57,77,67,60,93,83,93,98,95,88,119,160,152,174,144,158,196,193,156,222,225,249,229,263,278,279,307,289,276,318,320,383,360,397,387,440,409,476,492,513,479,551,536,609,612,664,538,686,690,679,654,651,758,746,829,835,822,916,917,857,860,984,1004,1015,990,1068,987,1071,1082,1325,1174,1245,1173,1214,1108,1235,1366,1503,1412,1429,1471,1600,1608,1498
dynamic,RO,table,3,17,55,15,18,17,22,36,21,43,51,55,34,39,39,36,34,59,56,67,53,79,96,142,121,120,116,110,173,133,179,167,162,162,192,196,205,248,224,260,280,260,277,301,327,346,352,389,394,343,380,436,457,568,552,568,557,498,479,568,607,618,627,589,659,733,731,760,784,787,828,829,850,900,923,877,840,935,957,947,969,1014,1084,1089,1070,1051,1153,1206,1234,1155,1295,1149,1295,1401,1320,1404,1375,1383,1432,1509
dynamic,RO,table,4,22,24,35,13,17,39,20,21,43,32,25,50,49,60,48,35,50,50,88,52,103,102,132,105,129,118,154,134,123,139,132,133,207,185,245,202,217,224,210,238,253,304,331,344,351,361,392,325,390,400,456,424,475,423,396,497,568,570,528,626,639,640,658,683,721,643,596,622,691,610,733,716,789,784,773,784,822,784,977,832,883,1025,1053,987,1084,1092,1163,1099,1226,1232,1165,1234,1316,1236,1209,1328,1475,1473,1496
dynamic,RO,table,5,12,61,33,13,18,19,30,24,19,31,22,38,38,29,34,75,58,58,64,75,72,80,131,75,92,109,120,122,132,132,136,169,179,191,183,189,219,235,219,231,223,253,310,270,274,315,319,321,359,376,350,378,377,374,477,450,514,521,596,546,555,586,618,607,644,675,624,684,641,731,794,802,839,874,988,962,1001,946,1043,1071,1065,1046,1079,1124,1001,1196,1179,1338,1320,1338,1467,1360,1492,1484,1523,1537,1579,1410,1508
dynamic,RO,table,6,12,11,33,30,16,16,31,35,41,20,27,45,39,39,58,58,62,54,80,72,100,101,123,104,139,106,120,127,144,149,157,169,205,186,216,182,202,240,239,262,270,251,301,263,362,297,384,344,405,389,445,408,424,445,465,544,562,582,609,539,567,629,586,676,713,712,675,745,718,783,825,751,776,840,827,829,969,931,1030,1096,1114,1090,1162,1096,1171,1234,1288,1192,1280,1336,1395,1396,1378,1459,1468,1403,1447,1599,1555
dynamic,RO,table,7,39,38,38,13,30,19,14,36,34,50,50,50,45,44,55,45,55,62,75,77,97,87,118,85,150,97,139,133,119,175,158,134,176,187,193,251,256,224,219,283,292,257,289,281,324,356,332,345,405,420,430,467,474,450,470,465,605,613,580,613,641,591,674,695,607,684,754,634,749,795,824,762,787,796,854,858,879,947,889,1037,1054,1008,1044,1040,1192,1172,1210,1222,1147,1324,1303,1379,1433,1392,1508,1373,1388,1476,1655
dynamic,RO,table,8,23,15,96,33,22,42,39,17,29,24,35,31,34,32,46,57,71,56,95,81,89,93,104,93,107,132,130,130,120,172,158,168,177,214,202,205,252,241,263,270,304,284,280,304,355,324,381,391,351,408,453,489,413,489,462,488,553,520,602,616,622,581,660,667,639,708,684,752,800,796,858,819,864,754,844,874,954,821,946,916,1060,988,1109,1037,1021,1188,1194,1200,1174,1321,1203,1345,1367,1349,1461,1450,1460,1562,1514
dynamic,RO,table,9,21,75,14,33,17,12,36,17,20,34,29,22,47,29,42,66,71,46,87,75,103,112,110,97,136,116,136,178,130,173,162,149,205,182,232,198,213,210,238,286,278,256,307,290,377,314,373,416,354,402,405,406,461,420,486,461,505,564,589,563,635,543,572,615,677,707,641,694,745,784,811,821,802,775,880,902,1030,1011,994,887,893,988,1121,1116,1105,1096,1054,1075,1163,1129,1097,1217,1260,1289,1278,1169,1238,1434,1414
dynamic,RO,table,10,30,32,16,37,12,17,15,14,32,33,30,22,37,26,40,46,60,48,66,80,58,71,74,109,116,89,135,131,128,128,160,169,165,158,172,173,153,180,205,204,245,246,254,296,281,328,323,300,361,369,355,353,387,425,416,465,491,460,454,495,508,545,535,588,723,697,743,648,711,716,668,777,791,808,866,840,889,909,875,957,910,987,1032,1066,956,921,1100,1126,1179,1121,1079,1157,1290,1262,1147,1360,1260,1395,1486
dynamic,RO,table,11,17,32,54,12,61,16,17,33,22,22,27,26,57,30,47,41,55,62,78,76,75,91,91,127,114,108,121,118,151,135,154,169,184,177,171,206,187,208,261,257,221,217,282,255,327,301,299,291,356,377,371,360,442,441,482,399,438,471,494,566,577,573,593,623,657,662,619,640,625,705,744,724,792,774,843,763,901,879,935,1064,982,1162,1012,1153,1165,1261,1125,1211,1143,1234,1374,1337,1282,1388,1466,1368,1743,1568,1471
dynamic,RO,table,12,10,18,58,19,17,32,34,21,20,24,31,24,43,37,54,59,52,56,87,86,88,73,102,108,89,134,141,152,156,130,158,185,195,219,206,190,248,248,217,241,272,276,311,268,293,304,390,338,412,380,401,408,416,480,469,504,534,582,564,610,572,566,595,636,701,617,645,679,711,781,722,733,767,870,869,913,870,915,979,947,971,1076,1113,1149,1097,1267,1241,1164,1333,1268,1296,1392,1326,1426,1536,1519,1530,1525,1584
dynamic,RO,table,13,40,26,20,19,19,17,33,28,23,24,32,34,28,44,54,52,65,61,104,86,78,106,95,105,190,134,137,152,154,149,140,191,210,185,191,179,191,214,262,252,268,301,275,316,300,312,355,340,409,396,453,455,456,490,454,492,580,513,603,557,714,770,730,709,713,620,764,687,743,737,853,867,900,814,868,874,944,1022,1042,1039,1147,1057,1115,1088,1176,1116,1152,1218,1239,1287,1259,1403,1300,1330,1483,1371,1566,1647,1581
dynamic,RO,table,14,14,54,30,22,16,16,16,19,45,79,41,22,37,33,50,51,55,54,78,80,96,110,111,116,126,100,164,111,135,176,167,159,176,184,190,198,259,264,251,246,257,275,287,297,294,347,356,385,422,417,386,463,461,659,577,491,516,562,567,581,595,676,710,787,796,713,760,676,843,713,844,824,865,805,959,960,884,1009,922,991,1105,951,1121,1127,969,1118,1230,1208,1131,1248,1256,1314,1371,1412,1425,1362,1470,1545,1591
dynamic,RO,table,15,15,33,61,12,15,18,16,17,29,65,42,24,33,47,43,46,39,67,68,73,93,96,112,86,144,121,128,133,145,138,153,168,188,175,188,206,223,194,241,260,249,328,289,319,355,357,380,395,407,435,457,418,472,460,488,513,473,498,577,577,541,584,624,648,690,639,705,687,768,808,795,877,798,837,860,951,1001,988,1043,1040,1092,1055,1046,994,1255,1089,1216,1140,1281,1308,1311,1311,1302,1311,1415,1352,1542,1529,1528
dynamic,RO,table,16,21,53,35,12,52,12,17,15,29,26,20,21,47,44,57,48,68,61,88,102,90,89,102,96,114,126,104,114,144,169,164,164,185,177,192,231,223,228,223,232,253,276,302,301,365,353,393,391,413,413,452,383,431,487,467,476,577,524,538,602,594,645,680,636,585,653,669,678,725,679,677,769,777,782,976,828,821,792,912,945,945,1021,1034,908,975,986,1119,1085,1235,1132,1275,1281,1383,1296,1310,1196,1229,1354,1359
dynamic,RO,vector,1,41,32,16,15,29,30,16,30,20,23,20,31,30,40,46,45,47,56,63,65,79,72,106,118,123,120,119,116,136,143,125,159,163,158,204,206,162,187,224,212,282,249,291,304,326,294,361,323,316,345,351,410,382,401,466,477,478,471,538,596,567,598,562,565,601,555,673,633,698,740,766,725,741,859,875,861,905,931,951,945,924,995,980,927,1073,1088,1013,1152,1206,1191,1230,1207,1254,1206,1375,1407,1356,1298,1514
dynamic,RO,vector,2,12,10,34,25,36,34,35,21,20,25,25,38,32,29,50,49,47,50,61,71,72,68,116,88,97,103,134,114,135,148,171,174,143,149,173,191,208,236,203,248,240,237,256,274,286,352,318,324,310,379,365,353,437,440,435,401,484,454,482,527,505,517,642,698,704,703,740,719,753,769,688,796,873,892,833,994,1032,941,953,1011,1079,1056,1108,1175,1200,1250,1220,1269,1374,1257,1365,1305,1397,1336,1504,1487,1559,1547,1596
dynamic,RO,vector,3,9,23,75,19,16,30,15,22,24,33,32,31,49,36,58,37,45,72,88,65,76,79,138,140,126,144,139,129,142,125,172,170,172,199,191,206,262,260,247,248,272,255,302,305,356,325,339,417,376,361,454,427,439,439,536,527,528,582,627,613,603,610,672,616,665,680,660,677,694,755,797,808,817,862,914,871,881,899,980,879,1088,947,1106,1035,1168,1260,1153,1185,1355,1388,1422,1402,1458,1368,1379,1384,1477,1475,1572
dynamic,RO,vector,4,45,33,12,30,29,13,43,17,37,32,27,38,41,39,53,40,77,90,61,70,76,73,113,106,118,140,140,125,150,142,133,153,174,148,185,243,202,231,276,224,226,261,304,315,369,373,378,376,329,384,404,453,439,445,469,454,568,538,523,519,626,619,655,689,714,718,787,753,815,813,760,844,893,849,892,959,1018,1007,1041,980,1112,1034,1180,1065,1095,1171,1173,1323,1333,1204,1408,1304,1324,1359,1516,1463,1611,1570,1590
dynamic,RO,vector,5,10,72,17,14,13,32,38,29,25,26,35,31,40,41,83,63,67,62,76,69,91,117,125,84,123,116,134,138,129,148,165,169,181,170,192,200,209,208,161,258,269,302,265,424,473,375,352,416,357,399,397,450,410,410,452,518,501,569,552,609,596,641,663,628,681,690,717,659,678,796,756,852,853,776,923,816,856,852,1008,1049,1044,939,1161,1187,1211,1125,1220,1306,1305,1333,1305,1225,1520,1495,1525,1529,1548,1461,1660
dynamic,RO,vector,6,29,25,28,19,19,17,23,30,43,33,42,43,31,46,37,51,45,52,89,77,73,77,107,85,116,118,111,139,145,154,156,191,217,168,166,202,235,215,227,276,253,270,299,344,303,306,384,348,360,423,413,471,481,498,526,464,497,539,595,603,647,576,630,634,721,702,655,741,679,790,725,839,853,827,853,850,968,932,959,902,1039,1040,1083,1114,1041,1155,1066,1134,1286,1149,1379,1367,1365,1352,1401,1550,1639,1647,1669
dynamic,RO,vector,7,22,11,37,34,34,33,32,23,29,28,22,33,40,54,54,48,56,76,94,60,93,132,125,118,109,124,204,178,156,163,187,190,225,134,211,234,257,232,245,246,265,279,274,289,339,308,371,322,379,407,400,381,443,491,487,461,532,526,480,533,590,650,574,669,642,718,730,715,722,827,916,813,862,833,820,778,976,870,893,984,1042,1076,1075,1035,1110,1105,1105,1159,1285,1296,1182,1199,1390,1362,1303,1326,1433,1513,1360
dynamic,RO,vector,8,24,13,17,29,19,19,14,26,32,27,33,29,30,29,44,63,52,74,66,68,69,73,78,130,112,111,103,114,136,112,149,154,157,175,182,174,158,193,211,232,237,233,274,245,224,257,343,320,323,344,381,418,438,424,414,425,467,508,541,552,558,589,548,608,642,648,691,624,722,639,697,789,708,802,744,773,890,862,887,944,977,974,1010,1038,957,1041,1114,1152,1191,1186,1150,1242,1135,1237,1201,1208,1368,1422,1399
dynamic,RO,vector,9,21,26,26,30,19,31,33,18,25,23,31,28,27,29,38,50,56,63,61,63,71,94,102,98,125,135,157,132,121,119,153,173,177,189,191,194,186,213,225,230,247,241,300,324,252,296,306,365,302,392,385,404,429,426,517,467,518,513,563,555,595,549,584,636,603,565,609,660,701,696,724,712,827,750,829,882,876,853,932,863,1027,997,1034,1046,1044,1057,1110,1143,1146,1212,1223,1435,1361,1322,1338,1322,1319,1414,1447
dynamic,RO,vector,10,12,17,58,19,17,17,15,18,35,35,40,26,37,43,43,46,58,48,60,75,87,90,98,103,96,131,127,129,133,132,122,141,159,189,172,206,222,229,222,253,235,247,263,264,288,333,343,317,331,343,370,409,425,440,479,483,512,458,536,557,517,597,636,562,598,668,695,677,722,696,715,724,812,831,785,892,845,840,947,935,980,954,1075,1067,1123,1103,1091,1081,1133,1124,1325,1306,1262,1257,1308,1420,1298,1424,1688
dynamic,RO,vector,11,11,21,39,18,19,13,18,32,24,29,31,40,39,37,60,68,69,65,84,78,90,112,90,83,138,122,150,127,152,178,157,163,184,184,245,192,222,248,251,284,283,283,299,282,370,330,356,329,427,427,456,395,445,470,487,523,516,579,603,567,576,660,695,651,692,638,755,707,795,709,846,831,768,767,873,941,908,959,904,920,969,945,1041,1127,1135,1195,1209,1144,1293,1446,1319,1281,1310,1518,1450,1370,1648,1602,1509
dynamic,RO,vector,12,13,42,59,19,16,35,19,19,44,46,56,25,35,43,41,44,66,59,61,86,95,91,133,109,126,121,141,163,142,164,163,153,175,196,203,194,202,222,292,209,247,241,322,358,310,317,382,335,443,527,475,434,442,500,513,533,470,575,599,607,597,640,592,687,603,692,738,693,742,715,710,836,781,805,859,863,967,1004,874,1054,1093,1040,1118,1066,1082,1188,1143,1256,1297,1262,1256,1365,1448,1298,1637,1423,1570,1608,1621
dynamic,RO,vector,13,48,57,24,18,37,14,33,21,33,20,38,31,28,50,36,48,62,54,65,66,96,89,98,97,131,118,128,151,144,146,158,186,183,184,195,204,211,222,245,240,276,295,329,294,282,318,341,439,511,438,500,540,478,490,454,536,572,529,600,575,611,647,577,651,726,727,755,779,812,792,826,798,890,890,808,866,929,914,1026,988,1016,978,1020,1034,1043,1207,1218,1105,1208,1250,1256,1304,1295,1453,1434,1430,1558,1443,1648
dynamic,RO,vector,14,56,24,43,18,15,18,30,30,52,31,33,34,45,51,38,66,38,62,47,69,70,62,87,90,123,142,118,139,144,150,137,194,181,183,200,197,217,237,240,220,237,294,316,277,326,323,361,330,397,427,484,444,444,472,510,466,521,572,560,517,597,605,631,677,599,615,707,752,707,811,803,859,1012,837,837,935,977,1016,1062,1072,1101,1133,1066,1130,1189,1173,1142,1181,1251,1242,1270,1258,1342,1443,1417,1496,1464,1616,1610
dynamic,RO,vector,15,12,12,8,59,13,21,15,24,20,27,37,73,29,41,36,48,73,62,89,99,95,86,119,84,139,103,131,135,165,153,188,161,217,209,235,206,204,227,250,216,279,253,300,293,339,328,339,337,415,416,367,425,439,433,449,528,565,562,573,636,569,631,628,662,651,711,741,748,796,763,724,775,878,789,810,929,891,948,967,998,1039,977,1134,1159,1168,1261,1091,1129,1220,1232,1324,1471,1402,1494,1460,1493,1492,1540,1600
dynamic,RO,vector,16,17,23,67,24,50,19,54,53,24,42,37,46,45,51,71,73,72,75,83,101,137,122,100,116,119,145,141,211,155,142,160,165,180,179,190,167,240,234,241,244,270,268,304,287,300,327,366,336,389,356,395,390,429,449,477,520,568,557,511,555,563,664,713,697,713,723,758,767,759,817,768,780,925,893,946,959,901,893,977,979,961,1050,1119,1146,1215,1191,1185,1215,1114,1255,1323,1479,1415,1389,1474,1361,1590,1469,1603
dynamic,RC,table,1,39,46,58,71,98,103,101,110,130,155,139,185,197,160,192,226,217,214,238,251,310,306,294,332,344,343,335,409,366,421,390,404,423,488,456,479,565,555,533,574,646,606,648,692,672,704,667,705,677,752,882,790,896,864,953,950,963,1008,1045,1047,1020,1065,1143,1080,1210,1141,1139,1171,1180,1232,1263,1258,1317,1382,1317,1440,1320,1391,1448,1394,1542,1524,1518,1606,1637,1638,1600,1758,1728,1746,1789,1752,1910,1817,1837,2042,1966,2028,2051
dynamic,RC,table,2,90,36,59,58,85,99,104,90,130,131,169,153,155,151,183,206,229,220,235,230,240,322,268,282,307,326,350,307,370,377,355,424,404,433,439,469,488,472,461,513,553,521,513,567,680,744,655,671,668,697,716,726,771,750,816,812,858,863,871,924,910,994,997,1057,1058,1028,1044,1192,1110,1248,1178,1245,1236,1263,1306,1393,1439,1348,1415,1363,1468,1466,1573,1527,1611,1603,1736,1698,1855,1812,1902,1836,1856,1928,1854,1984,1962,2068,2037
dynamic,RC,table,3,96,41,59,60,83,82,103,152,149,119,190,140,176,154,192,176,211,205,211,251,257,238,274,320,292,286,303,366,342,351,390,392,407,405,435,427,495,454,544,520,523,588,614,573,654,684,677,712,722,691,722,776,709,765,844,837,847,845,885,941,935,976,975,1026,1081,1054,1081,1104,1140,1193,1207,1183,1384,1340,1346,1326,1399,1285,1397,1454,1518,1556,1557,1522,1604,1575,1687,1644,1670,1774,1765,1770,1884,1909,1822,1878,1952,2152,2080
dynamic,RC,table,4,86,60,50,63,68,78,103,88,98,120,126,242,181,152,182,178,226,271,260,272,290,284,308,255,288,384,355,298,343,366,368,433,430,427,432,476,502,462,491,541,560,603,544,592,632,616,686,657,668,743,755,783,768,777,819,955,833,883,889,920,952,1020,1016,961,1019,987,1001,1075,1124,1096,1252,1178,1227,1249,1297,1277,1312,1394,1406,1352,1390,1522,1443,1539,1553,1668,1610,1640,1840,1749,1900,1908,1844,1998,1921,1972,2023,2027,2054
dynamic,RC,table,5,86,60,51,62,80,89,108,135,136,124,189,149,176,155,210,166,226,237,237,248,258,270,260,265,284,314,367,384,434,414,373,423,388,413,446,477,493,452,583,747,694,665,660,668,711,742,739,675,719,751,795,838,900,801,868,915,981,977,954,1033,1090,1012,1066,1114,1110,1093,1185,1215,1269,1308,1343,1471,1385,1418,1500,1555,1464,1614,1639,1625,1722,1688,1734,1736,1704,1754,1754,1831,1831,1835,2001,1950,1992,2094,2043,2156,2111,2138,2176
dynamic,RC,table,6,104,49,63,69,83,88,151,166,140,180,143,170,193,219,207,194,197,218,259,256,296,273,300,308,331,322,325,356,406,403,390,438,420,476,460,534,537,499,537,539,632,623,689,680,683,731,760,711,757,747,826,861,837,889,878,976,910,962,1036,999,962,1033,1087,1043,1137,1107,1229,1284,1217,1219,1284,1266,1319,1367,1437,1379,1448,1462,1548,1576,1584,1735,1697,1706,1714,1725,1830,1782,1833,1889,1988,2100,2027,2144,2154,2132,2212,2204,2308
dynamic,RC,table,7,96,40,42,66,66,100,93,127,148,121,184,123,160,156,171,160,211,195,209,222,243,243,287,274,293,291,318,316,310,369,375,397,372,409,452,459,491,478,525,543,546,518,560,600,601,618,648,631,748,678,671,748,775,813,801,802,812,808,914,846,982,933,934,998,1025,991,1032,1041,1072,1113,1112,1142,1254,1243,1283,1275,1328,1443,1462,1499,1485,1532,1656,1650,1666,1582,1772,1743,1778,1741,1992,1987,1940,1855,1899,1967,2061,2089,2124
dynamic,RC,table,8,92,43,53,75,65,81,100,104,126,161,214,146,166,179,174,190,230,229,252,261,266,262,252,268,277,319,346,320,355,389,373,403,382,406,442,438,497,515,495,512,534,540,625,578,609,637,666,624,709,718,681,773,720,748,760,890,885,939,870,990,1013,971,1000,1062,1113,1051,1080,1103,1166,1213,1192,1179,1184,1225,1361,1329,1381,1390,1430,1456,1457,1583,1534,1609,1662,1540,1657,1642,1650,1779,1780,1838,1860,1974,1978,2002,1916,2101,2311
dynamic,RC,table,9,105,55,60,60,80,82,97,136,115,143,170,157,160,156,180,196,205,216,216,224,226,244,255,319,302,324,318,345,372,338,409,393,432,395,457,419,486,462,473,476,530,519,579,584,673,602,621,621,692,689,731,737,758,880,878,841,854,918,893,925,1021,944,966,1051,1112,1061,1106,1119,1235,1149,1222,1203,1285,1217,1280,1284,1429,1414,1393,1455,1521,1396,1440,1559,1780,1923,1961,1944,1980,2081,2135,2126,2110,2053,2152,2110,2246,2138,2295
dynamic,RC,table,10,115,46,59,71,95,111,141,132,152,197,283,181,200,165,209,226,218,255,240,252,244,287,268,292,310,330,420,405,400,449,439,416,441,429,457,471,529,538,550,593,609,648,595,698,685,668,680,680,759,726,758,776,867,812,925,862,956,975,981,970,1029,1017,1064,1238,1156,1258,1288,1224,1298,1258,1347,1371,1367,1423,1523,1393,1528,1552,1569,1812,1715,1570,1717,1629,1717,1702,1848,2008,2008,1985,2037,2114,2029,2089,2238,2174,2122,2269,2260
dynamic,RC,table,11,102,57,83,65,82,97,108,135,156,141,167,197,157,198,196,186,213,225,216,250,252,252,282,307,348,313,373,351,424,388,461,454,453,452,475,512,548,580,566,544,610,590,644,663,684,691,672,737,817,752,807,752,827,834,916,880,896,890,993,962,1054,1043,1113,1038,1163,1189,1139,1244,1190,1294,1358,1441,1480,1462,1388,1436,1539,1464,1637,1681,1672,1661,1715,1734,1771,1849,1904,1914,2071,1998,2184,1978,1908,2120,2278,2153,2152,2213,2279
dynamic,RC,table,12,91,52,56,85,78,119,122,131,120,155,201,196,164,208,229,220,251,227,259,245,258,276,324,332,358,336,365,360,372,366,443,414,472,443,482,502,551,524,563,606,616,653,658,625,706,678,712,703,788,744,793,842,795,831,885,867,992,955,967,1053,1060,1036,1102,1155,1208,1234,1237,1209,1289,1292,1341,1321,1341,1429,1445,1452,1416,1453,1584,1499,1586,1640,1703,1641,1805,1798,1745,1829,1875,1917,2024,1913,2002,2086,2141,2139,2323,2259,2393
dynamic,RC,table,13,105,48,60,75,75,92,109,125,115,138,199,165,181,198,177,215,217,209,245,251,286,293,294,291,337,352,350,382,391,395,424,425,450,436,487,549,499,506,582,582,638,643,621,661,652,642,666,760,762,777,889,892,823,789,831,853,942,957,1021,928,988,999,1022,1129,1124,1105,1246,1215,1163,1295,1282,1299,1317,1351,1351,1439,1386,1543,1566,1507,1682,1753,1679,1768,1824,1780,1860,1936,1906,1709,1680,1793,1780,1809,1824,1835,2015,2101,2097
dynamic,RC,table,14,90,47,58,59,69,93,118,134,118,116,172,143,176,207,189,196,191,190,238,226,264,239,254,288,265,308,309,337,350,344,406,389,401,436,409,460,442,476,507,554,569,558,599,578,649,619,765,700,674,662,707,734,786,722,769,779,846,850,901,926,876,939,944,943,1007,1095,1179,1185,1105,1138,1269,1253,1214,1272,1274,1380,1363,1418,1397,1436,1508,1651,1506,1559,1654,1634,1628,1613,1654,1704,1685,1796,1877,1882,1904,1931,1957,2031,2015
dynamic,RC,table,15,86,45,69,59,63,93,112,130,116,143,173,135,166,170,204,181,198,228,232,252,241,244,281,269,283,317,325,365,359,392,375,427,421,391,433,447,490,566,658,618,657,791,648,748,726,763,791,738,720,741,695,849,741,819,871,825,874,893,941,971,1002,937,1058,1021,1078,1007,1052,1127,1137,1071,1213,1222,1189,1251,1332,1342,1295,1351,1329,1469,1405,1416,1467,1551,1582,1642,1662,1659,1687,1766,1990,2095,1877,1874,1971,1998,2255,2152,2121
dynamic,RC,table,16,83,46,51,68,76,75,85,122,114,126,137,170,188,158,228,182,203,212,236,253,237,272,276,262,280,374,423,373,392,394,410,370,425,437,440,463,449,594,517,559,562,551,552,611,631,646,609,631,704,662,755,766,854,785,827,800,883,876,945,891,977,998,935,1025,1046,1034,1142,1111,1180,1097,1201,1226,1289,1190,1242,1452,1439,1463,1442,1532,1487,1527,1548,1549,1678,1727,1625,1700,1785,1759,1825,1821,1933,2033,1959,2022,2100,2399,2682
