N,S
2,181818181.8181818
3,90909090.9090909
4,2.9999999999999996
5,0.5
6,1.3333333333333335
7,5.999999999999999
8,1.2727272727272727
9,0.6875
10,0.3235294117647059
11,0.9411764705882354
12,0.6551724137931035
13,0.5945945945945946
14,0.6153846153846153
15,0.4807692307692308
16,0.6481481481481481
17,0.47887323943661975
18,0.5657894736842105
19,0.5340909090909091
20,0.6078431372549019
21,0.5080645161290323
22,0.5642857142857143
23,0.5089820359281437
24,0.6210526315789473
25,0.6756756756756758
26,0.8850574712643678
27,0.8535353535353535
28,0.8287037037037037
29,0.8951965065502184
30,0.8828125
31,0.7440944881889765
32,0.6338582677165355
33,0.5806451612903225
34,0.62
35,0.6246153846153846
36,0.6197183098591549
37,0.6543909348441925
38,0.6393034825870646
39,0.7336956521739131
40,0.7592137592137592
41,0.7660098522167489
42,0.8053691275167786
43,0.9092920353982301
44,0.961456102783726
45,0.9062500000000001
46,0.8061420345489443
47,0.7641509433962265
48,0.7865546218487395
49,0.9565943238731219
50,1.0959349593495935
51,1.0220820189274449
52,1.1201780415430267
53,0.9625
54,0.981294964028777
55,0.9801980198019803
56,0.9596774193548386
57,1.0206451612903225
58,1.1767497034400949
59,1.0823529411764707
60,0.9234800838574423
61,1.0420258620689655
62,1.0696937697993665
63,1.173511293634497
64,1.0184645286686103
65,1.0627973358705993
66,1.0929808568824064
67,1.2089686098654708
68,1.0985432733504712
69,1.0961060480530238
70,1.138068635275339
71,1.1733021077283372
72,1.064516129032258
73,1.1249097472924188
74,1.2164948453608246
75,1.0986009327115256
76,1.1089901477832513
77,1.07455890722823
78,1.0497297297297297
79,1.1167843563280824
80,1.0990894483128013
81,1.103719224724987
82,1.0936721474838065
83,1.0931916948334137
84,1.153088630259624
85,1.106420404573439
86,1.0371835443037976
87,1.0568274734260017
88,1.1108499804151977
89,1.1219016659894352
90,1.1306218224481814
91,1.1287054409005628
92,1.090520313613685
93,1.122273864855202
94,1.1441876509141082
95,1.0908472269479415
96,1.1364838070059484
97,1.1664
98,1.0892582333025547
99,1.1469714964370545
100,1.129310344827586
