N,S
2,0.0
3,0.0
4,0.0009389671361502348
5,0.0026954177897574125
6,0.003826530612244898
7,0.001932367149758454
8,0.008994276369582992
9,0.01260835303388495
10,0.02800658978583196
11,0.011564625850340137
12,0.02314445331205108
13,0.03312444046553268
14,0.05071521456436931
15,0.06815203145478375
16,0.06506024096385542
17,0.08543922984356196
18,0.09693877551020409
19,0.12087912087912087
20,0.1489051094890511
21,0.17079889807162535
22,0.1815823605706874
23,0.2265943012211669
24,0.253671562082777
25,0.24025974025974023
26,0.23933975240715266
27,0.2727272727272727
28,0.2918918918918919
29,0.3053333333333333
30,0.3320363164721141
31,0.3219264892268694
32,0.3311603650586701
33,0.3452970297029703
34,0.36855036855036855
35,0.3944174757281554
36,0.4206161137440758
37,0.43101343101343104
38,0.47573964497041427
39,0.43396226415094336
40,0.44191096634093374
41,0.46613088404133174
42,0.5068027210884353
43,0.4860215053763441
44,0.5103825136612021
45,0.5251641137855579
46,0.5444096133751306
47,0.5573080967402734
48,0.6065239551478083
49,0.6081218274111675
50,0.6113320079522863
51,0.6197458455522972
52,0.6234967622571693
53,0.6824644549763034
54,0.6519699812382739
55,0.6546296296296296
56,0.657243816254417
57,0.6774475524475524
58,0.7078085642317381
59,0.6661442006269592
60,0.7737226277372263
61,0.7382657120127287
62,0.7369649805447471
63,0.7418126428027418
64,0.7842987804878049
65,0.8035168195718655
66,0.777462792345854
67,0.7863187588152327
68,0.7558290155440414
69,0.8261464750171117
70,0.8287037037037036
71,0.8222079589216945
72,0.866031746031746
73,0.8328322309079975
74,0.8558823529411765
75,0.906400966183575
76,0.9180327868852459
77,0.9766536964980546
78,0.9736842105263158
79,0.9956733369388859
80,0.9904509283819628
81,1.0116587175410705
82,1.0361383582860093
83,1.039136979427998
84,1.0972495088408645
85,1.0676056338028168
86,1.228974234321828
87,1.1158759124087592
88,1.1018558480794132
89,1.0366470092670599
90,1.0505341002465078
91,1.171943711521548
92,1.2296231375985978
93,1.1090404440919905
94,1.187141687141687
95,1.1803212851405622
96,1.1660886319845856
97,1.2327416173570018
98,1.1936076414401176
99,1.1821691821691822
100,1.1979345955249572
