N,S
2,0.0
3,0.0
4,0.0010277492291880781
5,0.002304147465437788
6,0.0037037037037037034
7,0.0018501387604070306
8,0.010689990281827016
9,0.015223596574690771
10,0.03406813627254509
11,0.016881827209533268
12,0.024046434494195686
13,0.03321364452423699
14,0.0430939226519337
15,0.07503607503607504
16,0.0821917808219178
17,0.10349854227405246
18,0.08587570621468926
19,0.11311053984575835
20,0.13212435233160622
21,0.17613636363636365
22,0.21052631578947367
23,0.23002754820936638
24,0.27259684361549497
25,0.22182254196642684
26,0.2002301495972382
27,0.2423500611995104
28,0.3103448275862069
29,0.3392592592592592
30,0.36415362731152207
31,0.3186951066499373
32,0.2740021574973031
33,0.31034482758620685
34,0.4037685060565276
35,0.468975468975469
36,0.4598445595854922
37,0.40342857142857147
38,0.3988095238095238
39,0.4249422632794457
40,0.5191326530612246
41,0.5185185185185185
42,0.49832775919732436
43,0.4341978866474544
44,0.4605522682445759
45,0.5369127516778524
46,0.64004914004914
47,0.5573080967402734
48,0.5210157618213661
49,0.5415913200723327
50,0.6706652126499455
51,0.6716101694915254
52,0.5780445969125214
53,0.5853658536585366
54,0.641735918744229
55,0.6650987770460959
56,0.6480836236933799
57,0.5615942028985507
58,0.7019150707743547
59,0.7365684575389948
60,0.738390092879257
61,0.6475924633635729
62,0.7009622501850482
63,0.7754777070063694
64,0.6957403651115618
65,0.7020708082832331
66,0.8048422597212033
67,0.7065906210392902
68,0.6611898016997166
69,0.8261464750171117
70,0.7940430925221799
71,0.671383647798742
72,0.9057104913678619
73,0.8517835178351784
74,0.7397051347229284
75,1.0094149293880297
76,0.8210313447927199
77,0.9365671641791045
78,1.1246200607902737
79,0.8915254237288136
80,0.9826315789473684
81,0.9222222222222222
82,0.8737483674357859
83,1.0986737400530504
84,0.922759190417183
85,1.1584309730005093
86,1.0411861614497528
87,1.0808661069376935
88,1.0344408427876823
89,1.0789127575624724
90,1.0658607753230513
91,1.0864247859763556
92,1.0956657555642328
93,1.1183526589364254
94,1.085361287907151
95,1.1658072193573978
96,1.0753375977256574
97,1.1752538548326439
98,1.106607629427793
99,1.2346041055718475
100,1.1477572559366755
