N,t
2,134.0
3,87.54545454545455
4,69.36363636363636
5,73.72727272727273
6,70.81818181818181
7,103.72727272727273
8,97.81818181818181
9,89.72727272727273
10,89.45454545454545
11,98.27272727272727
12,113.72727272727273
13,93.72727272727273
14,81.81818181818181
15,83.18181818181819
16,75.27272727272727
17,65.36363636363636
18,73.72727272727273
19,71.36363636363636
20,64.54545454545455
21,67.0
22,70.0
23,62.90909090909091
24,66.0
25,64.72727272727273
26,70.27272727272727
27,68.36363636363636
28,71.72727272727273
29,82.81818181818181
30,83.45454545454545
31,88.63636363636364
32,82.18181818181819
33,72.0909090909091
34,85.36363636363636
35,87.0
36,87.36363636363636
37,81.9090909090909
38,84.54545454545455
39,89.36363636363636
40,88.18181818181819
41,83.54545454545455
42,84.9090909090909
43,79.9090909090909
44,85.18181818181819
45,103.0909090909091
46,88.54545454545455
47,93.0
48,90.18181818181819
49,94.72727272727273
50,96.27272727272727
51,101.54545454545455
52,96.0909090909091
53,96.9090909090909
54,115.27272727272727
55,111.0
56,106.9090909090909
57,119.18181818181819
58,121.81818181818181
59,111.63636363636364
60,116.36363636363636
61,121.36363636363636
62,119.36363636363636
63,133.9090909090909
64,119.45454545454545
65,119.18181818181819
66,136.27272727272728
67,131.8181818181818
68,121.0909090909091
69,159.0
70,160.0909090909091
71,148.36363636363637
72,151.9090909090909
73,161.45454545454547
74,149.27272727272728
75,162.9090909090909
76,177.27272727272728
77,177.0909090909091
78,183.72727272727272
79,179.8181818181818
80,180.1818181818182
81,185.63636363636363
82,175.0
83,203.72727272727272
84,178.72727272727272
85,199.72727272727272
86,195.45454545454547
87,218.45454545454547
88,226.0909090909091
89,222.54545454545453
90,229.72727272727272
91,221.36363636363637
92,242.0
93,244.9090909090909
94,256.1818181818182
95,262.27272727272725
96,274.27272727272725
97,275.6363636363636
98,290.09090909090907
99,313.45454545454544
100,283.90909090909093
