N,t
2,109.17647058823529
3,55.76470588235294
4,60.76470588235294
5,90.05882352941177
6,111.23529411764706
7,118.3529411764706
8,138.64705882352942
9,146.2941176470588
10,184.94117647058823
11,189.2941176470588
12,195.2941176470588
13,193.64705882352942
14,216.05882352941177
15,227.94117647058823
16,233.1764705882353
17,242.41176470588235
18,269.05882352941177
19,269.17647058823525
20,295.94117647058823
21,296.70588235294116
22,318.29411764705884
23,332.0
24,354.94117647058823
25,369.70588235294116
26,394.3529411764706
27,401.0
28,418.1764705882353
29,425.3529411764706
30,449.88235294117646
31,454.11764705882354
32,485.5882352941176
33,489.05882352941177
34,518.1764705882352
35,532.0
36,568.1764705882351
37,572.5294117647059
38,596.0588235294117
39,615.9411764705883
40,627.1764705882352
41,639.7647058823529
42,674.8235294117648
43,684.5294117647059
44,701.2941176470588
45,707.1176470588235
46,743.1176470588235
47,751.7058823529412
48,784.0588235294117
49,788.0
50,830.5294117647059
51,853.5882352941177
52,885.5294117647059
53,897.2941176470588
54,920.1176470588235
55,933.4117647058823
56,977.9411764705883
57,984.2941176470588
58,1027.5294117647059
59,1042.9411764705883
60,1075.1176470588234
61,1081.4705882352941
62,1130.3529411764707
63,1146.1764705882354
64,1194.2941176470588
65,1210.0
66,1262.8235294117649
67,1258.764705882353
68,1290.4117647058824
69,1312.0
70,1354.4705882352941
71,1365.8823529411766
72,1428.235294117647
73,1446.2941176470588
74,1479.7058823529412
75,1519.0588235294117
76,1554.0
77,1584.1176470588234
78,1623.5882352941176
79,1638.0588235294117
80,1729.8235294117646
81,1736.4705882352941
82,1799.1764705882354
83,1782.8235294117646
84,1835.5882352941176
85,1863.8235294117646
86,1913.6470588235295
87,1932.1764705882354
88,1999.1764705882354
89,2002.4117647058824
90,2042.8823529411766
91,2110.2352941176464
92,2119.0
93,2165.1176470588234
94,2209.117647058823
95,2230.058823529412
96,2267.705882352941
97,2318.235294117647
98,2391.294117647059
99,2453.529411764706
100,2497.176470588235
