N,t
2,131.8235294117647
3,80.6470588235294
4,69.99999999999999
5,87.82352941176471
6,136.41176470588235
7,218.23529411764707
8,240.35294117647058
9,251.7058823529412
10,152.11764705882354
11,155.41176470588235
12,162.94117647058823
13,163.2941176470588
14,185.94117647058823
15,195.52941176470588
16,201.7058823529412
17,206.05882352941177
18,224.05882352941177
19,235.1764705882353
20,242.1764705882353
21,253.58823529411765
22,274.3529411764706
23,275.94117647058823
24,302.3529411764706
25,302.52941176470586
26,323.8235294117647
27,346.1764705882353
28,358.29411764705884
29,374.8235294117647
30,390.5882352941176
31,400.0
32,415.7647058823529
33,445.05882352941177
34,442.1764705882353
35,456.11764705882354
36,486.29411764705884
37,498.70588235294116
38,525.2352941176471
39,530.4117647058825
40,564.5294117647059
41,564.6470588235294
42,594.8235294117648
43,592.4117647058823
44,635.4117647058823
45,642.0588235294117
46,666.0588235294117
47,679.0588235294117
48,697.0588235294117
49,721.4705882352941
50,736.1176470588235
51,777.7058823529412
52,797.3529411764706
53,798.8235294117648
54,828.4117647058823
55,845.7647058823529
56,877.2352941176471
57,901.8235294117648
58,925.1764705882352
59,952.8823529411765
60,975.4705882352941
61,992.8235294117648
62,1028.4705882352941
63,1037.4705882352941
64,1049.4117647058824
65,1081.4117647058824
66,1136.235294117647
67,1149.3529411764703
68,1172.4117647058824
69,1194.3529411764705
70,1234.8235294117646
71,1245.8235294117646
72,1289.1176470588234
73,1288.2941176470588
74,1343.235294117647
75,1391.5882352941176
76,1405.8823529411766
77,1431.9411764705883
78,1494.764705882353
79,1501.8235294117646
80,1523.9411764705883
81,1533.4117647058824
82,1617.8235294117646
83,1671.8823529411766
84,1692.1764705882354
85,1696.0
86,1730.2941176470588
87,1766.235294117647
88,1775.4117647058824
89,1783.5882352941176
90,1853.0588235294117
91,1865.4705882352941
92,1922.8823529411766
93,1951.1764705882354
94,2019.9411764705883
95,1987.4117647058824
96,2035.764705882353
97,2143.823529411764
98,2135.5882352941176
99,2138.176470588235
100,2235.588235294117
