N,t
2,74.58823529411768
3,89.00000000000001
4,47.94117647058823
5,52.588235294117645
6,61.588235294117645
7,74.41176470588235
8,128.23529411764707
9,155.2941176470588
10,160.11764705882354
11,205.0
12,175.76470588235293
13,137.23529411764707
14,141.05882352941177
15,142.05882352941174
16,153.23529411764707
17,152.76470588235293
18,162.94117647058823
19,174.47058823529412
20,183.8235294117647
21,189.47058823529412
22,203.1764705882353
23,210.64705882352942
24,224.47058823529412
25,233.64705882352942
26,250.05882352941177
27,255.41176470588235
28,272.94117647058823
29,282.8235294117647
30,302.8235294117647
31,306.5882352941176
32,325.5882352941176
33,334.70588235294116
34,352.0
35,359.4117647058824
36,377.29411764705884
37,382.47058823529414
38,402.11764705882354
39,414.5882352941176
40,431.8235294117647
41,440.52941176470586
42,472.0
43,487.6470588235294
44,491.47058823529414
45,500.8235294117647
46,522.4705882352941
47,529.7058823529412
48,553.1176470588235
49,559.4705882352941
50,585.0
51,607.1176470588235
52,608.0
53,613.1764705882352
54,643.7058823529412
55,644.7058823529412
56,665.2941176470588
57,673.5294117647059
58,701.0588235294117
59,724.5882352941177
60,740.7647058823529
61,759.8235294117648
62,778.1764705882352
63,796.7058823529412
64,817.7647058823529
65,835.3529411764706
66,864.0588235294117
67,874.2352941176471
68,906.7058823529412
69,924.5882352941177
70,944.2941176470588
71,956.7058823529412
72,982.5882352941177
73,991.9411764705883
74,1025.0
75,1035.4117647058824
76,1069.1176470588234
77,1102.0000000000005
78,1115.5882352941176
79,1134.1176470588234
80,1187.3529411764705
81,1167.6470588235295
82,1208.2352941176473
83,1227.235294117647
84,1237.3529411764705
85,1258.9411764705883
86,1309.3529411764705
87,1318.1176470588234
88,1341.4705882352941
89,1346.1176470588234
90,1401.0
91,1423.235294117647
92,1454.1176470588234
93,1496.4705882352941
94,1529.1764705882354
95,1559.3529411764705
96,1597.1764705882354
97,1579.3529411764705
98,1639.5294117647059
99,1648.0
100,1734.2941176470588
