N,t
2,57.470588235294116
3,66.17647058823529
4,58.05882352941177
5,62.88235294117647
6,79.76470588235294
7,82.6470588235294
8,89.47058823529412
9,100.88235294117646
10,108.3529411764706
11,123.58823529411765
12,154.4705882352941
13,143.82352941176467
14,155.58823529411765
15,150.05882352941174
16,163.6470588235294
17,166.41176470588235
18,182.2941176470588
19,189.1764705882353
20,196.1764705882353
21,214.2941176470588
22,227.35294117647058
23,235.94117647058823
24,244.41176470588235
25,255.0
26,273.0
27,287.2352941176471
28,291.3529411764706
29,300.6470588235294
30,326.8235294117647
31,326.0
32,347.6470588235294
33,358.0
34,373.52941176470586
35,376.29411764705884
36,392.0
37,410.6470588235294
38,425.05882352941177
39,428.88235294117646
40,463.94117647058823
41,484.4117647058824
42,492.70588235294116
43,506.47058823529414
44,524.1176470588235
45,563.1176470588235
46,576.5882352941177
47,569.1176470588236
48,611.1176470588235
49,618.7058823529412
50,651.6470588235293
51,634.1176470588235
52,665.5294117647059
53,666.4705882352941
54,690.1176470588235
55,707.0
56,739.4117647058823
57,755.2941176470588
58,776.1176470588235
59,792.9411764705883
60,825.4705882352941
61,851.1176470588235
62,848.0
63,861.7647058823529
64,905.1764705882352
65,932.7058823529412
66,1003.4117647058823
67,958.6470588235294
68,994.6470588235294
69,1040.0
70,1076.5294117647059
71,1072.1764705882354
72,1097.9411764705883
73,1105.8235294117646
74,1151.8235294117646
75,1191.3529411764705
76,1209.6470588235295
77,1195.2941176470588
78,1265.4705882352941
79,1263.0588235294117
80,1306.0588235294117
81,1312.8823529411766
82,1356.764705882353
83,1367.0
84,1419.0588235294117
85,1432.8823529411766
86,1438.1176470588234
87,1459.5294117647059
88,1506.3529411764705
89,1519.5294117647059
90,1585.2941176470588
91,1568.5882352941176
92,1630.8823529411766
93,1648.4705882352941
94,1676.0588235294117
95,1704.4705882352941
96,1748.5882352941176
97,1756.8823529411766
98,1795.1176470588234
99,1855.8823529411766
100,1909.4705882352941
