N,t
2,83.47058823529412
3,81.3529411764706
4,73.82352941176471
5,80.17647058823529
6,99.58823529411765
7,152.41176470588235
8,160.7058823529412
9,197.05882352941177
10,182.2941176470588
11,184.7058823529412
12,185.47058823529412
13,185.0
14,182.11764705882354
15,191.94117647058823
16,190.23529411764707
17,196.7058823529412
18,237.05882352941177
19,248.64705882352942
20,249.88235294117646
21,248.64705882352942
22,262.70588235294116
23,272.4117647058824
24,288.8235294117647
25,298.1764705882353
26,313.0
27,336.05882352941177
28,353.2352941176471
29,349.05882352941177
30,372.7647058823529
31,391.1764705882353
32,402.3529411764706
33,411.5882352941176
34,426.6470588235294
35,449.05882352941177
36,460.1764705882353
37,476.3529411764706
38,491.8235294117647
39,511.11764705882354
40,521.7058823529412
41,529.0588235294117
42,561.0
43,572.6470588235294
44,584.8235294117648
45,584.9411764705883
46,626.9411764705883
47,622.9411764705883
48,642.0
49,660.5882352941177
50,674.0588235294117
51,702.2941176470588
52,747.7058823529412
53,785.0
54,779.1176470588235
55,763.3529411764706
56,871.4117647058823
57,794.0588235294117
58,859.5294117647059
59,861.0
60,870.2941176470588
61,904.4117647058823
62,934.1176470588235
63,1004.1764705882352
64,986.1764705882352
65,1012.8823529411765
66,1012.0
67,1047.2941176470588
68,1056.5294117647059
69,1126.7058823529412
70,1109.8235294117646
71,1219.8235294117646
72,1158.1764705882354
73,1167.235294117647
74,1183.294117647059
75,1246.4705882352941
76,1269.5294117647059
77,1328.4705882352941
78,1308.5882352941178
79,1348.235294117647
80,1314.0
81,1326.5882352941176
82,1439.3529411764705
83,1461.9411764705883
84,1477.0
85,1486.3529411764705
86,1532.235294117647
87,1568.8823529411766
88,1558.8823529411766
89,1536.1176470588234
90,1579.235294117647
91,1577.1764705882354
92,1673.6470588235295
93,1638.4705882352941
94,1716.1176470588234
95,1790.9411764705883
96,1789.8823529411766
97,1766.3529411764705
98,1772.2941176470588
99,1807.8823529411766
100,1907.6470588235295
