N,t
2,77.47058823529412
3,46.76470588235294
4,49.705882352941174
5,53.76470588235294
6,65.05882352941178
7,71.29411764705881
8,81.11764705882354
9,95.70588235294117
10,110.94117647058823
11,114.11764705882354
12,121.23529411764706
13,155.9411764705883
14,155.11764705882354
15,157.6470588235294
16,155.1764705882353
17,169.94117647058823
18,171.0
19,194.23529411764707
20,197.47058823529412
21,214.35294117647058
22,220.52941176470588
23,225.35294117647058
24,239.64705882352942
25,247.88235294117646
26,261.29411764705884
27,274.4117647058824
28,301.7647058823529
29,293.3529411764706
30,325.47058823529414
31,325.05882352941177
32,345.7647058823529
33,363.11764705882354
34,354.6470588235294
35,373.05882352941177
36,407.1764705882353
37,419.29411764705884
38,418.5882352941176
39,418.0
40,449.6470588235294
41,451.0
42,468.3529411764706
43,492.0
44,503.2352941176471
45,520.3529411764706
46,538.3529411764706
47,551.2941176470588
48,588.2941176470588
49,587.3529411764707
50,607.0
51,620.0588235294117
52,630.0
53,654.2352941176471
54,667.5882352941177
55,689.5294117647059
56,715.9411764705883
57,733.8823529411765
58,753.4705882352941
59,750.7647058823529
60,792.7058823529412
61,805.3529411764706
62,841.1176470588235
63,869.7058823529412
64,885.8823529411765
65,901.0
66,916.2352941176471
67,935.6470588235294
68,946.0
69,985.5882352941177
70,1007.0588235294117
71,999.7058823529412
72,1040.7058823529412
73,1071.1176470588234
74,1111.1176470588234
75,1127.8235294117646
76,1150.764705882353
77,1168.8823529411766
78,1181.3529411764703
79,1194.8235294117646
80,1227.9411764705883
81,1249.6470588235295
82,1292.6470588235295
83,1298.4705882352941
84,1335.235294117647
85,1356.0
86,1393.764705882353
87,1405.4117647058824
88,1467.764705882353
89,1470.6470588235295
90,1519.235294117647
91,1530.8235294117646
92,1580.3529411764705
93,1584.8823529411766
94,1639.2941176470588
95,1651.3529411764705
96,1685.1176470588234
97,1849.7058823529412
98,1843.1764705882354
99,1841.0
100,1853.3529411764705
