N,t
2,103.11764705882354
3,55.23529411764706
4,57.470588235294116
5,91.0
6,105.41176470588235
7,116.82352941176471
8,134.64705882352942
9,146.0
10,172.2941176470588
11,193.76470588235293
12,178.1764705882353
13,174.2941176470588
14,202.47058823529412
15,210.0
16,220.1764705882353
17,227.1764705882353
18,241.2941176470588
19,251.23529411764707
20,266.94117647058823
21,277.7647058823529
22,289.4117647058824
23,312.05882352941177
24,323.29411764705884
25,336.0
26,353.94117647058823
27,360.5882352941176
28,388.3529411764706
29,407.29411764705884
30,422.2352941176471
31,421.0
32,444.5882352941176
33,456.11764705882354
34,487.52941176470586
35,494.52941176470586
36,525.7647058823529
37,537.4705882352943
38,563.2352941176471
39,568.4705882352941
40,594.1176470588235
41,606.7058823529412
42,631.5882352941177
43,650.8823529411765
44,670.0
45,683.0
46,720.1764705882352
47,708.0588235294118
48,742.4705882352941
49,748.8823529411765
50,780.7647058823529
51,798.7647058823529
52,835.0588235294117
53,846.9411764705883
54,878.0
55,892.9411764705883
56,914.8235294117648
57,947.3529411764706
58,969.1764705882352
59,986.3529411764706
60,1019.2941176470588
61,1037.3529411764705
62,1069.2941176470588
63,1078.2941176470588
64,1116.6470588235295
65,1141.1764705882354
66,1167.764705882353
67,1208.1176470588234
68,1229.1764705882354
69,1242.8235294117646
70,1297.1176470588234
71,1308.4117647058824
72,1361.0
73,1388.8823529411766
74,1424.6470588235295
75,1437.1176470588234
76,1452.6470588235295
77,1535.0588235294117
78,1587.235294117647
79,1605.8823529411766
80,1629.2941176470588
81,1650.235294117647
82,1670.1764705882354
83,1732.7058823529412
84,1744.6470588235295
85,1781.235294117647
86,1854.2941176470588
87,1866.764705882353
88,1920.5882352941176
89,1960.235294117647
90,2009.0588235294117
91,2032.8823529411766
92,2066.6470588235293
93,2141.9411764705883
94,2220.470588235294
95,2234.176470588235
96,2253.9411764705883
97,2250.529411764705
98,2288.1176470588225
99,2333.0
100,2359.411764705883
