N,t
2,138.54545454545453
3,101.81818181818181
4,70.45454545454545
5,66.72727272727273
6,83.72727272727273
7,127.45454545454545
8,115.27272727272727
9,97.63636363636364
10,113.36363636363636
11,125.54545454545455
12,107.27272727272727
13,77.63636363636364
14,68.72727272727273
15,78.27272727272727
16,93.36363636363636
17,78.0909090909091
18,73.45454545454545
19,69.9090909090909
20,70.63636363636364
21,84.54545454545455
22,86.45454545454545
23,70.81818181818181
24,69.72727272727273
25,72.81818181818181
26,74.18181818181819
27,83.0
28,87.27272727272727
29,82.63636363636364
30,70.45454545454545
31,76.9090909090909
32,88.45454545454545
33,91.18181818181819
34,84.27272727272727
35,77.81818181818181
36,78.63636363636364
37,94.45454545454545
38,93.0909090909091
39,87.45454545454545
40,83.0
41,85.27272727272727
42,104.54545454545455
43,99.63636363636364
44,92.18181818181819
45,88.81818181818181
46,100.9090909090909
47,117.54545454545455
48,106.54545454545455
49,92.81818181818181
50,106.18181818181819
51,124.72727272727273
52,106.36363636363636
53,100.81818181818181
54,119.27272727272727
55,132.63636363636363
56,112.72727272727273
57,108.0909090909091
58,130.54545454545453
59,140.54545454545453
60,118.0909090909091
61,142.27272727272728
62,152.72727272727272
63,124.0
64,131.0
65,165.0909090909091
66,134.63636363636363
67,142.45454545454547
68,168.63636363636363
69,138.0
70,150.27272727272728
71,177.63636363636363
72,154.45454545454547
73,182.1818181818182
74,173.72727272727272
75,173.8181818181818
76,194.0909090909091
77,169.36363636363637
78,187.45454545454547
79,186.72727272727272
80,195.27272727272728
81,202.36363636363637
82,198.54545454545453
83,211.72727272727272
84,205.72727272727272
85,229.8181818181818
86,211.63636363636363
87,235.0909090909091
88,221.1818181818182
89,242.27272727272728
90,229.1818181818182
91,248.72727272727272
92,236.72727272727272
93,252.0909090909091
94,247.63636363636363
95,258.3636363636364
96,269.3636363636364
97,257.27272727272725
98,271.0
99,274.90909090909093
100,280.8181818181818
