N,t
2,11.235294117647058
3,4.764705882352941
4,5.235294117647059
5,5.705882352941177
6,5.9411764705882355
7,5.882352941176471
8,6.764705882352941
9,7.470588235294118
10,7.529411764705882
11,7.705882352941177
12,8.0
13,8.882352941176471
14,9.705882352941176
15,8.941176470588236
16,9.411764705882353
17,10.352941176470589
18,10.647058823529411
19,13.647058823529411
20,14.529411764705882
21,12.941176470588236
22,12.882352941176471
23,14.882352941176471
24,16.235294117647058
25,16.823529411764707
26,14.941176470588236
27,15.705882352941176
28,16.764705882352942
29,18.235294117647058
30,17.529411764705884
31,18.058823529411764
32,17.117647058823525
33,18.235294117647058
34,19.11764705882353
35,19.470588235294116
36,20.352941176470587
37,20.705882352941178
38,20.88235294117647
39,21.411764705882355
40,21.41176470588235
41,22.529411764705884
42,22.58823529411765
43,24.41176470588235
44,24.823529411764707
45,24.41176470588235
46,24.470588235294116
47,26.647058823529413
48,25.470588235294116
49,28.58823529411765
50,27.294117647058822
51,28.235294117647058
52,29.41176470588235
53,30.176470588235293
54,30.352941176470587
55,31.58823529411765
56,31.58823529411765
57,31.352941176470587
58,32.35294117647059
59,34.64705882352942
60,34.23529411764706
61,36.411764705882355
62,35.11764705882353
63,35.64705882352941
64,38.88235294117647
65,39.94117647058824
66,41.529411764705884
67,44.64705882352941
68,43.470588235294116
69,43.0
70,45.94117647058823
71,47.529411764705884
72,45.294117647058826
73,48.76470588235294
74,48.64705882352941
75,48.05882352941177
76,50.470588235294116
77,50.0
78,53.1764705882353
79,55.23529411764706
80,52.11764705882353
81,53.23529411764706
82,53.76470588235294
83,60.294117647058826
84,56.8235294117647
85,59.529411764705884
86,58.35294117647059
87,60.1764705882353
88,60.88235294117647
89,65.58823529411765
90,65.11764705882354
91,63.11764705882353
92,67.58823529411765
93,65.99999999999999
94,67.52941176470588
95,69.3529411764706
96,67.94117647058823
97,77.3529411764706
98,70.82352941176471
99,72.82352941176471
100,74.82352941176471
