N,1,2,3,4,5,6,7,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.04878048780487806,0.009756097560975611,0.0054421768707483,0.003964321110009911,0.004153686396677052,0.00308641975308642,0.0027797081306462825
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,0.072992700729927,0.10638297872340427,0.05494505494505494,0.01529051987767584,0.012836970474967908,0.014947683109118086,0.013717421124828533
7,1.0,0.10416666666666667,0.08264462809917356,0.05235602094240838,0.0099601593625498,0.008764241893076247,0.008583690987124463,0.008605851979345954
8,1.0,0.14606741573033707,0.08441558441558442,0.1830985915492958,0.012732615083251714,0.012081784386617101,0.010833333333333332,0.010333863275039747
9,1.0,0.1842105263157895,0.1443298969072165,0.1842105263157895,0.013645224171539962,0.014184397163120567,0.012400354295837024,0.012184508268059183
10,1.0,0.27419354838709675,0.11971830985915494,0.09659090909090909,0.015315315315315315,0.017276422764227643,0.013127413127413126,0.012354651162790697
11,1.0,0.2236842105263158,0.0805687203791469,0.2463768115942029,0.01614434947768281,0.01572617946345976,0.01101749837977965,0.010953608247422681
12,1.0,0.2682926829268293,0.5789473684210527,0.6470588235294117,0.018077239112571898,0.017585931254996003,0.0177133655394525,0.017094017094017096
13,1.0,0.3714285714285715,0.6046511627906977,0.4193548387096775,0.022887323943661976,0.02521823472356935,0.02124183006535948,0.025365853658536587
14,1.0,0.625,0.4054054054054054,0.5084745762711864,0.031023784901758014,0.03333333333333333,0.03773584905660377,0.03597122302158273
15,1.0,0.5230769230769231,1.0625,0.39534883720930236,0.0480225988700565,0.03715846994535519,0.049562682215743434,0.041871921182266014
16,1.0,0.6911764705882353,1.2368421052631577,0.26256983240223464,0.07846410684474123,0.056763285024154585,0.06143790849673202,0.05562130177514793
17,1.0,0.5822784810126582,1.2105263157894737,0.7931034482758622,0.07628524046434494,0.06397774687065369,0.054567022538552785,0.05749999999999999
18,1.0,0.4758064516129032,1.4047619047619049,0.16164383561643836,0.07554417413572344,0.07274969173859433,0.07177615571776155,0.08071135430916553
19,1.0,0.5,1.25,0.4263565891472868,0.06395348837209301,0.07006369426751592,0.07735583684950773,0.07096774193548387
20,1.0,0.8148148148148148,1.2692307692307692,0.5739130434782608,0.08078335373317014,0.09295774647887323,0.0923076923076923,0.0870712401055409
21,1.0,0.7945205479452054,1.0943396226415092,0.18125,0.0847953216374269,0.07869742198100406,0.07764390896921017,0.07601572739187418
22,1.0,0.6728971962616822,0.6371681415929203,0.05801772763900081,0.11631663974151857,0.09350649350649351,0.09056603773584906,0.09549071618037136
23,1.0,1.0140845070422537,0.7422680412371134,0.22085889570552145,0.10876132930513595,0.10404624277456649,0.09350649350649351,0.09278350515463918
24,1.0,0.9753086419753085,0.37440758293838855,0.3376068376068376,0.10547396528704939,0.10881542699724517,0.10367454068241469,0.10367454068241469
25,1.0,0.8389830508474577,0.39599999999999996,0.18714555765595461,0.12857142857142856,0.1390449438202247,0.13026315789473683,0.13199999999999998
26,1.0,0.9316239316239315,0.8449612403100776,0.15593705293276108,0.13423645320197045,0.1410090556274256,0.13885350318471337,0.14119170984455956
27,1.0,1.2037037037037037,0.9285714285714287,0.11648745519713263,0.17333333333333334,0.17287234042553196,0.17150395778364116,0.16971279373368145
28,1.0,1.1774193548387097,1.123076923076923,0.16957026713124274,0.22565687789799072,0.1850443599493029,0.19440745672436752,0.1867007672634271
29,1.0,1.0413793103448274,0.8934911242603549,0.32826086956521733,0.21207865168539322,0.16575192096597144,0.19816272965879264,0.19211195928753177
30,1.0,1.146341463414634,0.5081081081081081,0.16998191681735986,0.25405405405405407,0.20479302832244006,0.24736842105263154,0.23618090452261306
31,1.0,0.9132420091324202,0.3663003663003664,0.2766251728907331,0.2583979328165375,0.20512820512820515,0.25220680958385877,0.25412960609911056
32,1.0,0.6540697674418604,0.45731707317073167,0.2866242038216561,0.2571428571428572,0.2488938053097345,0.2672209026128266,0.2805486284289277
33,1.0,0.6711409395973156,0.24096385542168677,0.7220216606498195,0.23696682464454977,0.25220680958385877,0.24096385542168677,0.2478314745972739
34,1.0,0.5943396226415095,0.48337595907928393,0.4736842105263159,0.24168797953964197,0.20127795527156553,0.226890756302521,0.2263473053892216
35,1.0,0.528169014084507,0.5952380952380951,0.933609958506224,0.29032258064516125,0.23510971786833854,0.26913875598086123,0.2697841726618705
36,1.0,0.47600000000000003,0.48275862068965514,1.3296089385474859,0.2997481108312342,0.24765868886576486,0.2819905213270142,0.2806603773584906
37,1.0,0.5128755364806866,0.5886699507389163,1.1273584905660377,0.2815076560659599,0.26526082130965595,0.2869147659063625,0.27887981330221706
38,1.0,0.5107632093933464,0.6525,0.790909090909091,0.2773645058448459,0.2806451612903226,0.2989690721649485,0.3013856812933025
39,1.0,0.48901098901098905,0.3016949152542373,1.3692307692307693,0.3065442020665901,0.27161749745676506,0.3034090909090909,0.3030646992054484
40,1.0,0.681710213776722,0.4505494505494505,0.5917525773195875,0.3543209876543209,0.29587628865979376,0.3221099887766554,0.3224719101123595
41,1.0,0.6752336448598133,0.4857142857142857,0.564453125,0.34363852556480384,0.3144722524483134,0.3165388828039431,0.3276643990929705
42,1.0,0.6584362139917695,0.5507745266781411,0.8767123287671232,0.3459459459459459,0.3426124197002141,0.33613445378151263,0.3459459459459459
43,1.0,0.65234375,0.6640159045725647,0.7245119305856833,0.31749049429657794,0.3799772468714449,0.3583690987124463,0.36069114470842334
44,1.0,0.6735395189003436,0.9074074074074072,1.0919220055710306,0.39635995955510617,0.41835645677694766,0.4079084287200832,0.4233261339092872
45,1.0,0.7756653992395438,1.0488431876606685,1.4020618556701032,0.45082872928176804,0.3597883597883598,0.41590214067278286,0.43589743589743596
46,1.0,0.609129814550642,1.1763085399449036,1.4573378839590445,0.4852272727272728,0.43839835728952775,0.437948717948718,0.45281018027571585
47,1.0,0.670846394984326,0.9427312775330396,1.2478134110787171,0.4241823587710605,0.418377321603128,0.43584521384928726,0.4371807967313585
48,1.0,0.9115913555992141,1.1658291457286432,1.3975903614457832,0.4055944055944056,0.46774193548387094,0.4691607684529828,0.4663316582914573
49,1.0,1.1244541484716157,0.9884836852207293,1.165158371040724,0.4790697674418604,0.49424184261036463,0.5093966369930761,0.5175879396984925
50,1.0,1.0593525179856114,0.6848837209302326,1.823529411764706,0.6458333333333334,0.5561850802644004,0.5588235294117648,0.576320939334638
51,1.0,1.1918819188191883,1.093062605752961,1.2304761904761905,0.6408730158730158,0.5783348254252462,0.5948434622467771,0.6247582205029013
52,1.0,0.9533333333333333,1.1793814432989689,1.0671641791044775,0.4855687606112054,0.5411542100283822,0.5447619047619047,0.5411542100283822
53,1.0,1.0407830342577489,1.2888888888888888,0.9114285714285715,0.5157639450282943,0.5984990619136961,0.6058879392212725,0.6018867924528303
54,1.0,1.1045016077170418,1.0315315315315314,0.7316293929712461,0.6262534184138558,0.5417981072555206,0.6302752293577981,0.635522664199815
55,1.0,1.1309707241910634,1.812345679012346,1.4621513944223112,0.6983824928639393,0.6011466011466013,0.6630532971996388,0.6684881602914392
56,1.0,1.1323987538940812,1.0644216691068815,1.321818181818182,0.5973705834018077,0.6181972789115646,0.6573236889692586,0.6549549549549549
57,1.0,1.0557142857142856,1.0179063360881542,2.041436464088398,0.5628332063975628,0.5636918382913807,0.6414930555555555,0.6563055062166964
58,1.0,1.202623906705539,0.8832976445396146,2.027027027027027,0.6784539473684211,0.6156716417910447,0.7130509939498704,0.6962025316455696
59,1.0,1.2764227642276424,1.3437945791726107,1.4359756097560978,0.7876254180602007,0.7671009771986972,0.8058169375534646,0.7843463780183182
60,1.0,1.1954484605087017,1.4219745222929938,1.0264367816091955,0.6346837242359632,0.6976562500000001,0.7155448717948719,0.724249797242498
61,1.0,1.108910891089109,1.2461752433936022,1.0886998784933173,0.6049966239027685,0.6711610486891386,0.7150837988826816,0.7219983883964546
62,1.0,1.2438423645320198,1.5007429420505203,1.3502673796791445,0.7554225878833208,0.7692307692307692,0.7559880239520959,0.7996832937450515
63,1.0,1.1512309495896833,0.9919191919191918,1.5661881977671448,0.6735253772290809,0.6666666666666666,0.7389014296463505,0.7642023346303501
64,1.0,1.2852272727272729,1.1055718475073313,1.8271405492730208,0.6981481481481481,0.860730593607306,0.8434004474272931,0.8660030627871362
65,1.0,1.2120181405895691,1.205186020293123,1.7524590163934428,0.7820043891733724,0.8154080854309688,0.7382596685082875,0.8242097147262916
66,1.0,1.210526315789474,1.289237668161435,1.0502283105022832,0.7876712328767124,0.7671781187458306,0.775455158462576,0.8575689783743476
67,1.0,1.2151101783840503,1.4402985074626866,0.7361729179910997,0.6655172413793103,0.7986206896551724,0.8236130867709817,0.8109243697478993
68,1.0,1.3282520325203253,1.1914311759343663,1.8698140200286122,0.8230478589420653,0.9812312312312311,0.8813216453135535,0.9020013802622497
69,1.0,1.207400194741967,1.1665098777046097,1.6802168021680217,0.7848101265822786,0.7089765580331618,0.8510638297872339,0.8757062146892657
70,1.0,1.3122568093385214,1.275047258979206,1.5140291806958475,0.7206196581196581,0.7660420215786485,0.8969414893617023,0.9189373297002724
71,1.0,1.2168344007319303,1.25,1.023076923076923,0.8235294117647058,0.8149509803921567,0.8848968729208251,0.8704188481675392
72,1.0,1.3862194016319132,1.4343339587242028,1.3887375113533151,0.9020648967551623,0.9150209455415919,0.9915693904020753,0.9671094244149274
73,1.0,1.2156536219816818,1.2931798051372896,1.8838709677419356,0.7612095933263816,0.822072072072072,0.9299363057324841,0.8990147783251231
74,1.0,1.2746071133167909,1.2210776545166402,1.4009090909090907,0.9118343195266272,0.9384896467722289,0.9294330518697226,0.9238609112709832
75,1.0,1.356285028022418,1.457831325301205,1.459086993970715,0.8977212506624273,0.9453125000000001,1.0272892662219528,1.019867549668874
76,1.0,1.278166278166278,1.326612903225806,1.082236842105263,0.8245614035087718,0.8435897435897435,0.9856201318154583,1.0129310344827585
77,1.0,1.2527798369162342,1.6125954198473285,1.4407502131287298,0.8505284348263714,0.8675564681724846,0.9613196814562002,0.9982279976373302
78,1.0,1.3312011371712864,1.4701726844583989,1.707383773928897,0.859568609453878,0.9267689262741219,1.0504767246214248,1.1195457262402868
79,1.0,1.3200851667849538,1.314487632508834,1.0677382319173363,0.9360845495722194,0.9403437815975733,1.0054054054054054,1.0889929742388758
80,1.0,1.3310946944257889,1.3239812959251838,1.5655608214849919,0.8510090167453843,1.0,1.052575677110993,1.1229461756373935
81,1.0,1.2999999999999998,1.4779356768885563,1.6357615894039734,0.9748396645288602,0.9676787463271302,1.0427440633245382,1.0923161967938086
82,1.0,1.293635790800252,1.1527231892195395,1.267283950617284,0.8883600173085244,1.0664935064935066,1.0533606977937402,1.124931506849315
83,1.0,1.3618628067967273,1.4397870924817033,1.1437632135306555,0.9545655050727834,0.9656403391343151,1.1103129810159056,1.1896646509070918
84,1.0,1.293325526932084,1.5458362491252624,1.2608447488584473,0.9722711267605634,1.1236012207527977,1.1117262204328133,1.189553042541734
85,1.0,1.3721204961606617,1.2449088960342982,1.251616379310345,0.9470036689767631,1.0573509330905781,1.1200578592092576,1.1791878172588832
86,1.0,1.350750416898277,1.416083916083916,1.5677419354838709,0.9604743083003952,1.1302325581395347,1.1451460885956646,1.191176470588235
87,1.0,1.3063492063492066,1.456637168141593,1.4549204478491455,0.9879951980792319,1.0274656679151062,1.1962209302325584,1.226527570789866
88,1.0,1.3035439137134053,1.3371970495258165,1.2386530014641288,0.9821981424148606,1.020506634499397,1.1235059760956174,1.2595533498759304
89,1.0,1.3998935037273696,1.551032448377581,1.452486187845304,1.013102119460501,1.073937908496732,1.2115207373271888,1.2471537001897532
90,1.0,1.35490293678447,1.2060256978289765,1.5430839002267573,0.9988990825688074,1.077166600712307,1.2372727272727275,1.2906590801327646
91,1.0,1.3754249635745506,1.4317492416582405,1.4976203067160232,1.1023744647722848,1.1630390143737164,1.3026678932842686,1.3576222435282839
92,1.0,1.308003597122302,1.3210717529518619,1.4451068057625434,1.013942140118508,1.0927873779113448,1.2951914514692786,1.3424088601753574
93,1.0,1.3662420382165605,1.5143721633888048,1.4045837231057063,1.1712168486739467,1.1146993318485523,1.3171052631578948,1.419187145557656
94,1.0,1.3885688967656182,1.3223628691983125,1.3922701021768107,1.0688949522510234,1.1121362668559265,1.3439108061749574,1.4658559401309637
95,1.0,1.3718900043649063,1.4113156713066906,1.4564411492122336,1.120898716119829,1.0894280762564994,1.3351741716227699,1.4358154408405666
96,1.0,1.3462012320328542,1.5752042287361845,1.4627398482820169,1.069494290375204,1.0865097779250912,1.3624272651704075,1.4745838956365274
97,1.0,1.375880646498135,1.3873798579189303,1.5689981096408316,1.046328395839899,1.0949868073878628,1.3562091503267972,1.460624725032996
98,1.0,1.372231012658228,1.506296135475467,1.336801541425819,1.1277633289986997,1.0871200250705109,1.3881552621048419,1.4269847799259565
99,1.0,1.3395155185465557,1.4150339864054378,1.5666223992917219,1.04673173617273,1.0263921113689096,1.391116352201258,1.5130397605814452
100,1.0,1.4498127340823972,1.6556886227544911,1.7258136424431567,1.0997159090909092,1.239513288504643,1.4596530920060333,1.5903861955628595
