N,1,2,3,4,5,6,7,8
2,90909090.9090909,3818181818.181818,39818181818.181816,105363636363.63635,111909090909.0909,133999999999.99998,118818181818.18181,119818181818.18181
3,0.4444444444444444,9.11111111111111,45.55555555555555,81.66666666666666,112.11111111111111,107.0,143.99999999999997,159.88888888888889
4,0.0,3454545454.5454545,13272727272.727272,11545454545.454544,71545454545.45454,69363636363.63635,112090909090.90909,103636363636.36363
5,272727272.7272727,9181818181.818182,19363636363.636364,7363636363.636363,75363636363.63635,73727272727.27274,66090909090.90909,67909090909.090904
6,10.0,137.0,93.99999999999999,182.0,654.0,778.9999999999999,669.0,728.9999999999999
7,2.0,19.2,24.2,38.2,200.79999999999998,228.20000000000002,233.0,232.4
8,1.8571428571428572,12.714285714285715,22.0,10.142857142857142,145.85714285714286,153.71428571428572,171.42857142857144,179.71428571428572
9,0.6363636363636364,3.4545454545454546,4.409090909090909,3.4545454545454546,46.63636363636363,44.86363636363637,51.31818181818182,52.22727272727273
10,0.85,3.1,7.1,8.8,55.5,49.2,64.75,68.8
11,0.5151515151515151,2.303030303030303,6.3939393939393945,2.090909090909091,31.90909090909091,32.75757575757576,46.75757575757576,47.03030303030303
12,0.611111111111111,2.2777777777777777,1.0555555555555556,0.9444444444444443,33.80555555555556,34.75,34.5,35.75
13,0.6341463414634148,1.7073170731707317,1.048780487804878,1.5121951219512197,27.70731707317073,25.146341463414636,29.853658536585368,25.000000000000004
14,0.6521739130434783,1.0434782608695652,1.608695652173913,1.2826086956521738,21.02173913043478,19.565217391304348,17.282608695652172,18.130434782608695
15,0.8095238095238094,1.5476190476190477,0.7619047619047619,2.0476190476190474,16.857142857142854,21.785714285714285,16.333333333333332,19.333333333333332
16,0.8245614035087719,1.1929824561403508,0.6666666666666667,3.140350877192983,10.508771929824562,14.526315789473683,13.421052631578949,14.824561403508772
17,0.6052631578947368,1.0394736842105263,0.5,0.763157894736842,7.934210526315789,9.460526315789473,11.092105263157896,10.526315789473685
18,0.6145833333333334,1.2916666666666667,0.43750000000000006,3.8020833333333335,8.135416666666668,8.447916666666668,8.562500000000002,7.614583333333334
19,0.5045871559633028,1.0091743119266057,0.4036697247706422,1.18348623853211,7.8899082568807355,7.201834862385321,6.522935779816515,7.110091743119266
20,0.5789473684210527,0.7105263157894737,0.456140350877193,1.0087719298245614,7.166666666666666,6.228070175438597,6.271929824561404,6.649122807017544
21,0.4566929133858268,0.5748031496062993,0.4173228346456693,2.5196850393700787,5.3858267716535435,5.803149606299213,5.881889763779528,6.0078740157480315
22,0.5179856115107914,0.7697841726618704,0.8129496402877698,8.928057553956833,4.453237410071942,5.539568345323741,5.719424460431654,5.424460431654676
23,0.5179856115107914,0.5107913669064748,0.697841726618705,2.3453237410071943,4.762589928057554,4.97841726618705,5.539568345323741,5.58273381294964
24,0.4072164948453608,0.41752577319587625,1.0876288659793816,1.2061855670103092,3.8608247422680413,3.7422680412371134,3.927835051546391,3.927835051546391
25,0.6226415094339622,0.7421383647798742,1.572327044025157,3.3270440251572326,4.8427672955974845,4.477987421383648,4.779874213836478,4.716981132075472
