N,t
2,0.18181818181818182
3,0.18181818181818182
4,0.6363636363636364
5,1.1818181818181819
6,1.1818181818181819
7,2.5454545454545454
8,1.3636363636363635
9,1.7272727272727273
10,2.4545454545454546
11,3.272727272727273
12,4.636363636363637
13,3.727272727272727
14,3.8181818181818183
15,3.909090909090909
16,5.636363636363637
17,4.454545454545454
18,6.2727272727272725
19,6.636363636363637
20,6.818181818181818
21,8.545454545454545
22,8.090909090909092
23,7.7272727272727275
24,9.818181818181818
25,10.272727272727273
26,10.909090909090908
27,11.545454545454545
28,12.727272727272727
29,13.636363636363637
30,15.818181818181818
31,15.909090909090908
32,17.363636363636363
33,16.545454545454547
34,19.272727272727273
35,19.818181818181817
36,21.0
37,21.181818181818183
38,24.09090909090909
39,24.363636363636363
40,28.636363636363637
41,32.54545454545455
42,33.90909090909091
43,35.0
44,36.18181818181818
45,38.0
46,40.54545454545455
47,41.27272727272727
48,48.18181818181818
49,54.0
50,63.27272727272727
51,57.0
52,55.54545454545455
53,54.72727272727273
54,67.9090909090909
55,62.72727272727273
56,66.54545454545455
57,76.45454545454545
58,86.54545454545455
59,76.63636363636364
60,79.72727272727273
61,83.0
62,98.45454545454545
63,91.72727272727273
64,93.27272727272727
65,98.36363636363636
66,111.54545454545455
67,111.72727272727273
68,110.9090909090909
69,114.27272727272727
70,134.0
71,124.63636363636364
72,127.81818181818181
73,140.8181818181818
74,147.54545454545453
75,145.54545454545453
76,153.45454545454547
77,157.27272727272728
78,160.45454545454547
79,171.36363636363637
80,170.1818181818182
81,177.54545454545453
82,191.45454545454547
83,188.0909090909091
84,206.0909090909091
85,198.0909090909091
86,218.63636363636363
87,210.54545454545453
88,233.9090909090909
89,223.0909090909091
90,247.0909090909091
91,245.63636363636363
92,266.90909090909093
93,272.6363636363636
94,277.8181818181818
95,282.54545454545456
96,277.3636363636364
97,294.3636363636364
98,310.09090909090907
99,307.90909090909093
100,351.8181818181818
