N,1,2,3,4,5,6,7,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.14285714285714288,0.04166666666666667,0.0022779043280182236,0.0016611295681063123,0.0012919896640826874,0.0012903225806451613,0.0009337068160597573,0.0009615384615384616
5,0.15384615384615385,0.038461538461538464,0.017699115044247787,0.005952380952380952,0.002421307506053269,0.0027247956403269754,0.002652519893899204,0.0024183796856106408
6,0.23076923076923073,0.04687499999999999,0.0189873417721519,0.01056338028169014,0.0033149171270718232,0.0032573289902280127,0.004070556309362279,0.0035294117647058825
7,0.07142857142857144,0.07142857142857144,0.005449591280653951,0.004796163069544365,0.0017761989342806395,0.0014265335235378032,0.0018148820326678765,0.0017182130584192442
8,0.7333333333333334,0.2156862745098039,0.08148148148148147,0.08661417322834646,0.011627906976744186,0.008675078864353312,0.00915903413821815,0.009060955518945634
9,0.8421052631578948,0.20253164556962025,0.19277108433734938,0.05161290322580645,0.017758046614872364,0.0148975791433892,0.014222222222222223,0.01419698314108252
10,1.2592592592592593,0.2595419847328244,0.19883040935672514,0.6071428571428571,0.03420523138832998,0.0272654370489174,0.028215767634854772,0.026153846153846153
11,0.47222222222222215,0.2537313432835821,0.15178571428571427,0.2463768115942029,0.016314779270633396,0.012309920347574221,0.010678391959798996,0.011176857330703484
12,0.5686274509803921,0.4393939393939394,0.3972602739726027,0.7837837837837838,0.023274478330658106,0.02457627118644068,0.02491408934707904,0.02235929067077872
13,0.902439024390244,0.5522388059701493,0.27611940298507465,0.8043478260869565,0.03631010794896958,0.04332552693208431,0.03200692041522491,0.03372835004557885
14,0.9285714285714285,0.5492957746478874,0.7222222222222222,0.7799999999999999,0.04401805869074492,0.051587301587301584,0.05227882037533512,0.052774018944519614
15,1.2093023255813953,0.5531914893617021,1.2093023255813953,1.4054054054054055,0.06753246753246754,0.060394889663182356,0.06649616368286446,0.0634920634920635
16,0.8709677419354839,0.5,1.0,0.7012987012987013,0.07871720116618075,0.05258033106134372,0.05454545454545455,0.057877813504823156
17,1.4489795918367347,0.9342105263157894,1.6904761904761902,0.6960784313725489,0.11269841269841269,0.08265424912689173,0.08482676224611707,0.09033078880407125
18,1.1014492753623188,1.2666666666666668,1.6521739130434783,0.41758241758241754,0.08847497089639116,0.09405940594059406,0.09134615384615384,0.0988296488946684
19,1.2054794520547945,1.6296296296296295,1.8333333333333335,0.5945945945945946,0.1095890410958904,0.11443433029908973,0.1135483870967742,0.11733333333333333
