N,plain,1,2,3,4,5,6,7,8
2,0.0,0.18181818181818182,7.545454545454546,27.363636363636363,80.63636363636364,134.63636363636363,138.54545454545453,133.0,126.81818181818181
3,0.0,0.18181818181818182,3.272727272727273,16.0,42.54545454545455,82.0,101.81818181818181,116.36363636363636,118.0909090909091
4,0.09090909090909091,0.6363636363636364,2.1818181818181817,39.90909090909091,54.72727272727273,70.36363636363636,70.45454545454545,97.36363636363636,94.54545454545455
5,0.18181818181818182,1.1818181818181819,4.7272727272727275,10.272727272727273,30.545454545454547,75.0909090909091,66.72727272727273,68.54545454545455,75.18181818181819
6,0.2727272727272727,1.1818181818181819,5.818181818181818,14.363636363636363,25.818181818181817,82.27272727272727,83.72727272727273,67.0,77.27272727272727
7,0.18181818181818182,2.5454545454545454,2.5454545454545454,33.36363636363637,37.90909090909091,102.36363636363636,127.45454545454545,100.18181818181819,105.81818181818181
8,1.0,1.3636363636363635,4.636363636363637,12.272727272727273,11.545454545454545,86.0,115.27272727272727,109.18181818181819,110.36363636363636
9,1.4545454545454546,1.7272727272727273,7.181818181818182,7.545454545454546,28.181818181818183,81.9090909090909,97.63636363636364,102.27272727272727,102.45454545454545
10,3.090909090909091,2.4545454545454546,11.909090909090908,15.545454545454545,5.090909090909091,90.36363636363636,113.36363636363636,109.54545454545455,118.18181818181819
11,1.5454545454545454,3.272727272727273,6.090909090909091,10.181818181818182,6.2727272727272725,94.72727272727273,125.54545454545455,144.72727272727272,138.27272727272728
12,2.6363636363636362,4.636363636363637,6.0,6.636363636363637,3.3636363636363638,113.27272727272727,107.27272727272727,105.81818181818181,117.9090909090909
13,3.3636363636363638,3.727272727272727,6.090909090909091,12.181818181818182,4.181818181818182,92.63636363636364,77.63636363636364,105.0909090909091,99.72727272727273
14,3.5454545454545454,3.8181818181818183,6.454545454545454,4.909090909090909,4.545454545454546,80.54545454545455,68.72727272727273,67.81818181818181,67.18181818181819
15,4.7272727272727275,3.909090909090909,8.545454545454545,3.909090909090909,3.3636363636363638,70.0,78.27272727272727,71.0909090909091,74.45454545454545
16,4.909090909090909,5.636363636363637,9.818181818181818,4.909090909090909,7.0,62.36363636363637,93.36363636363636,90.0,84.81818181818181
